HR Split,Overall
Dates,="6/30/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,9:40 PM,Jeffrey Springs,vs,1.45,0.36,1.45,3.02,10.1%,21.1%,38.0%,35.4%,7.0%,1194
2,7:15 PM,Matthew Liberatore,@,1.04,0.33,1.15,2.28,12.0%,21.3%,41.5%,27.8%,7.3%,1092
3,8:40 PM,Eury Perez,@,0.88,0.13,1.60,1.64,15.4%,21.2%,40.9%,28.9%,8.8%,763
4,7:40 PM,Rhett Lowder,@,0.79,1.41,-0.74,1.77,12.8%,24.5%,41.1%,27.1%,8.1%,365
5,7:40 PM,Griffin Jax,@,0.74,0.78,0.22,1.60,13.1%,28.5%,44.1%,22.5%,6.7%,606
6,8:05 PM,JP Sears,@,0.68,-0.43,1.08,1.63,10.7%,12.9%,39.0%,46.5%,12.2%,633
7,7:07 PM,Kevin Gausman,vs,0.60,-0.04,1.28,1.95,9.4%,23.2%,41.9%,27.3%,6.4%,1398
8,8:10 PM,Mike Burrows,vs,0.58,0.83,-0.01,2.09,8.6%,20.1%,40.6%,29.1%,6.7%,877
9,9:40 PM,Jose Soriano,@,0.42,1.01,-1.11,1.60,9.4%,35.5%,41.2%,18.5%,5.5%,1236
10,8:10 PM,Joe Ryan,@,0.28,0.37,0.16,1.25,11.5%,16.5%,45.1%,29.7%,8.0%,1190
11,7:05 PM,Tarik Skubal,@,0.20,-0.08,0.44,1.57,8.2%,25.3%,39.9%,22.9%,7.8%,1173
12,7:10 PM,Connelly Early,vs,0.18,-0.78,0.80,1.55,8.7%,17.1%,40.7%,30.1%,7.6%,592
13,8:40 PM,Tanner Gordon,vs,0.06,0.95,-0.59,1.09,11.2%,10.3%,44.6%,36.8%,6.8%,592
14,6:40 PM,Tanner Bibee,vs,0.03,0.12,0.03,1.33,8.8%,14.8%,41.4%,29.9%,8.9%,1288
15,6:35 PM,Trey Gibson,vs,-0.01,-0.12,0.34,1.29,6.9%,29.0%,43.9%,16.4%,7.9%,249
16,7:40 PM,Brandon Sproat,vs,-0.05,-0.36,0.54,1.35,8.1%,18.2%,40.8%,23.1%,8.9%,478
17,9:40 PM,Justin Wrobleski,@,-0.20,0.52,-0.28,0.92,7.7%,11.9%,48.5%,30.0%,10.1%,761
18,9:40 PM,Bryan Woo,vs,-0.33,-0.07,-0.34,0.94,7.6%,12.4%,45.7%,29.0%,8.2%,1243
19,6:40 PM,Cristopher Sanchez,vs,-0.36,-1.41,0.22,1.00,8.4%,21.1%,41.7%,18.2%,6.9%,1431
20,7:10 PM,Cade Cavalli,@,-0.40,-0.19,-0.44,1.18,6.6%,16.8%,39.7%,20.6%,8.7%,697
21,6:40 PM,Jacob deGrom,@,-0.46,-0.58,0.14,1.10,6.1%,17.0%,40.0%,26.7%,6.8%,1141
22,6:35 PM,Erick Fedde,@,-0.74,-0.46,-0.46,1.06,6.3%,13.8%,34.6%,21.7%,7.1%,1038
23,8:05 PM,Matthew Boyd,vs,-0.81,-1.25,-0.27,0.56,7.7%,11.1%,46.5%,19.9%,6.7%,988
24,7:40 PM,Noah Cameron,vs,-0.82,-0.09,-0.66,0.95,6.4%,11.9%,33.1%,23.8%,8.1%,1024
25,6:40 PM,Bubba Chandler,@,-0.88,-0.02,-1.23,0.78,6.1%,10.8%,36.8%,28.3%,7.0%,587
26,7:15 PM,Martin Perez,vs,-0.91,-0.38,-0.73,0.82,6.7%,16.3%,35.0%,19.5%,5.8%,623
27,7:07 PM,Nolan McLean,@,-0.97,-0.66,-0.62,0.81,6.5%,13.5%,34.5%,21.2%,6.0%,679
28,7:05 PM,Cam Schlittler,vs,-0.97,-0.85,-0.33,0.76,6.1%,9.3%,36.6%,25.3%,7.1%,870
29,9:40 PM,Landen Roupp,@,-1.28,-0.64,-1.26,0.66,5.2%,11.2%,32.9%,22.8%,5.1%,952
