Split,vsRHB
Range,L10
Dates,="8/19/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
12:35 PM,Jackson Jobe,@,2.2,12,1.60,0.333,0.323,1.50,0.083,0.417,0,-,5,17.9%,16.7%,9.1%,9.4%,6.75,0,-,66.7%,3.8%,10,10.0%,0,-,10.0%,-,20.0%
12:35 PM,Paul Skenes,vs,19.0,87,3.63,0.325,0.385,1.63,0.169,0.494,3,1.42,38,29.1%,32.2%,23.5%,15.5%,13.26,6,6.9%,58.6%,7.3%,50,36.0%,4,8.0%,24.0%,25.0%,16.0%
1:10 PM,Robert Stock,vs,3.2,18,4.19,0.312,0.343,1.64,0.062,0.375,0,-,6,22.2%,5.6%,6.2%,12.3%,2.45,1,5.6%,68.4%,7.7%,15,26.7%,0,-,33.3%,-,20.0%
6:35 PM,Will Warren,@,18.0,79,5.71,0.296,0.408,1.50,0.338,0.634,5,2.50,45,21.5%,22.8%,20.2%,10.4%,9.00,6,7.6%,63.3%,10.4%,55,49.1%,5,9.1%,14.5%,62.5%,21.8%
6:05 PM,Aaron Nola,vs,15.0,67,6.70,0.295,0.415,1.60,0.344,0.639,6,3.60,39,35.6%,31.3%,28.8%,15.9%,12.60,6,9.0%,67.6%,6.8%,40,37.5%,5,12.5%,25.0%,40.0%,22.5%
6:40 PM,Matthew Liberatore,@,35.2,159,3.89,0.285,0.351,1.43,0.188,0.472,5,1.26,68,24.2%,23.9%,20.9%,11.4%,9.59,10,6.3%,58.1%,6.3%,108,34.3%,7,6.5%,30.6%,12.1%,24.1%
8:40 PM,Roki Sasaki,@,19.2,92,7.07,0.275,0.405,1.68,0.325,0.600,6,2.75,48,23.2%,19.6%,15.1%,11.0%,8.24,11,12.0%,63.4%,7.8%,62,48.4%,9,14.5%,35.5%,22.7%,22.6%
8:40 PM,Kyle Freeland,vs,39.1,164,4.22,0.258,0.339,1.19,0.258,0.516,6,1.37,80,22.4%,17.7%,15.8%,11.3%,6.64,7,4.3%,70.1%,7.8%,127,47.2%,16,12.6%,33.1%,14.3%,14.2%
6:40 PM,Chase Burns,vs,15.0,63,1.57,0.241,0.273,1.27,0.069,0.310,0,-,18,26.7%,30.2%,21.3%,13.1%,11.40,5,7.9%,55.6%,9.0%,39,35.9%,0,-,30.8%,-,10.3%
6:35 PM,Chris Bassitt,vs,19.2,82,2.74,0.240,0.271,1.12,0.053,0.293,0,-,22,21.2%,17.1%,28.0%,9.3%,6.41,4,4.9%,57.8%,9.0%,61,34.4%,0,-,14.8%,-,11.5%
7:40 PM,Dustin May,vs,21.2,89,3.33,0.232,0.284,1.06,0.122,0.354,2,0.83,29,26.0%,23.6%,24.7%,12.3%,8.72,4,4.5%,60.7%,6.0%,61,44.3%,7,11.5%,26.2%,12.5%,13.1%
6:05 PM,Sandy Alcantara,@,30.1,123,3.63,0.226,0.273,1.05,0.130,0.357,3,0.89,41,22.5%,17.9%,16.9%,11.7%,6.53,6,4.9%,67.7%,8.6%,94,40.4%,3,3.2%,19.1%,16.7%,18.1%
1:40 PM,Taj Bradley,vs,23.2,96,3.14,0.218,0.277,1.14,0.115,0.333,2,0.76,29,21.9%,27.1%,21.8%,10.6%,9.89,8,8.3%,63.5%,7.9%,61,47.5%,2,3.3%,31.1%,10.5%,18.0%
6:40 PM,Max Scherzer,@,16.1,64,4.88,0.213,0.287,0.98,0.213,0.426,4,2.20,26,24.2%,25.0%,15.7%,13.2%,8.82,3,4.7%,67.2%,8.5%,44,43.2%,4,9.1%,27.3%,33.3%,18.2%
