Matchup,KC @ WSH
Pitcher,Foster Griffin
Pitcher Team,WSH
Opposing Team,KC

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.1,1.80,="12-37",.324,.622,0.298,3,2,0,3,26.8,3,.390,1.012
Batting Second,9.2,1.34,="9-36",.250,.556,0.306,3,2,0,5,19.5,4,.341,.897
Batting Third,10.0,0.90,="8-38",.211,.342,0.131,1,2,0,2,35.0,1,.250,.592
Batting Fourth,9.0,1.33,="8-34",.235,.441,0.206,2,1,0,4,21.1,4,.316,.757
Batting Fifth,8.2,1.04,="5-30",.167,.267,0.100,1,0,0,4,25.0,4,.278,.545
Batting Sixth,8.2,0.81,="5-32",.156,.281,0.125,1,1,0,1,14.3,2,.229,.510
Batting Seventh,7.1,1.23,="7-27",.259,.407,0.148,1,1,0,5,16.1,2,.333,.740
Batting Eighth,8.2,0.58,="4-30",.133,.233,0.100,1,0,0,3,22.6,1,.161,.394
Batting Ninth,7.2,0.78,="6-28",.214,.464,0.250,2,1,0,5,25.0,0,.214,.678

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Lane Thomas RHB,Batting First ​,="7-28",.250,.357,0.107,1,0,0,4,23.3,1,.300,.657
Bobby Witt Jr. RHB,Batting Second ​,="82-289",.284,.450,0.166,9,19,1,28,17.5,33,.357,.807
Jac Caglianone LHB,Batting Third ​,="4-12",.333,.417,0.084,0,1,0,1,41.7,0,.333,.750
Maikel Garcia RHB,Batting Fourth ​,="7-21",.333,.381,0.048,0,1,0,6,23.8,0,.333,.714
Starling Marte RHB,Batting Fifth ​,="3-14",.214,.286,0.072,0,1,0,1,37.5,0,.250,.536
Salvador Perez RHB,Batting Sixth ​,="4-17",.235,.235,0.000,0,0,0,0,29.4,0,.235,.470
Nick Loftin RHB,Batting Seventh ​,="3-12",.250,.417,0.167,0,2,0,0,7.1,2,.357,.774
Tyler Tolbert RHB,Batting Eighth ​,="1-2",.500,.500,0.000,0,0,0,0,25.0,2,.750,1.250
Kameron Misner LHB,Batting Ninth ​,="1-4",.250,.250,0.000,0,0,0,0,25.0,0,.250,.500
