Matchup,MIN @ PIT
Pitcher,Taj Bradley
Pitcher Team,MIN
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.1,0.68,="2-24",.083,.250,0.167,1,1,0,2,25.9,3,.185,.435
Batting Second,5.0,2.20,="8-23",.348,.696,0.348,2,2,0,4,26.9,3,.423,1.119
Batting Third,5.0,2.00,="8-23",.348,.652,0.304,2,1,0,3,24.0,2,.400,1.052
Batting Fourth,6.0,1.17,="4-22",.182,.182,0.000,0,0,0,1,24.0,3,.280,.462
Batting Fifth,6.1,0.95,="4-22",.182,.273,0.091,0,2,0,1,28.0,2,.280,.553
Batting Sixth,7.0,0.57,="2-22",.091,.182,0.091,0,2,0,0,33.3,2,.167,.349
Batting Seventh,4.2,1.93,="6-19",.316,.368,0.052,0,1,0,2,26.1,3,.391,.759
Batting Eighth,5.1,0.94,="5-21",.238,.381,0.143,0,3,0,1,33.3,0,.238,.619
Batting Ninth,5.1,0.75,="3-18",.167,.167,0.000,0,0,0,1,23.8,1,.250,.417

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Oneil Cruz LHB,Batting First ​,="41-175",.234,.406,0.172,7,9,0,25,35.8,13,.295,.701
Brandon Lowe LHB,Batting Second ​,="47-167",.281,.617,0.336,14,12,1,35,22.2,24,.376,.993
Bryan Reynolds SHB,Batting Third ​,="55-198",.278,.434,0.156,5,12,2,34,21.8,37,.397,.831
Marcell Ozuna RHB,Batting Fourth ​,="9-73",.123,.233,0.110,2,2,0,7,34.1,8,.220,.453
Jhostynxon Garcia RHB,Batting Sixth ​,="3-11",.273,.273,0.000,0,0,0,0,25.0,1,.333,.606
Nick Gonzales RHB,Batting Sixth ​,="18-59",.305,.339,0.034,0,2,0,5,16.4,1,.328,.667
Tyler Callihan LHB,Batting Seventh ​,="1-2",.500,1.000,0.500,0,1,0,1,0.0,1,.667,1.667
Spencer Horwitz LHB,Batting Seventh ​,="21-74",.284,.405,0.121,1,4,1,9,11.8,17,.419,.824
Jared Triolo RHB,Batting Eighth ​,="8-23",.348,.348,0.000,0,0,0,1,34.8,0,.348,.696
Endy Rodriguez SHB,Batting Eighth ​,="2-7",.286,.429,0.143,0,1,0,2,15.4,6,.615,1.044
Konnor Griffin RHB,Batting Eighth ​,="23-80",.288,.413,0.125,1,3,2,14,25.6,4,.326,.739
Jake Mangum SHB,Batting Ninth ​,="6-28",.214,.250,0.036,0,1,0,2,12.5,2,.267,.517
Henry Davis RHB,Batting Ninth ​,="13-104",.125,.269,0.144,4,3,0,9,20.5,9,.216,.485
