Matchup,TOR @ ATL
Pitcher,Kevin Gausman
Pitcher Team,TOR
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,69.0,280,0.238,0.271,0.351,0.113,1.09,6,0.78,4.3%,25.9%,23.6%,18.0%,13.3%,8.61,61.6%,7.1%,8.0%,35.3%,23.4%,10.6%,16.9%
vsLHB,41.0,168,0.247,0.275,0.348,0.101,1.15,2,0.44,4.8%,24.6%,21.4%,16.4%,12.3%,7.90,62.7%,6.9%,8.1%,34.7%,25.0%,6.5%,13.7%
vsRHB,27.2,112,0.224,0.266,0.355,0.131,1.01,4,1.30,3.6%,27.8%,26.8%,20.5%,14.6%,9.76,59.8%,7.4%,7.8%,36.4%,20.8%,18.8%,22.1%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
2 Michael Harris II LHB,+520,11,4.80,1,2,0.364,0.364,0.636,0.273,0.434,-,13.6%,9.1%,8.8%,91.4,10.0%,-,10.0%,60.0%,40.0%,75.1,61.1%,33.3%,22.2%,81.8%,40.0%,25.0%,30.0%,20.0%,10.0%,20.0%,70.0%,75.0%
1 Ronald Acuna Jr. RHB,+425,15,4.80,0,0,0.231,0.333,0.231,-,0.265,13.3%,33.3%,26.7%,20.0%,95.7,-,-,22.2%,66.7%,33.3%,77.2,81.5%,22.2%,18.5%,90.0%,33.3%,0.0%,22.2%,33.3%,22.2%,66.7%,11.1%,56.2%
6 Austin Riley RHB,+529,12,3.80,0,0,0.300,0.417,0.300,-,0.337,8.3%,21.1%,33.3%,9.3%,90.2,-,-,50.0%,16.7%,50.0%,76.5,70.6%,11.8%,5.9%,94.4%,16.7%,0.0%,50.0%,16.7%,66.7%,16.7%,16.7%,25.0%
8 Jorge Mateo RHB,+1000,11,4.00,0,1,0.545,0.545,0.636,0.091,0.520,-,20.8%,9.1%,12.5%,82.0,10.0%,-,-,40.0%,40.0%,72.6,13.0%,26.1%,13.0%,100.0%,20.0%,0.0%,20.0%,50.0%,20.0%,70.0%,10.0%,30.0%
5 Dominic Smith LHB,+730,11,3.00,0,0,0.200,0.273,0.200,-,0.221,9.1%,12.5%,18.2%,5.8%,87.8,-,-,-,-,62.5%,68.6,-,25.0%,-,100.0%,50.0%,0.0%,37.5%,12.5%,-,50.0%,50.0%,38.5%
7 Mike Yastrzemski LHB,+790,9,2.20,0,0,0.429,0.556,0.571,0.143,0.483,22.2%,12.5%,-,4.7%,92.3,-,-,14.3%,42.9%,28.6%,71.4,6.2%,31.2%,6.2%,100.0%,57.1%,0.0%,28.6%,14.3%,28.6%,42.9%,28.6%,20.0%
4 Ozzie Albies SHB,+760,8,4.40,0,0,0.143,0.250,0.143,-,0.192,12.5%,22.2%,12.5%,12.9%,90.2,-,-,33.3%,33.3%,33.3%,68.8,6.2%,18.8%,6.2%,100.0%,33.3%,0.0%,33.3%,16.7%,50.0%,33.3%,16.7%,20.0%
3 Matt Olson LHB,+410,7,4.60,0,0,0.167,0.286,0.167,-,0.220,14.3%,13.6%,-,7.0%,99.7,-,-,33.3%,66.7%,33.3%,75.0,54.5%,22.7%,18.2%,100.0%,33.3%,0.0%,33.3%,33.3%,50.0%,33.3%,16.7%,30.0%
9 Sandy León SHB,+1450,3,1.80,0,0,-,-,-,-,-,-,16.7%,-,12.5%,94.0,-,-,66.7%,33.3%,-,71.0,-,50.0%,-,100.0%,66.7%,0.0%,-,-,66.7%,-,33.3%,100.0%
