Matchup,ATH @ DET
Pitcher,Framber Valdez
Pitcher Team,DET
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.1,248,0.259,0.320,0.395,0.136,1.36,6,0.94,8.5%,18.9%,17.3%,17.4%,8.6%,6.75,58.5%,7.2%,7.2%,40.0%,22.2%,12.5%,16.1%
vsLHB,14.2,64,0.259,0.300,0.345,0.086,1.36,1,0.61,7.8%,26.0%,29.7%,28.8%,11.8%,11.66,64.1%,7.5%,7.7%,25.6%,20.5%,12.5%,5.1%
vsRHB,42.2,184,0.259,0.328,0.414,0.154,1.36,5,1.05,8.7%,16.5%,13.0%,13.3%,7.5%,5.06,56.5%,7.1%,7.1%,44.0%,22.7%,12.5%,19.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jonah Heim SHB,,+660,19,8,3.80,2,1,0.500,0.500,1.250,0.750,0.748,-,7.7%,-,2.8%,89.8,380.7,3,2,12.5%,-,-,25.0%,12.5%,71.5,11.1%,22.2%,-,100.0%,37.5%,25.0%,50.0%,12.5%,62.5%,50.0%,25.0%,25.0%,9.1%
Nick Kurtz LHB,,+370,30,17,3.80,1,2,0.267,0.353,0.467,0.200,0.357,11.8%,50.0%,41.2%,24.2%,100.7,310.3,3,2,37.5%,-,12.5%,75.0%,75.0%,77.5,62.1%,24.1%,20.7%,90.6%,75.0%,25.0%,50.0%,50.0%,25.0%,37.5%,62.5%,-,42.1%
Colby Thomas RHB,,+620,12,10,3.20,1,1,0.200,0.200,0.600,0.400,0.337,-,35.3%,30.0%,25.0%,91.8,316.3,5,2,28.6%,14.3%,28.6%,42.9%,42.9%,72.7,35.7%,28.6%,21.4%,87.5%,71.4%,57.1%,25.0%,14.3%,14.3%,42.9%,14.3%,42.9%,85.7%
Zack Gelof RHB,,+660,24,8,3.80,1,1,0.143,0.250,0.571,0.429,0.344,12.5%,27.8%,37.5%,13.2%,91.7,282.0,2,1,25.0%,25.0%,50.0%,50.0%,25.0%,73.6,41.7%,16.7%,-,100.0%,100.0%,75.0%,33.3%,25.0%,-,50.0%,-,50.0%,14.3%
Jeff McNeil LHB,—,N/A,6,14,3.20,0,0,-,0.071,-,-,0.046,7.1%,3.7%,-,1.9%,84.3,323.4,4,0,-,-,23.1%,38.5%,38.5%,68.1,4.3%,39.1%,13.0%,95.8%,46.2%,23.1%,0.0%,23.1%,53.8%,46.2%,46.2%,7.7%,9.1%
Lawrence Butler LHB,—,N/A,13,14,3.80,0,0,0.231,0.286,0.231,-,0.237,7.1%,20.0%,28.6%,9.7%,89.0,286.2,1,0,-,-,11.1%,55.6%,22.2%,74.8,42.9%,42.9%,21.4%,100.0%,33.3%,11.1%,0.0%,22.2%,66.7%,33.3%,55.6%,11.1%,50.0%
Shea Langeliers RHB,,+335,26,11,3.80,0,0,0.273,0.273,0.273,-,0.243,-,21.1%,18.2%,9.8%,87.1,232.5,1,0,-,-,22.2%,44.4%,22.2%,76.3,68.4%,26.3%,15.8%,100.0%,33.3%,22.2%,0.0%,11.1%,55.6%,55.6%,33.3%,11.1%,46.2%
Tyler Soderstrom LHB,,+650,20,11,3.60,0,0,-,0.091,-,-,0.059,9.1%,23.8%,9.1%,11.9%,88.2,257.4,2,0,-,-,11.1%,33.3%,33.3%,74.3,38.9%,33.3%,16.7%,85.7%,33.3%,-,-,33.3%,55.6%,22.2%,44.4%,33.3%,50.0%
Jacob Wilson RHB,,+1400,18,10,4.00,0,0,0.200,0.200,0.200,-,0.178,-,21.1%,10.0%,10.8%,84.2,314.3,2,2,-,-,-,44.4%,11.1%,65.6,-,26.7%,6.7%,88.2%,44.4%,33.3%,0.0%,11.1%,44.4%,33.3%,33.3%,33.3%,40.0%
Alika Williams RHB,—,N/A,14,8,3.60,0,0,0.500,0.500,0.750,0.250,0.540,-,27.8%,-,15.6%,80.6,265.3,1,0,-,-,12.5%,12.5%,12.5%,69.9,18.2%,27.3%,-,100.0%,37.5%,25.0%,0.0%,12.5%,62.5%,12.5%,75.0%,12.5%,33.3%
Henry Bolte RHB,,+850,31,7,4.00,0,0,0.143,0.143,0.143,-,0.127,-,30.8%,14.3%,13.3%,90.8,96.3,0,0,-,-,-,33.3%,-,75.5,53.8%,30.8%,15.4%,100.0%,16.7%,-,-,16.7%,83.3%,50.0%,50.0%,-,25.0%
Joshua Kuroda-Grauer RHB,—,N/A,3,5,4.00,0,0,0.800,0.800,1.000,0.200,0.788,-,0.0%,-,-,89.0,219.9,0,0,-,-,-,-,20.0%,67.1,-,57.1%,-,100.0%,20.0%,-,-,20.0%,80.0%,60.0%,40.0%,-,20.0%
Carlos Cortes LHB,—,N/A,-,5,3.40,0,0,0.500,0.600,0.750,0.250,0.576,-,50.0%,20.0%,25.0%,80.3,-,0,0,-,-,-,33.3%,-,69.6,25.0%,-,-,66.7%,-,-,-,-,100.0%,33.3%,-,66.7%,42.9%
