HR Split,Overall
Dates,="8/14/2026"
Games,14

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,9:38 PM,Grayson Rodriguez,vs,1.57,0.16,2.12,1.68,12.8%,18.8%,48.7%,27.9%,7.9%,362
2,7:10 PM,Gavin Williams,vs,1.12,0.93,0.74,1.38,9.7%,22.9%,44.8%,29.7%,8.3%,1414
3,9:40 PM,Kumar Rocker,@,1.06,1.22,0.49,1.83,8.9%,20.2%,40.1%,24.5%,7.3%,887
4,8:10 PM,George Kirby,@,0.90,0.88,0.49,1.55,9.1%,16.6%,41.7%,27.7%,8.2%,1257
5,10:15 PM,Kyle Freeland,@,0.77,-0.74,1.27,1.36,9.9%,15.5%,40.3%,28.6%,8.0%,1351
6,10:10 PM,Robert Gasser,@,0.68,-0.10,0.67,1.56,7.2%,18.1%,36.8%,28.7%,7.8%,435
7,7:10 PM,Michael King,@,0.61,0.41,0.52,1.36,9.9%,16.2%,31.9%,31.4%,5.9%,986
8,7:15 PM,Shane Bieber,vs,0.59,0.69,0.11,1.34,9.5%,19.9%,40.8%,22.4%,5.7%,546
9,7:10 PM,Robert Stock,vs,0.56,1.28,-0.93,1.34,11.0%,13.3%,27.4%,30.3%,7.7%,97
10,7:15 PM,Gerrit Cole,@,0.48,0.30,0.38,1.03,8.2%,13.2%,44.8%,32.0%,8.7%,449
11,2:20 PM,Matthew Liberatore,@,0.43,1.32,0.25,1.31,6.9%,16.2%,42.7%,27.3%,6.7%,1258
12,7:10 PM,Steven Matz,vs,0.31,-0.56,1.01,1.08,9.0%,14.1%,36.0%,26.1%,9.8%,606
13,6:10 PM,Sandy Alcantara,@,0.02,-0.17,0.37,1.03,6.4%,15.9%,39.7%,23.2%,8.1%,1549
14,9:38 PM,Seth Lugo,@,-0.18,-0.08,-0.11,0.82,6.0%,10.1%,41.3%,29.1%,7.7%,1304
15,7:10 PM,Chris Bassitt,@,-0.20,0.56,-1.21,1.06,5.7%,15.0%,34.9%,23.3%,6.7%,1131
16,10:10 PM,Yoshinobu Yamamoto,vs,-0.21,-0.57,0.53,0.96,6.3%,13.8%,34.5%,26.7%,6.2%,1496
17,8:10 PM,Peter Lambert,vs,-0.32,-0.23,-0.22,0.62,6.7%,7.5%,37.1%,33.5%,7.8%,590
18,6:10 PM,Chase Burns,vs,-0.40,0.01,-0.68,0.69,6.4%,9.9%,38.2%,29.5%,5.8%,806
19,6:40 PM,Jackson Jobe,vs,-0.43,0.44,-0.86,0.46,8.9%,5.1%,38.8%,33.4%,4.1%,250
20,2:20 PM,Clay Holmes,vs,-0.65,-0.16,-0.85,0.52,5.6%,9.8%,45.9%,20.6%,7.4%,1051
21,7:15 PM,Brandon Pfaadt,@,-0.69,-0.40,-0.51,0.53,6.4%,7.7%,34.7%,24.1%,9.2%,1247
22,6:40 PM,Jake Bennett,@,-0.73,-1.57,-0.06,0.60,4.2%,7.8%,35.5%,27.8%,8.8%,428
23,10:15 PM,Landen Roupp,vs,-0.81,-0.65,-0.34,0.71,5.4%,13.0%,31.3%,20.9%,5.1%,1109
24,7:15 PM,Chris Sale,vs,-0.94,-0.82,-0.51,0.36,6.4%,6.1%,34.9%,25.7%,6.4%,1106
25,6:40 PM,Bubba Chandler,vs,-1.00,-0.31,-1.14,0.39,5.0%,5.8%,37.9%,26.1%,5.8%,739
26,6:40 PM,Sean Newcomb,@,-1.17,-1.02,-0.57,0.25,5.8%,3.3%,35.1%,24.1%,7.6%,677
27,7:10 PM,Andrew Alvarez,@,-1.38,-0.82,-0.96,0.16,4.2%,2.4%,42.1%,21.8%,6.2%,489
