Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Bryce Eldridge,LHB,SF,Bryan Woo,R,29.1,55.2,26.7,56.5,44.4
Jo Adell,RHB,LAA,Tarik Skubal,L,35.1,51.8,46,32.2,43.5
Teoscar Hernandez,RHB,LAD,Ryan Weathers,L,33,38.4,28.4,37.9,34.7
Heliot Ramos,RHB,SF,Bryan Woo,R,33.7,30,17.4,45.3,30.4
Kerry Carpenter,LHB,DET,Grayson Rodriguez,R,33.4,31,21.5,36.5,29.8
James Wood,LHB,WSH,J.T. Ginn,R,33,37.7,18.4,29.9,29.5
Rafael Devers,LHB,SF,Bryan Woo,R,35.2,22.5,22.8,42.6,28.9
JP Crawford,LHB,SEA,Logan Webb,R,29.6,31.4,27.4,25.8,28.6
Casey Schmitt,RHB,SF,Bryan Woo,R,40.4,20.3,22.1,42.6,28.4
Ben Rice,LHB,NYY,Emmet Sheehan,R,34.9,13.1,21.1,52.2,27.5
Jazz Chisholm Jr.,LHB,NYY,Emmet Sheehan,R,52.8,26,8.2,41.3,27.2
Shohei Ohtani,LHB,LAD,Ryan Weathers,L,32.3,24.6,25.8,30.2,27.1
Willy Adames,RHB,SF,Bryan Woo,R,49.2,10.3,22,47.6,27
Jose Siri,RHB,LAA,Tarik Skubal,L,13,25.8,18,42.9,26.5
Riley Greene,LHB,DET,Grayson Rodriguez,R,32.1,27.4,19.5,31,26.4
Austin Wells,LHB,NYY,Emmet Sheehan,R,65.2,6.9,17.3,47.6,26
Carlos Cortes,LHB,ATH,Zack Littell,R,52.9,20.3,21.2,27.6,25.7
Spencer Torkelson,RHB,DET,Grayson Rodriguez,R,39.9,19.8,29.7,20.6,25
Dillon Dingler,RHB,DET,Grayson Rodriguez,R,37.2,18.4,25.6,28.6,25
Randy Arozarena,RHB,SEA,Logan Webb,R,48.3,15.1,13.8,40,24.3
Colt Keith,LHB,DET,Grayson Rodriguez,R,53.2,10.1,19.5,38.4,24.3
Nolan Schanuel,LHB,LAA,Tarik Skubal,L,50.4,14.7,14.7,37.1,23.9
Henry Bolte,RHB,ATH,Zack Littell,R,61.3,21.3,,38.4,23.2
Max Muncy,LHB,LAD,Ryan Weathers,L,27.3,18.3,11.9,40.4,22.8
Jeff McNeil,LHB,ATH,Zack Littell,R,19.1,17.1,11.8,44.7,22.6
Luke Raley,LHB,SEA,Logan Webb,R,30.5,18.8,13.5,35.3,22.5
Mookie Betts,RHB,LAD,Ryan Weathers,L,26.6,20.5,6.3,42,22.2
Zach Neto,RHB,LAA,Tarik Skubal,L,39,15.8,9.8,39.3,22.2
Paul Goldschmidt,RHB,NYY,Emmet Sheehan,R,21.8,18.6,21.8,25,21.5
CJ Abrams,LHB,WSH,J.T. Ginn,R,29.4,15,15,34,21.2
Andy Pages,RHB,LAD,Ryan Weathers,L,24.8,17.1,20.9,25.2,21
Mitch Garver,RHB,SEA,Logan Webb,R,42.5,17.5,17.5,20.7,20.8
Zach McKinstry,LHB,DET,Grayson Rodriguez,R,27,12.6,18.8,29.6,20.2
Shea Langeliers,RHB,ATH,Zack Littell,R,39.1,14.6,16.9,24,20.1
Jonah Heim,SHB,ATH,Zack Littell,R,35.6,3.9,10.1,47.9,19.9
Daniel Susac,RHB,SF,Bryan Woo,R,39.8,23.5,,30.3,19.8
Tyler Soderstrom,LHB,ATH,Zack Littell,R,30.8,16.5,10.7,30.8,19.8
Trent Grisham,LHB,NYY,Emmet Sheehan,R,25.2,17.1,17.4,23.7,19.7
Lawrence Butler,LHB,ATH,Zack Littell,R,17.5,15.7,7.2,40.5,19.5
Daylen Lile,LHB,WSH,J.T. Ginn,R,20.3,24.9,7.4,25.9,19.4
Donovan Walton,LHB,ATH,Zack Littell,R,21.5,19.9,9.3,29.7,19.3
Amed Rosario,RHB,NYY,Emmet Sheehan,R,19.5,12.3,14.4,34.2,19.1
Hao-Yu  Lee,RHB,DET,Grayson Rodriguez,R,40,10.3,11.4,32,19
Logan O'Hoppe,RHB,LAA,Tarik Skubal,L,21,18.7,,40.9,18.9
Cal Raleigh,SHB,SEA,Logan Webb,R,29.7,7,7,45.5,18.9
Curtis Mead,RHB,WSH,J.T. Ginn,R,19,19.5,19.1,17.1,18.7
Jake Rogers,RHB,DET,Grayson Rodriguez,R,40.9,14.6,11.4,23.8,18.6
Jasson Dominguez,SHB,NYY,Emmet Sheehan,R,24.5,7.7,19.3,30.3,18.5
Anthony Volpe,RHB,NYY,Emmet Sheehan,R,41.2,7.9,,46,18.4
Jose Caballero,RHB,NYY,Emmet Sheehan,R,5.2,7.9,18.9,37.4,18.3
Ryan McMahon,LHB,NYY,Emmet Sheehan,R,34.3,3.4,4.4,48.4,18
Cody Bellinger,LHB,NYY,Emmet Sheehan,R,18.6,15.4,11.6,27.4,17.6
Josh Naylor,LHB,SEA,Logan Webb,R,38,8.3,6.6,35.3,17.5
Miguel Rojas,RHB,LAD,Ryan Weathers,L,19.5,7.7,7.7,41.3,17.3
Vaughn Grissom,RHB,LAA,Tarik Skubal,L,36.6,17.1,,26.4,16.2
Kyle Tucker,LHB,LAD,Ryan Weathers,L,29.6,12.5,9.6,23.7,16.1
Matt Vierling,RHB,DET,Grayson Rodriguez,R,38.2,10.3,10.3,21.7,15.9
Luis Garcia Jr.,LHB,WSH,J.T. Ginn,R,28,12.5,17.8,13.3,15.8
Dalton Rushing,LHB,LAD,Ryan Weathers,L,25,9.9,9.9,25.8,15.4
Jorge Soler,RHB,LAA,Tarik Skubal,L,29.2,18,,24.3,15.3
Jung Hoo Lee,LHB,SF,Bryan Woo,R,24.9,3.9,9.9,33,15.1
Jacob Young,RHB,WSH,J.T. Ginn,R,39.6,16.2,11.3,7.8,15
James Outman,LHB,DET,Grayson Rodriguez,R,31.4,10.6,10.6,19.5,14.9
Alika Williams,RHB,ATH,Zack Littell,R,17.1,,9.1,38.4,14
Jacob Wilson,RHB,ATH,Zack Littell,R,10.3,8.5,7,30.4,13.7
Dylan Crews,RHB,WSH,J.T. Ginn,R,9.3,17.8,9.3,14.5,13.6
Jorbit Vivas,LHB,WSH,J.T. Ginn,R,24.3,13,5.6,19.1,13.4
Cole Young,LHB,SEA,Logan Webb,R,13.2,,15.5,29.8,13.4
Keibert Ruiz,SHB,WSH,J.T. Ginn,R,12.4,6,6.7,29.3,12.7
Colt Emerson,LHB,SEA,Logan Webb,R,18.1,20.3,7.6,5,12.4
Freddie Freeman,LHB,LAD,Ryan Weathers,L,33.7,4,9.9,18.3,12.3
Dominic Canzone,LHB,SEA,Logan Webb,R,21.4,15,,17.3,11.7
Kevin McGonigle,LHB,DET,Grayson Rodriguez,R,29.1,5.1,11.4,14,11.6
Jesus Rodriguez,RHB,SF,Bryan Woo,R,56.9,,,22.1,11.2
Max Schuemann,RHB,NYY,Emmet Sheehan,R,15.7,11.2,,19.4,10.3
Tommy Edman,SHB,LAD,Ryan Weathers,L,34.3,,,26,9.9
Victor Robles,RHB,SEA,Logan Webb,R,55.7,3.3,,11.8,9.7
Mike Trout,RHB,LAA,Tarik Skubal,L,32.8,,,24.9,9.5
Josh Lowe,LHB,LAA,Tarik Skubal,L,56.5,,,14.7,9.3
Joshua Kuroda-Grauer,RHB,ATH,Zack Littell,R,15.7,,,30.7,9.2
Jose Tena,LHB,WSH,J.T. Ginn,R,22.8,7.4,,15,8.6
Nasim Nuñez,SHB,WSH,J.T. Ginn,R,28.4,,,22.2,8.4
Miles Mastrobuoni,LHB,SEA,Logan Webb,R,9,,,29.4,8.2
Luis Arraez,LHB,SF,Bryan Woo,R,3.3,,,27.8,7.3
Weston Wilson,RHB,SEA,Logan Webb,R,19,,,18.5,6.5
Tyler Heineman,SHB,LAA,Tarik Skubal,L,40.6,,,8.9,6.3
Drew Cavanaugh,LHB,SF,Bryan Woo,R,37.2,,,8.6,5.9
Christian Koss,RHB,SF,Bryan Woo,R,23.5,,,13.2,5.6
Oswald Peraza,RHB,LAA,Tarik Skubal,L,3.3,5,,12.8,5.3
Alex Call,RHB,LAD,Ryan Weathers,L,23.6,,,7.7,4.3
Alex Freeland,SHB,LAD,Ryan Weathers,L,18.1,,,9.8,4.3
Tommy White,RHB,ATH,Zack Littell,R,,,,16,4
Drew Gilbert,LHB,SF,Bryan Woo,R,35.2,,,,3.5
