Matchup,CHC @ MIA
Pitcher,Janson Junk
Pitcher Team,MIA
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,103.0,433,0.266,0.319,0.419,0.153,1.30,12,1.05,6.5%,15.3%,15.9%,14.2%,7.4%,6.03,62.0%,7.7%,7.2%,39.2%,22.2%,16.2%,16.8%
vsLHB,60.0,273,0.300,0.348,0.452,0.152,1.58,6,0.90,7.3%,16.1%,17.2%,14.2%,7.6%,7.05,62.2%,8.1%,7.3%,43.4%,19.0%,15.4%,19.0%
vsRHB,42.2,160,0.208,0.269,0.362,0.154,0.91,6,1.27,5.0%,13.9%,13.8%,14.0%,7.1%,4.64,61.7%,6.9%,7.0%,32.6%,27.1%,17.1%,13.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Crow-Armstrong LHB,,+300,31,4.60,8,3,3,95.8,300.1,4,3,37.5%,12.5%,25.0%,62.5%,37.5%,78.6,83.3%,41.7%,41.7%,100.0%,75.0%,50.0%,75.0%,25.0%,12.5%,25.0%,75.0%,-,37.5%
Miguel Amaya RHB,,+521,24,3.60,8,1,1,92.2,293.6,4,3,12.5%,12.5%,37.5%,50.0%,50.0%,70.2,-,40.0%,13.3%,93.8%,62.5%,50.0%,25.0%,12.5%,12.5%,37.5%,50.0%,12.5%,66.7%
Alex Bregman RHB,,+630,18,4.20,8,1,2,89.3,253.5,2,1,12.5%,12.5%,75.0%,25.0%,25.0%,69.9,14.3%,35.7%,7.1%,87.5%,62.5%,37.5%,0.0%,25.0%,25.0%,75.0%,12.5%,12.5%,50.0%
Carson Kelly RHB,,+820,12,4.40,8,1,2,92.2,285.2,3,2,-,-,50.0%,50.0%,37.5%,70.4,10.0%,60.0%,10.0%,90.9%,87.5%,50.0%,25.0%,37.5%,12.5%,62.5%,37.5%,-,50.0%
Michael Conforto LHB,,+500,28,1.80,8,1,1,89.2,276.1,1,1,12.5%,12.5%,50.0%,37.5%,62.5%,71.8,23.1%,30.8%,23.1%,92.9%,62.5%,12.5%,100.0%,50.0%,37.5%,62.5%,37.5%,-,16.7%
Michael Busch LHB,,+500,27,4.20,8,1,1,93.9,251.9,2,1,25.0%,25.0%,37.5%,50.0%,50.0%,72.8,33.3%,58.3%,25.0%,92.3%,62.5%,37.5%,33.3%,25.0%,12.5%,50.0%,25.0%,25.0%,25.0%
Pedro Ramirez SHB,,+875,18,3.80,8,0,0,87.8,267.3,3,0,-,-,62.5%,25.0%,25.0%,71.7,12.5%,31.2%,-,84.2%,75.0%,62.5%,0.0%,12.5%,25.0%,87.5%,-,12.5%,28.6%
Tyrone Taylor RHB,—,N/A,16,3.60,8,0,0,82.5,244.1,2,0,-,-,25.0%,12.5%,37.5%,70.6,-,20.0%,10.0%,71.4%,62.5%,37.5%,0.0%,25.0%,12.5%,37.5%,25.0%,37.5%,16.7%
Nico Hoerner RHB,,+1300,11,3.80,8,0,0,88.3,265.4,1,0,-,-,12.5%,37.5%,25.0%,68.1,-,55.6%,-,90.0%,25.0%,-,-,25.0%,75.0%,50.0%,25.0%,25.0%,40.0%
Seiya Suzuki RHB,,+475,28,4.60,8,0,1,87.1,308.3,3,3,-,-,-,25.0%,25.0%,74.3,61.5%,30.8%,15.4%,86.7%,50.0%,50.0%,0.0%,-,37.5%,25.0%,62.5%,12.5%,0.0%
Ian Happ SHB,,+475,29,3.20,8,0,0,78.9,251.2,1,0,-,-,12.5%,12.5%,25.0%,69.7,-,27.3%,-,84.6%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,62.5%,-,50.0%
Gabriel Arias RHB,—,N/A,28,2.40,8,0,1,81.4,235.1,1,0,-,-,-,12.5%,37.5%,73.2,28.6%,14.3%,-,93.3%,37.5%,25.0%,0.0%,12.5%,62.5%,62.5%,-,37.5%,85.7%
Matt Shaw RHB,—,N/A,30,3.00,8,0,1,82.4,270.2,2,1,-,-,-,25.0%,25.0%,71.0,10.0%,30.0%,-,100.0%,62.5%,37.5%,0.0%,25.0%,37.5%,-,75.0%,25.0%,28.6%
