Matchup,ATH @ HOU
Pitcher,Jack Perkins
Pitcher Team,ATH
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,28.0,125,0.243,0.286,0.306,0.063,1.21,1,0.32,5.6%,30.0%,26.4%,20.9%,15.6%,10.61,68.8%,6.0%,5.1%,34.2%,30.4%,4.2%,13.9%
vsLHB,15.0,66,0.190,0.237,0.207,0.017,1.00,0,-,6.1%,34.1%,33.3%,22.9%,17.0%,13.20,60.6%,4.8%,2.8%,38.9%,22.2%,-,16.7%
vsRHB,13.0,59,0.302,0.341,0.415,0.113,1.46,1,0.69,5.1%,25.0%,18.6%,17.7%,13.6%,7.62,78.0%,7.6%,7.0%,30.2%,37.2%,6.2%,11.6%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Yordan Alvarez LHB,N/A,19,4.60,2,3,0.375,0.474,0.812,0.438,0.531,15.8%,22.2%,26.3%,9.9%,100.2,27.3%,18.2%,27.3%,72.7%,45.5%,76.2,54.3%,22.9%,22.9%,97.2%,54.5%,33.3%,27.3%,18.2%,36.4%,9.1%,54.5%,38.9%
Christian Vazquez RHB,N/A,17,3.00,1,1,0.294,0.294,0.471,0.176,0.333,-,18.2%,11.8%,10.2%,84.4,-,-,6.7%,13.3%,40.0%,64.2,-,33.3%,6.7%,90.9%,40.0%,16.7%,26.7%,20.0%,6.7%,40.0%,53.3%,35.0%
Jeremy Pena RHB,N/A,13,4.60,1,1,0.500,0.538,0.750,0.250,0.559,-,11.5%,15.4%,6.7%,81.6,10.0%,10.0%,10.0%,30.0%,40.0%,71.3,8.7%,13.0%,8.7%,88.5%,30.0%,33.3%,30.0%,40.0%,40.0%,10.0%,50.0%,87.5%
Isaac Paredes RHB,N/A,11,4.20,1,1,0.182,0.182,0.545,0.364,0.306,-,5.0%,-,2.3%,85.3,18.2%,18.2%,36.4%,45.5%,54.5%,68.9,16.7%,41.7%,16.7%,85.7%,27.3%,33.3%,27.3%,27.3%,45.5%,27.3%,27.3%,18.2%
Taylor Trammell LHB,N/A,25,3.60,0,1,0.280,0.280,0.360,0.080,0.280,-,34.9%,36.0%,17.9%,82.8,6.2%,-,18.8%,18.8%,25.0%,73.0,35.0%,15.0%,7.5%,93.0%,31.2%,0.0%,25.0%,37.5%,50.0%,12.5%,37.5%,17.6%
Jake Meyers RHB,N/A,17,3.40,0,0,0.250,0.294,0.312,0.062,0.270,5.9%,3.3%,11.8%,1.8%,88.5,-,-,7.1%,35.7%,7.1%,66.6,3.8%,30.8%,-,96.3%,21.4%,0.0%,7.1%,57.1%,42.9%,42.9%,14.3%,42.1%
Brice Matthews RHB,N/A,14,2.80,0,1,0.308,0.357,0.308,-,0.301,7.1%,32.0%,42.9%,15.4%,91.1,14.3%,-,14.3%,42.9%,42.9%,73.5,26.1%,17.4%,8.7%,95.8%,28.6%,0.0%,28.6%,42.9%,42.9%,28.6%,28.6%,15.4%
Cam Smith RHB,N/A,14,4.00,0,0,0.167,0.286,0.167,-,0.220,14.3%,27.3%,21.4%,10.0%,88.7,-,-,-,11.1%,-,75.6,71.4%,23.8%,4.8%,95.5%,33.3%,0.0%,-,55.6%,44.4%,22.2%,33.3%,21.4%
Christian Walker RHB,N/A,13,4.60,0,0,0.077,0.077,0.077,-,0.068,-,39.3%,30.8%,15.3%,91.5,11.1%,-,-,44.4%,-,73.4,42.3%,19.2%,7.7%,92.9%,33.3%,0.0%,-,55.6%,11.1%,44.4%,44.4%,14.3%
Nick Allen RHB,N/A,13,3.20,0,0,0.083,0.154,0.083,-,0.118,7.7%,30.0%,23.1%,14.3%,70.7,-,-,-,33.3%,22.2%,68.1,-,12.0%,4.0%,86.2%,11.1%,0.0%,11.1%,11.1%,11.1%,44.4%,44.4%,35.3%
Zach Dezenzo RHB,N/A,10,2.00,0,1,0.200,0.200,0.300,0.100,0.216,-,40.0%,40.0%,19.6%,92.0,33.3%,16.7%,16.7%,66.7%,33.3%,75.4,54.5%,18.2%,18.2%,88.0%,16.7%,0.0%,33.3%,50.0%,66.7%,-,33.3%,53.8%
Collin Price RHB,N/A,4,4.00,0,0,-,0.250,-,-,0.162,25.0%,80.0%,50.0%,40.0%,95.8,-,-,-,100.0%,100.0%,74.1,40.0%,20.0%,-,100.0%,100.0%,0.0%,-,-,-,-,100.0%,25.0%
LaMonte Wade Jr. LHB,N/A,4,4.00,0,0,-,-,-,-,-,-,33.3%,50.0%,15.4%,83.2,50.0%,-,-,50.0%,50.0%,73.3,40.0%,20.0%,20.0%,83.3%,50.0%,0.0%,-,50.0%,-,100.0%,-,0.0%
