Split,Season
Range,Season
Dates,="8/2/2026"
Games,19

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
3:10 PM,Kyle Freeland,vs,99.1,453,4.92,0.314,0.386,1.55,0.248,0.561,21,1.90,238,22.4%,18.8%,18.3%,11.5%,7.70,21,4.6%,65.8%,8.0%,342,43.6%,39,11.4%,30.4%,19.2%,16.7%
1:37 PM,Max Scherzer,vs,24.2,117,8.29,0.307,0.421,1.82,0.297,0.604,9,3.28,61,16.7%,14.5%,10.0%,8.6%,6.20,14,12.0%,61.5%,7.2%,84,36.9%,11,13.1%,28.6%,33.3%,32.1%
1:37 PM,Matthew Liberatore,@,102.2,456,4.84,0.296,0.366,1.56,0.192,0.488,19,1.67,198,23.1%,21.9%,19.5%,10.9%,8.77,40,8.8%,61.1%,7.0%,312,42.6%,28,9.0%,28.5%,18.0%,22.1%
4:10 PM,George Kirby,vs,120.0,497,3.66,0.280,0.327,1.30,0.160,0.440,15,1.12,206,22.4%,21.3%,19.6%,11.7%,7.95,25,5.0%,65.2%,7.9%,362,42.0%,27,7.5%,25.7%,14.0%,10.8%
1:40 PM,Merrill Kelly,@,109.1,472,5.65,0.274,0.355,1.45,0.220,0.494,22,1.81,209,21.0%,15.0%,14.8%,10.3%,5.84,42,8.9%,60.9%,5.3%,356,44.9%,48,13.5%,27.0%,18.8%,18.5%
3:10 PM,Seth Lugo,@,123.2,522,4.22,0.273,0.339,1.36,0.178,0.450,15,1.09,213,18.6%,18.4%,17.2%,8.6%,6.99,39,7.5%,66.0%,8.8%,381,44.6%,35,9.2%,31.2%,12.6%,15.2%
4:05 PM,Gage Jump,vs,63.0,267,3.72,0.268,0.334,1.40,0.157,0.426,7,1.00,100,25.4%,25.5%,20.2%,12.4%,9.71,25,9.4%,62.3%,8.1%,171,40.4%,10,5.8%,26.3%,15.6%,15.2%
2:20 PM,Colin Rea,vs,111.2,486,4.86,0.265,0.333,1.40,0.165,0.430,17,1.37,188,20.1%,17.1%,14.5%,9.4%,6.69,40,8.2%,64.8%,7.2%,356,40.2%,37,10.4%,27.8%,13.1%,15.2%
1:35 PM,Cade Cavalli,@,116.2,503,3.22,0.255,0.305,1.29,0.106,0.361,10,0.77,163,24.9%,25.8%,21.3%,11.9%,10.03,36,7.2%,61.5%,8.9%,325,40.9%,22,6.8%,23.1%,10.7%,12.0%
1:40 PM,Mitch Keller,@,113.2,487,4.29,0.253,0.318,1.31,0.153,0.405,13,1.03,178,20.5%,17.7%,16.4%,9.8%,6.81,38,7.8%,61.1%,8.1%,354,41.8%,24,6.8%,25.4%,11.1%,16.4%
1:40 PM,Anthony Kay,@,103.2,467,4.94,0.249,0.335,1.36,0.162,0.411,14,1.22,165,23.7%,18.6%,14.8%,10.9%,7.55,41,8.8%,58.3%,6.1%,319,39.5%,28,8.8%,22.3%,18.3%,21.9%
1:40 PM,Sandy Alcantara,@,150.2,625,3.98,0.248,0.299,1.21,0.134,0.382,17,1.02,220,21.7%,18.1%,18.0%,11.1%,6.75,39,6.2%,64.8%,7.2%,464,35.3%,26,5.6%,23.9%,13.5%,15.1%
