Split,vsLHB
Range,L10
Dates,="9/22/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Brady Basso,vs,8.1,35,2.98,0.294,0.312,1.32,0.118,0.412,0,-,14,11.3%,5.7%,9.1%,5.8%,2.16,1,2.9%,68.6%,14.6%,32,28.1%,1,3.1%,15.6%,-,15.6%
6:35 PM,Chris Bassitt,vs,30.2,137,4.21,0.291,0.334,1.53,0.134,0.425,4,1.17,54,19.1%,17.5%,14.5%,9.4%,7.04,10,7.3%,60.9%,9.0%,103,38.8%,8,7.8%,28.2%,13.8%,15.5%
6:40 PM,Zack Wheeler,vs,26.0,120,5.64,0.288,0.392,1.73,0.250,0.538,6,2.08,56,30.3%,25.0%,18.4%,15.7%,10.38,15,12.5%,61.7%,4.3%,74,45.9%,6,8.1%,28.4%,19.0%,18.9%
6:45 PM,Payton Tolle,vs,12.1,56,4.32,0.286,0.348,1.54,0.163,0.449,2,1.46,22,36.9%,28.6%,31.4%,18.5%,11.68,5,8.9%,60.7%,5.4%,33,30.3%,0,-,15.2%,40.0%,9.1%
8:05 PM,Sean Manaea,@,14.2,64,4.40,0.281,0.354,1.43,0.175,0.456,2,1.23,26,20.9%,21.9%,23.3%,9.7%,8.59,5,7.8%,59.4%,6.8%,43,37.2%,5,11.6%,18.6%,12.5%,18.6%
8:40 PM,Kyle Freeland,vs,21.2,93,3.01,0.281,0.310,1.34,0.124,0.404,2,0.83,36,23.4%,21.5%,24.1%,11.8%,8.31,4,4.3%,66.3%,9.9%,69,27.5%,6,8.7%,23.2%,12.5%,20.3%
9:40 PM,Yusei Kikuchi,@,13.1,60,2.43,0.269,0.315,1.50,0.077,0.346,0,-,18,22.8%,25.0%,19.2%,11.0%,10.12,6,10.0%,58.3%,8.9%,38,39.5%,3,7.9%,18.4%,-,23.7%
9:45 PM,Anthony Molina,vs,15.2,63,3.67,0.258,0.292,1.09,0.161,0.419,2,1.15,26,20.2%,15.9%,13.0%,10.4%,5.74,1,1.6%,54.8%,9.2%,52,40.4%,4,7.7%,32.7%,11.8%,13.5%
6:40 PM,Jackson Kent,@,8.2,39,4.14,0.257,0.348,1.50,0.229,0.486,1,1.04,17,18.5%,20.5%,22.9%,8.5%,8.31,4,10.3%,59.0%,12.0%,27,40.7%,2,7.4%,29.6%,12.5%,11.1%
6:35 PM,Max Scherzer,@,29.0,134,4.89,0.256,0.326,1.59,0.128,0.385,3,0.93,45,15.6%,14.2%,13.1%,7.3%,5.90,16,11.9%,56.7%,7.1%,98,31.6%,5,5.1%,37.8%,8.1%,26.5%
