Matchup,KC @ HOU
Pitcher,Ethan Pecko
Pitcher Team,HOU
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,23.0,97,0.207,0.331,0.427,0.220,1.30,5,1.96,13.4%,22.5%,15.5%,11.7%,9.8%,5.87,54.6%,7.0%,10.4%,41.8%,34.3%,17.4%,22.4%
vsLHB,13.1,60,0.204,0.373,0.531,0.327,1.58,5,3.38,18.3%,21.0%,10.0%,8.3%,8.6%,4.05,55.0%,7.8%,14.0%,46.5%,39.5%,23.5%,23.3%
vsRHB,9.1,37,0.212,0.262,0.273,0.061,0.96,0,-,5.4%,24.7%,24.3%,16.1%,11.9%,8.68,54.1%,5.6%,4.2%,33.3%,25.0%,-,20.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
John Rave LHB,—,N/A,15,3.00,8,1,2,89.2,295.6,3,2,12.5%,12.5%,37.5%,37.5%,50.0%,73.8,46.2%,38.5%,23.1%,100.0%,50.0%,25.0%,50.0%,25.0%,37.5%,62.5%,12.5%,25.0%,37.5%
Bobby Witt Jr. RHB,,+425,22,4.60,8,1,1,96.1,228.4,2,1,12.5%,12.5%,25.0%,37.5%,25.0%,74.5,40.0%,50.0%,10.0%,100.0%,50.0%,25.0%,50.0%,25.0%,25.0%,25.0%,50.0%,25.0%,62.5%
Michael Massey LHB,,+557,25,3.80,8,1,1,88.1,265.2,2,1,-,-,50.0%,37.5%,75.0%,71.5,-,36.4%,9.1%,100.0%,62.5%,25.0%,50.0%,37.5%,37.5%,75.0%,25.0%,-,33.3%
Salvador Perez RHB,,+450,14,3.60,8,0,0,88.6,203.5,1,0,-,-,12.5%,37.5%,50.0%,72.8,33.3%,41.7%,16.7%,92.3%,50.0%,-,-,50.0%,50.0%,37.5%,62.5%,-,60.0%
Carter Jensen LHB,,+359,18,4.00,8,0,1,85.3,275.5,4,2,25.0%,12.5%,37.5%,37.5%,37.5%,73.6,25.0%,50.0%,25.0%,88.9%,62.5%,50.0%,0.0%,12.5%,12.5%,37.5%,25.0%,37.5%,37.5%
Maikel Garcia RHB,,+880,10,3.80,8,0,0,90.9,269.4,1,0,-,-,12.5%,37.5%,25.0%,70.6,22.2%,55.6%,-,81.8%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,12.5%,37.5%,16.7%
Nick Loftin RHB,,+750,16,3.00,8,0,0,80.2,229.2,2,1,-,-,25.0%,12.5%,37.5%,67.8,7.1%,28.6%,-,93.3%,50.0%,25.0%,0.0%,25.0%,37.5%,50.0%,37.5%,12.5%,28.6%
Josh Rojas LHB,,+870,20,2.60,8,0,1,87.9,266.4,2,0,-,-,25.0%,12.5%,25.0%,67.9,-,35.3%,-,94.4%,75.0%,62.5%,0.0%,12.5%,12.5%,25.0%,75.0%,-,16.7%
Kyle Isbel LHB,,+930,11,2.60,8,0,0,72.4,212.2,1,0,-,-,12.5%,12.5%,-,72.8,50.0%,66.7%,16.7%,85.7%,25.0%,25.0%,0.0%,-,37.5%,50.0%,12.5%,37.5%,57.1%
Vinnie Pasquantino LHB,,+413,23,3.60,8,0,0,93.8,301.7,4,2,12.5%,-,12.5%,50.0%,50.0%,68.9,-,54.5%,27.3%,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,37.5%,62.5%,-,57.1%
Isaac Collins SHB,,+875,14,3.20,8,0,0,93.2,236.2,0,0,-,-,25.0%,62.5%,25.0%,72.5,11.1%,77.8%,33.3%,81.8%,37.5%,12.5%,0.0%,25.0%,62.5%,62.5%,-,37.5%,33.3%
Tyler Tolbert RHB,—,N/A,11,1.60,8,0,0,86.8,294.3,1,0,-,-,-,12.5%,37.5%,69.0,-,50.0%,10.0%,90.9%,50.0%,37.5%,0.0%,12.5%,50.0%,12.5%,50.0%,37.5%,33.3%
Jac Caglianone LHB,,+433,28,2.00,8,0,0,94.6,270.3,2,1,-,-,25.0%,50.0%,25.0%,76.9,90.0%,60.0%,20.0%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,37.5%,-,57.1%
Luke Maile RHB,—,N/A,-,3.00,2,0,0,64.3,-,0,0,-,-,-,-,-,68.8,-,-,-,100.0%,-,-,-,-,100.0%,50.0%,50.0%,-,50.0%
