Matchup,BOS @ COL
Pitcher,Jake Bennett
Pitcher Team,BOS
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,20.2,85,0.276,0.299,0.368,0.092,1.26,1,0.44,5.9%,22.2%,15.3%,13.0%,12.3%,5.66,61.9%,8.6%,7.6%,36.4%,18.2%,8.3%,12.1%
vsLHB,5.0,19,0.211,0.185,0.211,-,0.80,0,-,-,7.5%,21.1%,14.8%,4.1%,7.20,63.2%,6.8%,-,13.3%,-,-,20.0%
vsRHB,15.2,66,0.298,0.333,0.421,0.123,1.40,1,0.57,7.6%,26.4%,13.6%,12.3%,14.7%,5.17,61.5%,9.2%,9.8%,43.1%,23.5%,8.3%,9.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willi Castro SHB,,+570,16,15,3.60,1,0,0.357,0.400,0.643,0.286,0.446,6.7%,40.0%,13.3%,20.9%,86.3,164.4,0,0,-,-,18.2%,27.3%,18.2%,75.1,52.0%,16.0%,12.0%,100.0%,9.1%,0.0%,18.2%,45.5%,36.4%,45.5%,18.2%,35.7%
Cole Carrigg SHB,,+680,9,14,3.80,1,1,0.357,0.357,0.571,0.214,0.404,-,24.2%,21.4%,15.4%,90.5,278.1,2,2,9.1%,9.1%,27.3%,54.5%,45.5%,75.0,46.7%,26.7%,20.0%,93.8%,27.3%,33.3%,27.3%,45.5%,45.5%,36.4%,18.2%,50.0%
Hunter Goodman RHB,,+265,29,11,3.40,1,1,0.400,0.455,0.700,0.300,0.493,9.1%,28.0%,9.1%,18.4%,89.5,291.5,1,1,22.2%,11.1%,11.1%,55.6%,44.4%,75.6,46.2%,30.8%,23.1%,86.7%,22.2%,50.0%,22.2%,55.6%,44.4%,44.4%,11.1%,36.4%
Ezequiel Tovar RHB,,+522,15,17,3.40,0,0,0.062,0.118,0.062,-,0.091,5.9%,29.8%,41.2%,17.5%,82.5,248.9,2,0,-,-,22.2%,11.1%,22.2%,73.1,31.7%,7.3%,-,97.6%,66.7%,0.0%,11.1%,11.1%,22.2%,55.6%,22.2%,25.0%
Braxton Fulford RHB,,+680,11,15,2.60,0,1,0.250,0.333,0.417,0.167,0.315,13.3%,25.9%,40.0%,10.8%,89.5,257.8,3,1,28.6%,-,14.3%,28.6%,57.1%,72.4,35.0%,15.0%,10.0%,95.2%,28.6%,0.0%,28.6%,-,14.3%,57.1%,28.6%,22.2%
Tyler Freeman RHB,,+860,20,14,3.80,0,0,0.286,0.286,0.286,-,0.254,-,13.8%,21.4%,8.0%,84.5,271.4,1,0,-,-,-,9.1%,36.4%,68.8,8.3%,20.8%,-,92.3%,18.2%,0.0%,18.2%,54.5%,9.1%,27.3%,63.6%,46.2%
Brett Sullivan LHB,,+383,2,13,3.00,0,0,0.364,0.462,0.455,0.091,0.408,7.7%,26.3%,15.4%,12.8%,88.9,213.6,2,1,-,-,11.1%,44.4%,22.2%,66.1,-,31.2%,6.2%,94.1%,11.1%,0.0%,22.2%,55.6%,44.4%,44.4%,11.1%,53.8%
TJ Rumfield LHB,,+670,11,12,4.00,0,0,-,0.167,-,-,0.108,16.7%,18.8%,25.0%,7.9%,71.8,203.1,1,1,-,-,-,-,14.3%,68.8,-,33.3%,-,75.0%,14.3%,0.0%,-,57.1%,14.3%,42.9%,42.9%,50.0%
Kyle Karros RHB,,+775,21,11,3.80,0,1,0.222,0.364,0.333,0.111,0.314,18.2%,11.1%,-,5.0%,96.3,271.5,3,1,-,-,-,77.8%,44.4%,70.0,9.1%,36.4%,18.2%,100.0%,22.2%,0.0%,22.2%,44.4%,33.3%,33.3%,33.3%,33.3%
Jake McCarthy LHB,,+1200,15,11,4.60,0,0,0.455,0.455,0.545,0.091,0.439,-,15.8%,9.1%,9.4%,86.6,183.8,0,0,-,-,-,40.0%,20.0%,72.7,27.8%,33.3%,11.1%,94.7%,-,-,20.0%,70.0%,40.0%,30.0%,30.0%,36.4%
Sterlin Thompson LHB,—,N/A,5,9,2.80,0,1,0.333,0.333,0.444,0.111,0.339,-,22.7%,44.4%,14.3%,78.1,273.8,1,0,-,-,-,20.0%,40.0%,74.9,56.2%,6.2%,-,88.9%,40.0%,0.0%,20.0%,40.0%,20.0%,20.0%,60.0%,37.5%
Troy Johnston LHB,,+339,14,8,4.00,0,1,0.286,0.375,0.571,0.286,0.399,12.5%,13.3%,-,6.1%,92.9,336.4,2,1,14.3%,-,-,71.4%,42.9%,70.3,-,50.0%,37.5%,88.9%,28.6%,0.0%,14.3%,57.1%,-,57.1%,42.9%,45.5%
Edouard Julien LHB,—,N/A,9,5,3.00,0,0,-,0.200,-,-,0.130,20.0%,20.0%,40.0%,5.0%,97.7,331.8,1,0,-,-,-,100.0%,-,68.0,-,50.0%,25.0%,80.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,25.0%
