Matchup,LAA @ HOU
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,118.2,494,0.208,0.279,0.325,0.117,1.15,12,0.91,9.3%,25.6%,23.5%,18.9%,12.4%,8.80,62.2%,7.3%,6.5%,36.0%,33.9%,11.0%,15.5%
vsLHB,64.2,265,0.152,0.242,0.224,0.072,1.08,4,0.56,13.6%,28.4%,24.2%,19.0%,13.3%,8.91,59.8%,7.3%,5.0%,35.6%,32.5%,7.7%,15.6%
vsRHB,54.0,229,0.266,0.321,0.430,0.164,1.24,8,1.33,4.4%,22.4%,22.7%,18.6%,11.3%,8.67,65.1%,7.2%,8.0%,36.4%,35.2%,14.0%,15.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Josh Lowe LHB,,+600,21,3.40,10,2,3,86.7,271.1,4,2,10.0%,10.0%,40.0%,40.0%,50.0%,73.3,38.5%,46.2%,15.4%,86.7%,80.0%,50.0%,40.0%,30.0%,20.0%,40.0%,30.0%,30.0%,28.6%
Jose Siri RHB,—,N/A,19,2.40,10,1,1,82.6,288.6,2,1,10.0%,-,-,30.0%,30.0%,75.4,50.0%,28.6%,14.3%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,30.0%,60.0%,10.0%,33.3%
Travis d'Arnaud RHB,—,N/A,6,2.00,10,0,0,90.5,199.4,1,0,-,-,20.0%,40.0%,20.0%,69.3,12.5%,50.0%,12.5%,84.2%,30.0%,20.0%,0.0%,10.0%,50.0%,20.0%,50.0%,30.0%,30.0%
Mike Trout RHB,,+378,28,4.20,10,0,0,82.8,237.1,1,0,-,-,20.0%,20.0%,30.0%,75.5,44.4%,11.1%,11.1%,78.3%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,30.0%,40.0%,20.0%
Denzer Guzman RHB,,+800,21,3.60,10,0,0,82.0,331.6,3,1,10.0%,-,10.0%,40.0%,30.0%,75.6,69.2%,38.5%,15.4%,92.9%,40.0%,20.0%,0.0%,20.0%,50.0%,50.0%,20.0%,30.0%,44.4%
Tyler Heineman SHB,,+1159,13,2.60,10,0,0,68.2,210.7,0,0,-,-,10.0%,10.0%,20.0%,63.2,-,41.7%,-,80.0%,30.0%,10.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,62.5%
Adam Frazier LHB,—,N/A,19,2.60,10,0,0,83.3,255.5,0,0,-,-,20.0%,-,10.0%,64.9,-,30.0%,-,90.9%,30.0%,20.0%,0.0%,10.0%,70.0%,50.0%,40.0%,10.0%,42.9%
Oswald Peraza RHB,,+800,11,3.20,10,0,0,91.3,269.6,1,0,-,-,-,60.0%,10.0%,72.4,23.8%,33.3%,9.5%,91.3%,30.0%,30.0%,0.0%,-,70.0%,20.0%,60.0%,20.0%,25.0%
Wade Meckler LHB,,+1060,18,3.80,10,0,0,79.6,235.6,1,0,-,-,20.0%,30.0%,40.0%,69.7,-,35.7%,-,93.3%,40.0%,10.0%,0.0%,30.0%,40.0%,30.0%,30.0%,40.0%,37.5%
Vaughn Grissom RHB,,+750,25,4.00,10,0,0,86.4,189.1,0,0,-,-,20.0%,30.0%,20.0%,71.4,14.3%,35.7%,14.3%,93.3%,30.0%,20.0%,0.0%,10.0%,60.0%,40.0%,40.0%,20.0%,20.0%
Zach Neto RHB,,+427,23,4.00,10,0,0,84.6,189.1,1,0,-,-,30.0%,20.0%,20.0%,71.3,5.6%,33.3%,5.6%,85.7%,40.0%,30.0%,0.0%,10.0%,20.0%,40.0%,20.0%,40.0%,44.4%
Nolan Schanuel LHB,,+900,17,4.20,10,0,0,83.3,237.4,2,0,-,-,20.0%,40.0%,50.0%,68.8,8.3%,50.0%,16.7%,92.3%,70.0%,20.0%,0.0%,50.0%,20.0%,40.0%,50.0%,10.0%,28.6%
Moisés Ballesteros LHB,,+740,14,4.20,10,0,0,94.3,296.5,4,2,10.0%,-,-,50.0%,40.0%,72.2,29.4%,41.2%,17.6%,94.4%,60.0%,40.0%,0.0%,20.0%,30.0%,20.0%,40.0%,40.0%,22.2%
