Matchup,MIL @ CIN
Pitcher,Rhett Lowder
Pitcher Team,CIN
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,52.1,232,0.238,0.316,0.376,0.139,1.45,5,0.86,12.1%,20.3%,18.1%,17.8%,8.4%,7.22,54.3%,7.9%,8.8%,38.8%,26.9%,11.6%,17.5%
vsLHB,30.0,141,0.237,0.347,0.432,0.195,1.67,5,1.50,15.6%,18.8%,16.3%,17.8%,7.0%,6.90,46.2%,6.5%,14.7%,43.2%,36.8%,14.3%,21.1%
vsRHB,22.1,91,0.238,0.266,0.298,0.060,1.16,0,-,6.6%,22.3%,20.9%,17.8%,10.8%,7.66,67.0%,10.2%,-,32.3%,12.3%,-,12.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
William Contreras RHB,,+444,23,24,4.40,1,2,0.400,0.500,0.550,0.150,0.455,16.7%,18.5%,4.2%,7.8%,93.5,298.3,5,3,10.5%,5.3%,21.1%,63.2%,47.4%,74.1,32.0%,56.0%,32.0%,92.6%,21.1%,25.0%,36.8%,42.1%,36.8%,42.1%,21.1%,44.0%
David Hamilton LHB,,+920,13,20,3.00,1,2,0.316,0.350,0.579,0.263,0.398,5.0%,29.4%,30.0%,13.5%,85.0,281.9,4,2,15.4%,-,-,30.8%,46.2%,68.8,-,29.2%,12.5%,100.0%,23.1%,33.3%,46.2%,23.1%,23.1%,23.1%,53.8%,26.3%
Garrett Mitchell LHB,,+509,30,16,4.00,1,1,0.333,0.375,0.533,0.200,0.394,6.2%,30.6%,31.2%,13.4%,88.4,264.6,2,1,10.0%,10.0%,20.0%,30.0%,40.0%,78.1,77.8%,8.3%,5.6%,100.0%,30.0%,33.3%,30.0%,40.0%,40.0%,40.0%,20.0%,36.4%
Gary Sanchez RHB,—,N/A,34,10,2.80,1,1,0.444,0.500,0.778,0.333,0.542,10.0%,22.2%,40.0%,8.7%,93.5,369.6,1,1,20.0%,20.0%,20.0%,40.0%,40.0%,71.2,25.0%,25.0%,16.7%,85.7%,20.0%,100.0%,20.0%,60.0%,60.0%,40.0%,-,25.0%
Brice Turang LHB,,+490,24,22,4.40,0,0,0.300,0.364,0.350,0.050,0.319,9.1%,16.2%,31.8%,7.4%,90.1,286.8,3,1,7.7%,-,7.7%,30.8%,46.2%,69.0,8.6%,25.7%,8.6%,100.0%,15.4%,0.0%,38.5%,46.2%,30.8%,38.5%,30.8%,36.0%
Sal Frelick LHB,,+920,16,20,2.80,0,0,0.278,0.350,0.389,0.111,0.325,10.0%,11.1%,5.0%,4.9%,84.1,302.1,4,0,-,-,12.5%,25.0%,31.2%,68.6,15.8%,31.6%,-,95.0%,25.0%,0.0%,25.0%,43.8%,25.0%,50.0%,25.0%,20.0%
Christian Yelich LHB,,+447,31,19,4.80,0,0,0.067,0.211,0.067,-,0.149,15.8%,23.1%,21.1%,9.2%,87.2,233.6,1,0,9.1%,9.1%,18.2%,36.4%,18.2%,73.6,40.0%,16.0%,4.0%,96.2%,18.2%,0.0%,27.3%,54.5%,36.4%,54.5%,9.1%,36.4%
Joey Ortiz RHB,—,N/A,15,18,3.60,0,0,0.250,0.278,0.312,0.062,0.255,5.6%,17.2%,16.7%,9.6%,89.8,321.9,2,1,-,-,-,28.6%,14.3%,73.1,20.8%,25.0%,8.3%,92.3%,14.3%,0.0%,7.1%,78.6%,21.4%,71.4%,7.1%,42.1%
Jackson Chourio RHB,,+350,33,17,4.40,0,0,0.200,0.294,0.267,0.067,0.260,5.9%,7.4%,23.5%,2.9%,91.8,239.4,1,0,-,-,9.1%,36.4%,9.1%,75.1,44.0%,32.0%,12.0%,96.2%,18.2%,0.0%,9.1%,63.6%,36.4%,36.4%,27.3%,11.8%
Jake Bauers LHB,,+333,14,16,3.20,0,0,0.182,0.438,0.182,-,0.314,31.2%,43.5%,37.5%,14.7%,96.3,274.4,1,0,-,-,20.0%,80.0%,20.0%,77.3,52.6%,15.8%,15.8%,86.4%,40.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,35.3%
Blake Perkins SHB,—,N/A,9,15,2.80,0,1,0.083,0.267,0.083,-,0.194,13.3%,30.4%,26.7%,11.7%,82.5,257.7,1,1,-,-,12.5%,50.0%,-,70.0,5.6%,27.8%,5.6%,90.0%,37.5%,0.0%,-,37.5%,37.5%,25.0%,37.5%,6.7%
Cooper Pratt RHB,,+820,4,14,3.20,0,0,0.333,0.429,0.333,-,0.347,14.3%,16.0%,14.3%,7.7%,89.4,196.2,0,0,-,-,10.0%,30.0%,30.0%,69.2,4.3%,30.4%,8.7%,92.0%,10.0%,0.0%,40.0%,50.0%,20.0%,30.0%,50.0%,25.0%
Andrew Vaughn RHB,—,N/A,18,13,3.40,0,0,0.250,0.462,0.250,-,0.337,30.8%,14.3%,15.4%,3.6%,86.2,224.4,1,1,14.3%,-,28.6%,28.6%,28.6%,71.1,18.2%,45.5%,9.1%,91.7%,14.3%,0.0%,14.3%,57.1%,71.4%,14.3%,14.3%,14.3%
