Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-20,Wrigley Field,DET @ CHC,8:05,+48%,0%,+2%,+24%,+1.07,-0.01,+0.23,+2.09,-1%,-11%,-3%,-6%,-0.01,-0.38,-0.30,-0.53,+48%,+11%,+5%,+30%,+1.08,+0.37,+0.53,+2.62
2026-07-20,Kauffman Stadium,SF  @ KC,7:40,+37%,0%,+2%,+15%,+0.83,-0.02,+0.22,+1.33,+12%,+2%,-1%,+4%,+0.27,+0.08,-0.09,+0.34,+25%,-3%,+3%,+11%,+0.56,-0.10,+0.31,+0.98
2026-07-20,Coors Field,WAS @ COL,8:40,+26%,+19%,+18%,+32%,+0.58,+0.67,+1.96,+2.83,+19%,+31%,+16%,+32%,+0.43,+1.07,+1.66,+2.82,+7%,-11%,+3%,+0%,+0.15,-0.40,+0.30,+0.01
2026-07-20,Citizens Bank Park,LAD @ PHI,7:10,+22%,+2%,-4%,+9%,+0.49,+0.06,-0.41,+0.77,+14%,-3%,-2%,+5%,+0.31,-0.10,-0.17,+0.41,+8%,+5%,-2%,+4%,+0.18,+0.16,-0.24,+0.36
2026-07-20,American Family Fld,NYM @ MIL,7:40,+22%,-14%,-6%,+3%,+0.50,-0.48,-0.59,+0.26,+9%,-11%,-9%,-3%,+0.21,-0.38,-0.92,-0.30,+13%,-3%,+3%,+6%,+0.29,-0.09,+0.33,+0.55
2026-07-20,Angel Stadium,STL @ LAA,10:10,+9%,-3%,+4%,+5%,+0.20,-0.12,+0.42,+0.43,+8%,-4%,+1%,+2%,+0.17,-0.14,+0.13,+0.20,+1%,+1%,+3%,+3%,+0.03,+0.02,+0.29,+0.23
2026-07-20,Rogers Centre,TB  @ TOR,7:07,+5%,-1%,-3%,-2%,+0.11,-0.03,-0.33,-0.20,+6%,-1%,-2%,-1%,+0.14,-0.05,-0.24,-0.12,-1%,+1%,-1%,-1%,-0.03,+0.02,-0.09,-0.08
2026-07-20,Daikin Park,MIA @ HOU,8:10,+5%,-11%,-4%,-4%,+0.12,-0.38,-0.42,-0.37,+6%,-11%,-4%,-5%,+0.13,-0.39,-0.46,-0.40,-1%,+0%,+0%,+0%,-0.01,+0.02,+0.04,+0.02
2026-07-20,Truist Park,SD  @ ATL,7:15,+3%,-4%,-4%,-4%,+0.08,-0.12,-0.46,-0.34,-5%,-6%,+1%,-4%,-0.10,-0.20,+0.14,-0.35,+8%,+2%,-6%,+0%,+0.18,+0.08,-0.60,+0.01
2026-07-20,T-Mobile Park,CIN @ SEA,9:40,+3%,-13%,-8%,-7%,+0.07,-0.44,-0.83,-0.64,+1%,-14%,-6%,-7%,+0.02,-0.51,-0.61,-0.66,+2%,+2%,-2%,+0%,+0.05,+0.06,-0.22,+0.02
2026-07-20,Yankee Stadium,PIT @ NYY,7:05,+1%,-18%,-7%,-9%,+0.03,-0.62,-0.75,-0.80,+2%,-11%,-6%,-5%,+0.05,-0.39,-0.61,-0.46,-1%,-7%,-1%,-4%,-0.02,-0.23,-0.14,-0.35
2026-07-20,Fenway Park,BAL @ BOS,7:10,-1%,+29%,+8%,+17%,-0.02,+1.03,+0.90,+1.46,-7%,+21%,+7%,+9%,-0.15,+0.74,+0.74,+0.83,+5%,+8%,+2%,+7%,+0.12,+0.29,+0.16,+0.63
2026-07-20,Progressive Field,MIN @ CLE,6:40,-6%,+2%,-6%,-4%,-0.13,+0.07,-0.61,-0.34,-2%,+0%,-2%,0%,-0.04,+0.02,-0.25,-0.04,-4%,+1%,-3%,-3%,-0.09,+0.05,-0.36,-0.30
2026-07-20,Chase Field,ATH @ ARI,9:40,-8%,+11%,+0%,+1%,-0.17,+0.40,+0.02,+0.06,-7%,+13%,+0%,+2%,-0.16,+0.46,+0.03,+0.15,-1%,-2%,0%,-1%,-0.02,-0.06,-0.01,-0.09
2026-07-20,Globe Life Field,CHW @ TEX,8:05,-11%,-8%,-2%,-8%,-0.25,-0.28,-0.19,-0.71,-10%,-8%,-2%,-8%,-0.23,-0.29,-0.17,-0.68,-1%,+0%,0%,0%,-0.02,+0.01,-0.02,-0.03
