Matchup,ATL @ CWS
Pitcher,Davis Martin
Pitcher Team,CWS
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.1,288,0.236,0.276,0.337,0.101,1.11,3,0.37,5.9%,27.8%,25.3%,22.3%,13.7%,9.08,59.0%,8.2%,6.2%,45.1%,19.0%,5.4%,16.4%
vsLHB,44.2,166,0.200,0.249,0.323,0.123,0.92,2,0.40,6.0%,21.8%,23.5%,19.1%,10.4%,7.86,57.2%,8.6%,8.5%,48.7%,20.5%,4.2%,17.1%
vsRHB,27.0,122,0.286,0.312,0.357,0.071,1.44,1,0.33,5.7%,36.3%,27.9%,27.6%,18.9%,11.33,61.5%,7.6%,2.6%,39.7%,16.7%,7.7%,15.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ronald Acuna Jr. RHB,—,N/A,39,24,4.00,3,3,0.316,0.458,0.789,0.474,0.512,16.7%,32.5%,12.5%,16.0%,91.7,256.7,4,3,18.8%,6.2%,12.5%,43.8%,25.0%,76.1,62.2%,27.0%,18.9%,92.5%,37.5%,50.0%,6.2%,37.5%,25.0%,31.2%,43.8%,45.5%
Ozzie Albies SHB,,+574,26,22,4.20,1,2,0.143,0.318,0.429,0.286,0.304,18.2%,21.4%,13.6%,10.0%,90.6,315.6,7,5,14.3%,-,28.6%,42.9%,42.9%,68.9,5.6%,25.0%,2.8%,92.3%,78.6%,9.1%,14.3%,7.1%,35.7%,35.7%,28.6%,39.1%
Michael Harris II LHB,,+422,35,22,3.80,1,2,0.400,0.455,0.600,0.200,0.455,9.1%,22.2%,4.5%,12.2%,94.2,256.9,4,3,15.8%,-,5.3%,52.6%,31.6%,75.5,57.9%,28.9%,21.1%,86.4%,15.8%,33.3%,31.6%,42.1%,21.1%,63.2%,15.8%,41.7%
Matt Olson LHB,,+358,17,21,4.40,1,1,0.368,0.381,0.632,0.263,0.421,4.8%,19.0%,9.5%,9.3%,96.2,286.1,7,3,5.9%,-,23.5%,58.8%,47.1%,75.9,65.0%,32.5%,15.0%,97.6%,41.2%,14.3%,52.9%,5.9%,29.4%,47.1%,23.5%,25.0%
Dominic Smith LHB,,+730,23,20,4.20,1,2,0.222,0.300,0.389,0.167,0.303,10.0%,10.8%,5.0%,5.9%,90.3,287.0,5,2,6.2%,-,-,25.0%,37.5%,69.1,8.8%,38.2%,5.9%,91.9%,37.5%,16.7%,12.5%,43.8%,25.0%,56.2%,18.8%,50.0%
Mauricio Dubon RHB,,+990,22,17,4.00,1,1,0.312,0.353,0.562,0.250,0.393,5.9%,22.5%,35.3%,13.0%,87.6,215.2,2,1,10.0%,10.0%,20.0%,30.0%,40.0%,68.6,3.1%,18.8%,3.1%,82.1%,20.0%,50.0%,40.0%,30.0%,20.0%,40.0%,40.0%,42.1%
Eli White RHB,—,N/A,10,16,1.80,1,2,0.188,0.188,0.375,0.188,0.242,-,22.2%,18.8%,11.8%,88.2,334.4,3,3,15.4%,7.7%,15.4%,61.5%,46.2%,75.5,72.7%,36.4%,27.3%,84.6%,15.4%,50.0%,15.4%,61.5%,53.8%,30.8%,15.4%,23.5%
Mike Yastrzemski LHB,,+730,31,22,3.60,0,0,0.222,0.364,0.278,0.056,0.297,18.2%,26.5%,13.6%,9.7%,90.5,266.5,3,1,-,-,6.7%,40.0%,33.3%,71.8,12.9%,35.5%,9.7%,91.2%,40.0%,0.0%,26.7%,33.3%,33.3%,46.7%,20.0%,14.3%
Austin Riley RHB,,+496,23,21,4.00,0,1,0.118,0.286,0.176,0.059,0.230,14.3%,7.7%,19.0%,2.9%,90.3,230.2,2,2,7.7%,-,23.1%,23.1%,15.4%,76.6,70.8%,20.8%,8.3%,96.0%,30.8%,0.0%,15.4%,30.8%,38.5%,23.1%,38.5%,21.1%
Jorge Mateo RHB,,+780,23,17,2.20,0,0,0.250,0.294,0.312,0.062,0.270,5.9%,21.9%,29.4%,11.7%,83.9,230.8,1,1,-,-,18.2%,36.4%,45.5%,73.4,34.5%,17.2%,13.8%,90.6%,27.3%,0.0%,27.3%,36.4%,27.3%,45.5%,27.3%,23.1%
