Matchup,ARI @ STL
Pitcher,Eduardo Rodriguez
Pitcher Team,ARI
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,88.1,363,0.226,0.296,0.378,0.152,1.23,9,0.92,9.6%,19.0%,17.9%,17.0%,8.7%,6.62,60.4%,5.7%,8.0%,35.7%,26.6%,11.4%,14.8%
vsLHB,24.1,94,0.216,0.253,0.307,0.091,1.03,1,0.37,6.4%,20.4%,20.2%,19.6%,9.0%,7.03,58.9%,6.4%,8.7%,40.6%,26.1%,5.6%,14.5%
vsRHB,64.0,269,0.229,0.311,0.404,0.175,1.31,8,1.12,10.8%,18.6%,17.1%,16.1%,8.6%,6.47,61.0%,5.4%,7.7%,34.0%,26.8%,13.5%,14.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ivan Herrera RHB,,N/A,25,10,4.80,1,1,0.143,0.400,0.571,0.429,0.412,20.0%,20.0%,20.0%,5.6%,92.1,311.6,3,2,20.0%,20.0%,40.0%,60.0%,60.0%,74.1,44.4%,44.4%,11.1%,90.0%,20.0%,100.0%,40.0%,20.0%,40.0%,40.0%,20.0%,22.2%
Nelson Velazquez RHB,—,N/A,4,10,2.20,1,1,0.375,0.500,1.000,0.625,0.601,10.0%,41.7%,30.0%,22.2%,98.0,334.5,3,2,20.0%,20.0%,40.0%,80.0%,60.0%,74.3,42.9%,19.0%,19.0%,91.3%,40.0%,50.0%,40.0%,20.0%,40.0%,60.0%,-,61.5%
Jordan Walker RHB,—,N/A,32,8,4.60,1,1,0.571,0.625,1.143,0.571,0.725,12.5%,23.5%,-,11.8%,97.5,292.9,2,2,14.3%,-,-,71.4%,42.9%,78.9,93.3%,33.3%,26.7%,88.2%,28.6%,50.0%,28.6%,42.9%,14.3%,57.1%,28.6%,40.0%
Pedro Pages RHB,—,N/A,7,12,3.00,0,0,0.250,0.250,0.333,0.083,0.254,-,22.6%,8.3%,13.2%,89.7,235.2,1,1,-,-,10.0%,60.0%,30.0%,72.1,27.6%,20.7%,6.9%,93.5%,30.0%,0.0%,30.0%,30.0%,40.0%,30.0%,30.0%,35.7%
Masyn Winn RHB,,N/A,4,12,4.40,0,0,0.250,0.417,0.375,0.125,0.342,25.0%,0.0%,8.3%,-,94.1,320.0,4,1,-,-,-,37.5%,50.0%,72.1,6.7%,40.0%,20.0%,100.0%,25.0%,0.0%,37.5%,37.5%,12.5%,75.0%,12.5%,18.2%
Jose Fermin RHB,—,N/A,17,11,3.20,0,1,0.300,0.364,0.300,-,0.302,9.1%,13.6%,9.1%,5.7%,86.3,273.7,3,0,-,-,33.3%,33.3%,44.4%,68.0,5.3%,26.3%,10.5%,86.4%,22.2%,0.0%,44.4%,33.3%,55.6%,22.2%,22.2%,30.8%
Alec Burleson LHB,—,N/A,8,10,4.60,0,0,-,-,-,-,-,-,15.8%,10.0%,8.8%,90.2,334.2,4,1,11.1%,-,-,55.6%,22.2%,72.1,23.5%,29.4%,11.8%,94.4%,44.4%,0.0%,-,55.6%,22.2%,44.4%,33.3%,50.0%
JJ Wetherholt LHB,,N/A,21,9,4.80,0,0,0.444,0.444,0.444,-,0.396,-,5.9%,-,3.3%,88.2,224.9,0,0,-,-,11.1%,22.2%,44.4%,72.2,26.7%,26.7%,13.3%,88.2%,11.1%,0.0%,33.3%,55.6%,33.3%,33.3%,33.3%,45.5%
Bryan Torres LHB,—,N/A,1,9,3.40,0,0,0.250,0.333,0.250,-,0.270,11.1%,0.0%,-,-,64.1,191.5,0,0,-,-,-,-,14.3%,63.8,-,15.4%,-,86.7%,-,-,14.3%,57.1%,14.3%,28.6%,57.1%,22.2%
Nathan Church LHB,,N/A,8,9,3.20,0,0,0.333,0.333,0.444,0.111,0.339,-,22.2%,-,10.0%,79.2,338.2,1,0,-,-,-,22.2%,11.1%,67.7,-,21.4%,7.1%,82.4%,-,-,11.1%,77.8%,33.3%,44.4%,22.2%,8.3%
Lars Nootbaar LHB,,N/A,9,7,4.20,0,0,0.200,0.286,0.200,-,0.220,14.3%,12.5%,14.3%,4.5%,92.4,284.3,0,0,-,-,-,60.0%,-,72.0,28.6%,57.1%,-,87.5%,40.0%,0.0%,-,60.0%,20.0%,40.0%,40.0%,0.0%
Jimmy Crooks LHB,,N/A,-,5,2.80,0,1,0.250,0.400,0.500,0.250,0.384,20.0%,57.1%,40.0%,22.2%,91.2,285.3,1,1,50.0%,-,50.0%,50.0%,100.0%,72.3,20.0%,20.0%,20.0%,71.4%,50.0%,0.0%,50.0%,-,50.0%,50.0%,-,25.0%
Blaze Jordan RHB,,N/A,-,4,4.00,0,0,0.500,0.500,1.000,0.500,0.628,-,0.0%,-,-,82.4,254.5,1,0,-,-,25.0%,25.0%,25.0%,74.4,40.0%,40.0%,-,100.0%,25.0%,0.0%,50.0%,25.0%,25.0%,-,75.0%,50.0%
