Matchup,CLE @ CWS
Pitcher,Erick Fedde
Pitcher Team,CWS
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.2,305,0.261,0.340,0.460,0.199,1.39,14,1.78,8.9%,17.2%,15.4%,13.0%,7.4%,5.99,65.6%,6.3%,8.3%,38.2%,28.9%,18.2%,19.3%
vsLHB,36.0,156,0.243,0.307,0.375,0.132,1.39,3,0.75,10.9%,17.7%,16.7%,12.3%,7.4%,6.50,64.6%,5.9%,8.9%,41.1%,29.5%,9.1%,18.8%
vsRHB,34.0,149,0.279,0.373,0.544,0.265,1.41,11,2.91,6.7%,16.7%,14.1%,13.9%,7.4%,5.56,66.7%,6.8%,7.8%,35.3%,28.4%,27.3%,19.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kyle Manzardo LHB,,+370,21,10,4.20,1,1,0.444,0.500,0.778,0.333,0.542,10.0%,14.3%,10.0%,7.0%,93.9,239.1,3,1,25.0%,25.0%,25.0%,62.5%,50.0%,70.8,5.9%,41.2%,17.6%,81.0%,37.5%,33.3%,37.5%,12.5%,37.5%,37.5%,25.0%,20.0%
Travis Bazzana LHB,,+590,24,6,4.20,1,1,0.400,0.500,1.000,0.600,0.606,16.7%,31.6%,16.7%,13.0%,77.2,406.4,1,1,25.0%,25.0%,25.0%,25.0%,25.0%,69.4,5.6%,16.7%,5.6%,100.0%,25.0%,100.0%,-,75.0%,75.0%,-,25.0%,16.7%
Rhys Hoskins RHB,,+394,14,18,3.60,0,0,-,-,-,-,-,-,43.8%,44.4%,20.9%,79.5,177.7,1,0,-,-,40.0%,10.0%,20.0%,70.3,11.1%,18.5%,-,87.1%,-,-,30.0%,20.0%,60.0%,30.0%,10.0%,22.2%
Daniel Schneemann LHB,,+680,10,14,3.40,0,0,0.077,0.143,0.077,-,0.110,7.1%,34.4%,35.7%,17.5%,87.1,273.9,1,1,-,-,-,37.5%,25.0%,71.7,11.1%,14.8%,11.1%,84.4%,25.0%,0.0%,25.0%,50.0%,50.0%,37.5%,12.5%,50.0%
Patrick Bailey SHB,,+870,7,13,2.60,0,1,0.333,0.385,0.417,0.083,0.353,7.7%,19.2%,7.7%,9.3%,86.3,281.1,3,2,9.1%,-,9.1%,36.4%,36.4%,74.5,38.1%,28.6%,14.3%,84.0%,18.2%,0.0%,36.4%,45.5%,18.2%,63.6%,18.2%,25.0%
Austin Hedges RHB,—,N/A,5,12,3.20,0,0,0.250,0.250,0.333,0.083,0.254,-,14.3%,16.7%,7.0%,84.0,237.5,1,0,-,-,-,-,40.0%,68.9,27.8%,27.8%,-,85.7%,20.0%,0.0%,40.0%,30.0%,20.0%,50.0%,30.0%,58.3%
Gabriel Arias RHB,,+496,15,12,4.40,0,0,0.091,0.167,0.182,0.091,0.160,8.3%,31.6%,33.3%,11.5%,92.9,298.3,1,0,16.7%,-,-,50.0%,33.3%,75.6,58.8%,11.8%,5.9%,94.4%,16.7%,0.0%,33.3%,50.0%,33.3%,33.3%,33.3%,33.3%
Petey Halpin LHB,,+730,20,12,2.80,0,0,-,0.083,-,-,0.054,8.3%,22.7%,41.7%,10.6%,85.0,283.0,2,2,16.7%,-,-,16.7%,50.0%,70.4,9.1%,13.6%,-,100.0%,83.3%,0.0%,-,16.7%,16.7%,66.7%,16.7%,50.0%
Brayan Rocchio SHB,,+910,3,11,4.20,0,1,0.222,0.364,0.333,0.111,0.314,18.2%,9.1%,9.1%,4.7%,85.4,265.9,2,0,-,-,14.3%,28.6%,42.9%,70.3,-,18.8%,12.5%,80.0%,42.9%,0.0%,28.6%,28.6%,42.9%,14.3%,42.9%,27.3%
Steven Kwan LHB,,+1300,5,11,3.00,0,0,0.222,0.364,0.333,0.111,0.314,18.2%,0.0%,9.1%,-,78.1,247.0,0,0,-,-,12.5%,12.5%,37.5%,64.5,-,40.0%,6.7%,100.0%,25.0%,0.0%,25.0%,37.5%,25.0%,62.5%,12.5%,7.7%
David Fry RHB,,+254,14,9,2.00,0,2,0.444,0.444,0.667,0.222,0.480,-,21.1%,11.1%,9.1%,87.0,233.5,2,1,12.5%,12.5%,37.5%,25.0%,37.5%,72.4,17.6%,29.4%,5.9%,94.4%,25.0%,0.0%,37.5%,12.5%,50.0%,25.0%,25.0%,30.8%
Kahlil Watson LHB,,+590,14,6,2.60,0,0,-,-,-,-,-,-,62.5%,66.7%,22.7%,88.1,283.3,0,0,-,-,-,50.0%,-,75.8,50.0%,16.7%,16.7%,75.0%,50.0%,0.0%,-,50.0%,-,100.0%,-,0.0%
Stuart Fairchild RHB,—,N/A,-,2,1.80,0,0,-,0.500,-,-,0.324,50.0%,100.0%,50.0%,50.0%,-,-,0,0,-,-,-,-,-,71.4,-,-,-,100.0%,-,-,-,-,-,-,-,33.3%
