Matchup,BOS @ TB
Pitcher,Connelly Early
Pitcher Team,BOS
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.1,277,0.223,0.303,0.393,0.170,1.18,11,1.49,8.3%,22.4%,22.7%,19.2%,10.5%,8.55,61.7%,7.8%,12.4%,43.0%,32.8%,16.4%,18.8%
vsLHB,17.2,70,0.188,0.274,0.391,0.203,0.91,4,2.04,5.7%,19.8%,25.7%,23.7%,9.2%,9.17,62.9%,9.6%,10.6%,40.4%,27.7%,23.1%,8.5%
vsRHB,48.2,207,0.235,0.313,0.393,0.158,1.27,7,1.29,9.2%,23.1%,21.7%,17.9%,10.9%,8.32,61.4%,7.3%,12.9%,43.9%,34.5%,14.6%,22.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Junior Caminero RHB,,+340,30,24,4.40,1,1,0.421,0.542,0.684,0.263,0.514,20.8%,8.1%,-,3.4%,98.2,268.8,4,3,15.8%,10.5%,15.8%,63.2%,31.6%,80.5,91.7%,33.3%,33.3%,100.0%,26.3%,20.0%,26.3%,42.1%,36.8%,47.4%,15.8%,17.4%
Ryan Vilade RHB,,+900,22,22,3.60,0,0,0.316,0.364,0.474,0.158,0.352,9.1%,21.3%,27.3%,10.9%,84.4,272.7,4,1,-,-,7.1%,35.7%,28.6%,76.0,64.1%,10.3%,2.6%,90.7%,28.6%,0.0%,28.6%,28.6%,21.4%,42.9%,35.7%,19.0%
Yandy Diaz RHB,,+450,36,20,4.20,0,2,0.333,0.400,0.444,0.111,0.373,5.0%,15.6%,25.0%,8.4%,93.8,291.1,5,2,7.7%,-,7.7%,69.2%,30.8%,74.5,51.2%,22.0%,19.5%,93.2%,23.1%,0.0%,23.1%,46.2%,15.4%,38.5%,46.2%,39.1%
Jonathan Aranda LHB,,+690,26,18,4.40,0,1,0.412,0.444,0.471,0.059,0.403,5.6%,17.2%,22.2%,7.4%,96.5,271.0,4,1,7.7%,-,15.4%,69.2%,38.5%,70.1,15.4%,42.3%,19.2%,92.9%,38.5%,0.0%,38.5%,23.1%,15.4%,61.5%,23.1%,58.8%
Chandler Simpson LHB,,+2500,9,16,2.60,0,0,0.267,0.312,0.400,0.133,0.311,6.2%,17.6%,6.2%,6.8%,82.4,251.6,1,0,-,-,-,-,21.4%,64.8,-,62.5%,-,94.1%,14.3%,0.0%,21.4%,57.1%,28.6%,35.7%,35.7%,27.8%
Taylor Walls SHB,,+1360,4,15,3.80,0,1,-,0.133,-,-,0.087,13.3%,26.1%,26.7%,11.3%,85.1,204.2,1,0,-,-,33.3%,11.1%,11.1%,68.3,4.5%,27.3%,-,95.7%,33.3%,0.0%,11.1%,33.3%,55.6%,33.3%,11.1%,38.9%
Nick Fortes RHB,,+1000,12,15,3.60,0,0,0.083,0.200,0.167,0.083,0.171,13.3%,7.1%,6.7%,3.4%,80.8,250.3,2,2,-,-,-,33.3%,16.7%,72.7,25.0%,20.8%,12.5%,88.9%,25.0%,0.0%,16.7%,33.3%,16.7%,50.0%,33.3%,26.7%
Ben Williamson RHB,,+1450,14,13,2.60,0,0,0.231,0.231,0.231,-,0.205,-,16.7%,15.4%,8.9%,92.9,291.2,1,1,-,-,-,63.6%,18.2%,68.9,11.5%,30.8%,15.4%,92.9%,18.2%,0.0%,9.1%,72.7%,-,54.5%,45.5%,10.0%
Cedric Mullins LHB,,+950,5,10,3.80,0,0,0.286,0.500,0.429,0.143,0.418,20.0%,33.3%,20.0%,11.9%,95.4,194.9,1,0,-,-,20.0%,40.0%,40.0%,70.2,7.7%,38.5%,7.7%,86.7%,40.0%,0.0%,40.0%,-,20.0%,20.0%,60.0%,21.4%
Richie Palacios LHB,—,N/A,1,10,4.20,0,0,0.250,0.400,0.250,-,0.308,20.0%,6.2%,10.0%,3.2%,84.7,203.0,0,0,-,-,14.3%,-,14.3%,68.7,6.7%,40.0%,-,93.8%,-,-,14.3%,71.4%,42.9%,57.1%,-,30.0%
Hunter Feduccia LHB,—,N/A,-,7,2.80,0,0,0.286,0.286,0.286,-,0.254,-,15.4%,14.3%,6.5%,89.7,282.5,1,1,16.7%,-,50.0%,33.3%,33.3%,71.6,20.0%,40.0%,10.0%,83.3%,66.7%,0.0%,16.7%,16.7%,50.0%,33.3%,16.7%,16.7%
Oliver Dunn LHB,—,N/A,-,4,2.00,0,0,0.250,0.250,0.250,-,0.222,-,40.0%,25.0%,30.8%,64.1,-,0,0,-,-,-,33.3%,-,73.8,37.5%,12.5%,12.5%,88.9%,-,-,-,66.7%,33.3%,33.3%,33.3%,75.0%
Victor Mesa Jr. LHB,—,N/A,-,3,3.20,0,0,-,-,-,-,-,-,14.3%,33.3%,7.1%,74.1,119.1,0,0,-,-,-,-,-,72.9,28.6%,-,-,100.0%,-,-,-,50.0%,50.0%,50.0%,-,33.3%
