Split,Season
Range,Season
Dates,="9/23/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:05 PM,Cody Bradford,vs,38.2,169,4.26,0.306,0.349,1.50,0.153,0.459,4,0.93,72,17.4%,11.8%,10.9%,8.6%,4.66,10,5.9%,68.6%,8.0%,138,37.0%,13,9.4%,35.5%,8.2%,21.0%
8:40 PM,Mason Adams,vs,23.0,101,6.19,0.299,0.404,1.65,0.264,0.563,6,2.35,49,18.9%,22.8%,19.2%,8.8%,9.00,12,11.9%,60.4%,6.4%,65,55.4%,7,10.8%,33.8%,27.3%,20.0%
3:45 PM,Cesar Perdomo,vs,19.1,83,4.96,0.293,0.345,1.50,0.147,0.440,3,1.40,33,20.0%,14.5%,16.4%,10.1%,5.59,7,8.4%,63.1%,7.4%,64,45.3%,4,6.2%,29.7%,15.8%,20.3%
1:35 PM,Chris Bassitt,vs,97.0,438,4.38,0.291,0.344,1.55,0.126,0.418,10,0.93,162,21.6%,16.4%,16.3%,9.9%,6.68,37,8.4%,58.3%,8.0%,320,37.2%,16,5.0%,24.7%,12.7%,14.7%
7:40 PM,Seth Lugo,vs,169.0,731,4.38,0.291,0.355,1.46,0.187,0.478,23,1.22,317,18.8%,17.9%,16.5%,8.6%,6.98,53,7.3%,64.9%,8.3%,540,42.4%,43,8.0%,29.6%,14.4%,16.9%
1:10 PM,Richard Lovelady,@,32.2,159,5.06,0.289,0.352,1.84,0.156,0.444,4,1.10,60,22.6%,18.9%,18.8%,10.1%,8.27,21,13.2%,61.8%,6.8%,105,29.5%,6,5.7%,20.0%,19.0%,12.4%
10:10 PM,George Kirby,vs,169.2,718,3.88,0.286,0.333,1.39,0.157,0.442,21,1.11,296,22.3%,19.6%,17.1%,11.5%,7.48,44,6.1%,65.7%,7.5%,528,40.0%,35,6.6%,24.2%,14.8%,13.1%
6:40 PM,Matthew Liberatore,@,149.1,652,4.67,0.285,0.354,1.49,0.186,0.471,27,1.63,276,23.7%,22.7%,19.8%,10.9%,8.92,55,8.4%,60.5%,7.5%,444,41.9%,41,9.2%,28.8%,18.8%,21.2%
7:40 PM,Ryan Gusto,@,82.2,369,4.31,0.277,0.336,1.44,0.164,0.440,11,1.20,148,20.6%,18.4%,16.5%,10.1%,7.40,26,7.0%,66.8%,8.9%,269,43.1%,24,8.9%,25.7%,13.0%,14.9%
8:40 PM,Merrill Kelly,@,156.2,682,5.40,0.269,0.349,1.47,0.199,0.468,28,1.61,282,21.7%,16.3%,15.9%,10.6%,6.38,69,10.1%,61.9%,4.8%,498,42.0%,57,11.4%,26.7%,17.3%,19.9%
