Matchup,SD @ CHC
Pitcher,Griffin Canning
Pitcher Team,SD
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,41.0,191,0.278,0.369,0.469,0.191,1.73,8,1.76,13.6%,24.5%,22.5%,22.3%,10.5%,9.44,56.0%,6.0%,10.7%,50.4%,23.1%,17.9%,14.0%
vsLHB,24.2,119,0.317,0.427,0.604,0.287,1.91,8,2.92,12.6%,24.1%,21.0%,20.2%,10.9%,9.12,57.1%,5.9%,15.4%,59.0%,24.4%,26.3%,19.2%
vsRHB,16.1,72,0.213,0.274,0.246,0.033,1.47,0,-,15.3%,25.2%,25.0%,26.1%,9.8%,9.92,54.2%,6.3%,2.3%,34.9%,20.9%,-,4.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Crow-Armstrong LHB,,+285,18,14,5.00,2,2,0.273,0.429,0.818,0.545,0.503,21.4%,48.5%,35.7%,23.5%,96.8,301.5,2,2,16.7%,-,33.3%,66.7%,33.3%,74.7,48.3%,17.2%,10.3%,87.9%,66.7%,50.0%,66.7%,16.7%,16.7%,33.3%,50.0%,16.7%,38.1%
Seiya Suzuki RHB,,+300,22,23,4.80,1,1,0.158,0.304,0.368,0.211,0.298,17.4%,18.6%,26.1%,7.5%,90.1,266.5,2,1,7.7%,-,7.7%,38.5%,38.5%,73.4,35.9%,17.9%,7.7%,92.9%,46.2%,38.5%,20.0%,7.7%,46.2%,38.5%,30.8%,30.8%,10.5%
Dansby Swanson RHB,,+430,11,20,4.20,1,1,0.267,0.400,0.533,0.267,0.387,20.0%,16.1%,20.0%,6.2%,97.0,256.9,2,1,8.3%,-,16.7%,75.0%,16.7%,71.6,7.4%,37.0%,14.8%,90.0%,33.3%,8.3%,100.0%,25.0%,66.7%,75.0%,25.0%,-,21.1%
Carson Kelly RHB,,+520,10,16,3.60,1,1,0.364,0.562,0.727,0.364,0.525,31.2%,6.5%,6.2%,2.3%,80.9,347.8,4,1,10.0%,10.0%,30.0%,20.0%,20.0%,71.6,15.4%,15.4%,7.7%,83.9%,40.0%,30.0%,33.3%,10.0%,60.0%,70.0%,10.0%,20.0%,26.1%
Alex Bregman RHB,,+420,23,27,4.60,0,0,0.211,0.407,0.263,0.053,0.317,22.2%,22.6%,18.5%,11.0%,89.1,219.5,3,1,-,-,13.3%,40.0%,40.0%,69.4,2.1%,18.8%,2.1%,90.6%,33.4%,6.7%,0.0%,26.7%,46.7%,53.3%,20.0%,26.7%,28.6%
Miguel Amaya RHB,—,N/A,20,25,4.00,0,2,0.200,0.360,0.350,0.150,0.323,12.0%,19.3%,20.0%,10.6%,85.6,271.8,4,2,13.3%,6.7%,20.0%,40.0%,46.7%,70.3,16.0%,18.0%,8.0%,90.9%,66.7%,40.0%,0.0%,26.7%,26.7%,33.3%,60.0%,6.7%,45.8%
Nico Hoerner RHB,,+900,8,24,4.40,0,0,0.174,0.208,0.304,0.130,0.223,4.2%,13.6%,12.5%,6.5%,82.8,222.4,3,1,-,-,15.0%,30.0%,30.0%,68.6,2.6%,23.1%,7.7%,90.7%,40.0%,10.0%,0.0%,30.0%,50.0%,35.0%,25.0%,40.0%,30.4%
Michael Busch LHB,,+320,23,23,4.60,0,0,0.111,0.304,0.167,0.056,0.238,17.4%,32.3%,39.1%,14.1%,89.0,256.2,2,0,-,-,11.1%,33.3%,22.2%,68.8,-,25.0%,7.1%,90.3%,55.5%,33.3%,0.0%,22.2%,33.3%,44.4%,11.1%,44.4%,44.4%
Ian Happ SHB,,+280,32,21,4.40,0,0,0.105,0.190,0.105,-,0.147,9.5%,40.0%,42.9%,21.7%,83.6,289.5,2,1,-,-,40.0%,20.0%,30.0%,71.5,2.4%,7.1%,2.4%,95.5%,60.0%,40.0%,0.0%,20.0%,40.0%,60.0%,30.0%,10.0%,50.0%
Michael Conforto LHB,—,N/A,20,16,2.40,0,0,0.067,0.125,0.067,-,0.096,6.2%,48.3%,50.0%,20.9%,89.0,253.3,1,0,-,-,14.3%,28.6%,28.6%,71.7,30.4%,13.0%,4.3%,85.2%,42.9%,14.3%,0.0%,28.6%,57.1%,28.6%,42.9%,28.6%,30.8%
Pedro Ramirez SHB,—,N/A,20,15,3.00,0,0,0.357,0.400,0.357,-,0.340,6.7%,26.9%,33.3%,13.2%,94.6,231.1,0,0,-,-,11.1%,66.7%,11.1%,72.3,16.0%,24.0%,20.0%,96.2%,11.1%,-,-,11.1%,77.8%,55.6%,33.3%,11.1%,21.4%
Matt Shaw RHB,,+560,15,15,4.00,0,1,0.364,0.533,0.545,0.182,0.459,26.7%,14.3%,13.3%,5.4%,79.0,251.6,2,0,11.1%,-,-,33.3%,33.3%,71.7,20.8%,8.3%,-,96.0%,44.4%,33.3%,0.0%,11.1%,33.3%,11.1%,77.8%,11.1%,30.0%
Justin Dean RHB,—,N/A,-,1,1.50,0,0,1.000,1.000,3.000,2.000,1.620,-,20.0%,-,16.7%,98.7,300.4,1,0,-,-,-,100.0%,100.0%,65.4,-,20.0%,20.0%,100.0%,100.0%,-,-,100.0%,-,-,-,100.0%,50.0%
