Matchup,TB @ SEA
Pitcher,Griffin Jax
Pitcher Team,TB
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,91.2,379,0.238,0.302,0.396,0.158,1.21,14,1.37,7.9%,31.2%,26.4%,26.0%,15.1%,9.82,66.1%,7.0%,9.3%,39.7%,25.1%,22.6%,15.8%
vsLHB,55.0,230,0.248,0.307,0.414,0.167,1.25,9,1.47,7.4%,32.0%,28.7%,26.7%,15.6%,10.80,65.5%,6.8%,9.5%,39.5%,23.1%,26.5%,17.0%
vsRHB,36.1,149,0.221,0.294,0.366,0.145,1.16,5,1.24,8.7%,29.8%,22.8%,24.6%,14.3%,8.42,67.1%,7.4%,9.0%,40.0%,28.0%,17.9%,14.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Julio Rodriguez RHB,,+538,17,4.20,10,2,2,92.8,287.3,3,2,20.0%,10.0%,40.0%,60.0%,70.0%,77.5,80.0%,46.7%,33.3%,100.0%,70.0%,30.0%,66.7%,40.0%,30.0%,60.0%,30.0%,10.0%,75.0%
Colt Emerson LHB,,+890,10,3.40,10,0,0,84.0,201.6,0,0,-,-,20.0%,30.0%,30.0%,74.1,44.4%,27.8%,11.1%,94.7%,30.0%,10.0%,0.0%,20.0%,60.0%,60.0%,10.0%,30.0%,44.4%
Weston Wilson RHB,—,N/A,10,3.60,10,0,0,80.0,219.4,0,0,-,-,-,10.0%,20.0%,72.5,21.4%,28.6%,-,100.0%,40.0%,30.0%,0.0%,10.0%,50.0%,30.0%,30.0%,40.0%,44.4%
Josh Naylor LHB,,+780,19,4.00,10,0,1,95.3,258.4,2,1,-,-,30.0%,60.0%,60.0%,70.9,8.3%,66.7%,25.0%,85.7%,60.0%,-,-,60.0%,40.0%,40.0%,30.0%,30.0%,60.0%
Leo Rivas SHB,—,N/A,9,3.00,10,0,0,89.8,279.5,2,0,-,-,50.0%,50.0%,30.0%,67.1,-,58.3%,8.3%,92.3%,70.0%,40.0%,0.0%,30.0%,30.0%,60.0%,20.0%,20.0%,20.0%
Taylor Ward RHB,,+610,13,3.20,10,0,1,84.4,251.8,2,2,10.0%,-,10.0%,40.0%,40.0%,69.3,7.7%,46.2%,23.1%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,42.9%
Jhonny Pereda RHB,—,N/A,18,3.60,10,0,0,90.4,263.7,2,0,-,-,-,50.0%,30.0%,71.0,-,50.0%,18.8%,94.1%,30.0%,-,-,30.0%,70.0%,20.0%,30.0%,50.0%,100.0%
Cal Raleigh SHB,,+368,26,4.00,10,0,3,98.8,287.5,4,2,30.0%,10.0%,40.0%,60.0%,50.0%,75.2,41.2%,52.9%,29.4%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,60.0%,10.0%,30.0%,37.5%
Randy Arozarena RHB,,+570,22,4.20,10,0,1,94.1,274.2,2,0,10.0%,10.0%,30.0%,40.0%,50.0%,71.3,12.5%,62.5%,18.8%,94.1%,80.0%,30.0%,0.0%,50.0%,20.0%,30.0%,40.0%,30.0%,12.5%
Victor Robles RHB,—,N/A,15,3.40,10,0,0,71.3,223.1,1,0,-,-,10.0%,20.0%,30.0%,67.2,9.1%,45.5%,9.1%,84.6%,50.0%,10.0%,0.0%,40.0%,30.0%,10.0%,70.0%,20.0%,42.9%
Brendan Donovan LHB,,+880,18,4.00,10,0,0,87.1,253.6,3,2,10.0%,-,20.0%,50.0%,50.0%,70.2,-,41.7%,25.0%,100.0%,80.0%,50.0%,0.0%,30.0%,20.0%,30.0%,60.0%,10.0%,42.9%
Dominic Canzone LHB,,+461,15,4.20,10,0,0,86.4,200.8,1,0,10.0%,-,10.0%,40.0%,50.0%,73.8,26.7%,33.3%,13.3%,93.8%,50.0%,10.0%,0.0%,40.0%,10.0%,20.0%,40.0%,40.0%,37.5%
Cole Young LHB,,+770,20,4.20,10,0,0,88.8,230.7,1,0,-,-,10.0%,30.0%,20.0%,71.4,21.4%,35.7%,14.3%,82.4%,30.0%,20.0%,0.0%,10.0%,60.0%,50.0%,30.0%,20.0%,57.1%
