Matchup,MIN @ ATH
Pitcher,Zebby Matthews
Pitcher Team,MIN
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,96.2,410,0.263,0.341,0.473,0.210,1.33,19,1.77,7.6%,21.2%,19.8%,17.3%,9.9%,7.54,66.4%,8.5%,11.5%,42.7%,25.8%,21.1%,18.3%
vsLHB,50.0,227,0.284,0.364,0.493,0.209,1.56,10,1.80,9.3%,18.7%,21.6%,18.9%,8.5%,8.82,64.3%,8.3%,13.5%,45.2%,29.0%,17.8%,20.6%
vsRHB,46.2,183,0.240,0.313,0.450,0.211,1.09,9,1.74,5.5%,24.3%,17.5%,15.4%,11.6%,6.17,69.0%,8.7%,9.3%,40.0%,22.1%,25.8%,15.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Zack Gelof RHB,,+492,27,4.40,10,2,2,85.6,284.0,2,2,20.0%,10.0%,30.0%,40.0%,30.0%,74.4,47.1%,23.5%,23.5%,94.4%,50.0%,30.0%,33.3%,20.0%,30.0%,50.0%,30.0%,20.0%,33.3%
Brian Serven RHB,,+504,23,4.00,10,1,1,89.8,272.1,1,1,10.0%,-,-,30.0%,40.0%,70.1,15.4%,53.8%,15.4%,92.9%,50.0%,20.0%,50.0%,30.0%,50.0%,30.0%,40.0%,30.0%,28.6%
Max Muncy RHB,,+575,29,3.80,10,1,3,92.4,254.5,3,2,20.0%,10.0%,40.0%,40.0%,40.0%,73.6,40.0%,40.0%,26.7%,100.0%,60.0%,30.0%,33.3%,30.0%,10.0%,50.0%,30.0%,20.0%,37.5%
Henry Bolte RHB,,+525,18,4.80,10,0,0,90.5,191.7,0,0,-,-,-,50.0%,10.0%,77.1,68.8%,37.5%,31.2%,88.9%,10.0%,-,-,10.0%,90.0%,40.0%,20.0%,40.0%,42.9%
Carlos Cortes LHB,,+550,8,3.80,10,0,0,86.3,222.1,2,0,-,-,-,20.0%,30.0%,69.4,-,50.0%,14.3%,87.5%,40.0%,10.0%,0.0%,30.0%,40.0%,-,70.0%,30.0%,20.0%
Jeff McNeil LHB,,+630,26,4.40,10,0,0,84.2,193.8,1,0,-,-,20.0%,-,30.0%,69.4,13.3%,46.7%,-,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,60.0%,10.0%,30.0%,62.5%
Tommy White RHB,,+800,21,4.20,10,0,1,87.3,285.6,3,2,20.0%,-,10.0%,30.0%,50.0%,66.7,6.2%,37.5%,12.5%,84.2%,60.0%,30.0%,0.0%,30.0%,40.0%,10.0%,50.0%,40.0%,60.0%
Jonah Heim SHB,,+630,16,3.40,10,0,0,85.5,195.8,1,1,-,-,20.0%,30.0%,10.0%,70.6,14.3%,28.6%,9.5%,91.3%,20.0%,10.0%,0.0%,10.0%,50.0%,50.0%,50.0%,-,12.5%
Lawrence Butler LHB,,+511,20,4.20,10,0,0,86.5,146.7,0,0,-,-,-,30.0%,40.0%,73.6,41.2%,29.4%,17.6%,94.4%,30.0%,10.0%,0.0%,20.0%,50.0%,10.0%,60.0%,30.0%,14.3%
Donovan Walton LHB,,+620,15,4.00,10,0,0,92.0,256.0,1,0,-,-,30.0%,30.0%,20.0%,67.4,-,30.4%,8.7%,95.8%,60.0%,40.0%,0.0%,20.0%,40.0%,70.0%,30.0%,-,57.1%
Alika Williams RHB,—,N/A,14,2.20,10,0,0,81.0,242.8,1,1,-,-,10.0%,10.0%,40.0%,68.8,-,41.7%,-,92.3%,40.0%,10.0%,0.0%,30.0%,60.0%,70.0%,20.0%,10.0%,37.5%
Darell Hernaiz RHB,—,N/A,14,3.60,10,0,0,86.1,343.6,3,2,-,-,10.0%,40.0%,30.0%,69.0,-,40.0%,13.3%,100.0%,30.0%,-,-,30.0%,70.0%,50.0%,40.0%,10.0%,55.6%
