Matchup,KC @ CIN
Pitcher,Stephen Kolek
Pitcher Team,KC
Opposing Team,CIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,3.2,1.09,="2-14",.143,.214,0.071,0,1,0,0,12.5,2,.250,.464
Batting Second,4.0,1.00,="2-14",.143,.214,0.071,0,1,0,0,12.5,2,.250,.464
Batting Third,4.0,1.00,="3-14",.214,.429,0.215,1,0,0,3,6.7,1,.267,.696
Batting Fourth,4.0,0.75,="2-14",.143,.214,0.071,0,1,0,0,13.3,1,.200,.414
Batting Fifth,2.1,3.00,="7-14",.500,1.000,0.500,2,1,0,8,21.4,0,.500,1.500
Batting Sixth,2.1,1.71,="4-11",.364,.455,0.091,0,1,0,0,0.0,0,.417,.872
Batting Seventh,3.1,0.30,="1-11",.091,.091,0.000,0,0,0,0,27.3,0,.091,.182
Batting Eighth,3.2,0.27,="1-11",.091,.091,0.000,0,0,0,0,27.3,0,.091,.182
Batting Ninth,3.2,0.27,="1-11",.091,.364,0.273,1,0,0,1,27.3,0,.091,.455

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Dane Myers RHB,Batting First ​,="8-38",.211,.474,0.263,3,1,0,6,30.4,7,.348,.822
TJ Friedl LHB,Batting First ​,="26-137",.190,.277,0.087,2,6,0,7,22.6,12,.270,.547
Blake Dunn RHB,Batting First ​,="7-36",.194,.222,0.028,0,1,0,1,28.2,2,.256,.478
JJ Bleday LHB,Batting Second ​,="8-35",.229,.600,0.371,4,1,0,6,25.6,4,.308,.908
Matt McLain RHB,Batting Second ​,="23-118",.195,.297,0.102,2,6,0,9,27.3,19,.317,.614
Sal Stewart RHB,Batting Fourth ​,="51-184",.277,.516,0.239,11,11,0,34,18.8,26,.366,.882
Eugenio Suarez RHB,Batting Fifth ​,="26-112",.232,.384,0.152,4,5,0,15,30.2,13,.310,.694
Nathaniel Lowe LHB,Batting Sixth ​,="18-65",.277,.508,0.231,3,6,0,13,18.7,10,.373,.881
Spencer Steer RHB,Batting Sixth ​,="19-94",.202,.319,0.117,3,2,0,6,28.7,10,.296,.615
Tyler Stephenson RHB,Batting Seventh ​,="11-72",.153,.250,0.097,2,1,0,10,32.1,11,.262,.512
Will Benson LHB,Batting Seventh ​,="8-31",.258,.452,0.194,1,1,1,2,25.6,7,.395,.847
Edwin Arroyo SHB,Batting Eighth ​,="1-7",.143,.143,0.000,0,0,0,0,71.4,0,.143,.286
P.J. Higgins RHB,Batting Ninth ​,="5-18",.278,.333,0.055,0,1,0,4,30.0,1,.300,.633
