Matchup,MIA @ CHC
Pitcher,Janson Junk
Pitcher Team,MIA
Opposing Team,CHC

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,16.0,1.00,="13-61",.213,.377,0.164,2,2,1,6,20.0,3,.262,.639
Batting Second,14.0,1.43,="17-57",.298,.474,0.176,3,1,0,6,10.0,3,.333,.807
Batting Third,11.2,2.31,="19-53",.358,.604,0.246,2,7,0,9,8.2,8,.443,1.047
Batting Fourth,13.0,1.54,="17-54",.315,.426,0.111,1,1,1,8,12.1,3,.351,.777
Batting Fifth,14.0,1.21,="15-52",.288,.462,0.174,2,3,0,8,14.5,2,.309,.771
Batting Sixth,10.2,1.50,="13-45",.289,.378,0.089,0,4,0,1,12.2,3,.347,.725
Batting Seventh,10.1,1.55,="12-41",.293,.439,0.146,2,0,0,9,25.5,4,.362,.801
Batting Eighth,12.1,0.89,="9-44",.205,.364,0.159,2,1,0,6,19.1,2,.234,.598
Batting Ninth,11.1,0.88,="7-40",.175,.275,0.100,0,4,0,6,26.7,3,.250,.525

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Pete Crow-Armstrong LHB,Batting First ​,="123-408",.301,.672,0.371,38,25,6,83,26.3,60,.397,1.069
Seiya Suzuki RHB,Batting Second ​,="59-229",.258,.467,0.209,10,16,1,37,22.3,42,.377,.844
Alex Bregman RHB,Batting Third ​,="68-236",.288,.530,0.242,15,12,0,48,13.9,26,.365,.895
Michael Busch LHB,Batting Third ​,="61-267",.228,.382,0.154,11,8,0,38,24.3,42,.341,.723
Ian Happ SHB,Batting Fifth ​,="59-236",.250,.487,0.237,12,18,1,39,26.7,30,.342,.829
Nico Hoerner RHB,Batting Sixth ​,="75-256",.293,.363,0.070,2,10,1,30,9.9,9,.316,.679
Carson Kelly RHB,Batting Seventh ​,="22-100",.220,.320,0.100,2,4,0,18,17.9,11,.304,.624
Michael Conforto LHB,Batting Seventh ​,="21-88",.239,.432,0.193,5,2,0,13,29.3,9,.303,.735
Gabriel Arias RHB,Batting Seventh ​,="13-57",.228,.246,0.018,0,1,0,3,40.0,3,.267,.513
Pedro Ramirez SHB,Batting Seventh ​,="23-102",.225,.382,0.157,3,5,1,19,23.9,8,.286,.668
Matt Shaw RHB,Batting Seventh ​,="16-49",.327,.673,0.346,4,1,2,10,22.6,4,.377,1.050
Dansby Swanson RHB,Batting Ninth ​,="47-225",.209,.422,0.213,12,8,2,45,22.7,26,.294,.716
Tyrone Taylor RHB,Batting Ninth ​,="13-50",.260,.340,0.080,0,4,0,2,11.1,2,.302,.642
Miguel Amaya RHB,Batting Ninth ​,="31-108",.287,.481,0.194,5,6,0,18,23.8,11,.371,.852
