Matchup,CIN @ CHC
Pitcher,Rhett Lowder
Pitcher Team,CIN
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,107.0,476,0.266,0.333,0.432,0.166,1.47,15,1.26,9.0%,19.1%,17.4%,16.8%,8.6%,6.98,59.0%,8.0%,9.2%,37.3%,28.0%,15.5%,16.5%
vsLHB,63.2,295,0.261,0.348,0.455,0.195,1.60,11,1.55,11.9%,19.4%,18.0%,17.3%,8.3%,7.49,52.2%,7.4%,11.7%,39.5%,35.6%,15.1%,17.1%
vsRHB,43.1,181,0.275,0.309,0.398,0.123,1.27,4,0.83,4.4%,18.5%,16.6%,16.0%,9.0%,6.23,69.9%,9.1%,5.7%,34.0%,17.0%,16.7%,15.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alex Bregman RHB,,+600,23,4.60,10,2,2,89.7,296.3,3,3,30.0%,30.0%,50.0%,40.0%,60.0%,71.0,-,57.1%,21.4%,100.0%,60.0%,30.0%,66.7%,30.0%,30.0%,70.0%,20.0%,10.0%,50.0%
Carson Kelly RHB,,+900,18,4.00,10,1,1,92.4,293.2,3,1,10.0%,10.0%,10.0%,50.0%,30.0%,68.5,-,61.5%,7.7%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,30.0%,50.0%,20.0%,57.1%
Michael Conforto LHB,,+450,24,3.20,10,1,1,86.6,252.3,1,1,10.0%,10.0%,30.0%,40.0%,40.0%,73.1,33.3%,20.0%,13.3%,83.3%,50.0%,20.0%,50.0%,30.0%,40.0%,50.0%,40.0%,10.0%,33.3%
Ian Happ SHB,,+420,23,3.60,10,1,1,90.4,314.3,3,2,10.0%,10.0%,30.0%,50.0%,30.0%,71.5,6.7%,33.3%,26.7%,100.0%,50.0%,30.0%,33.3%,20.0%,50.0%,80.0%,10.0%,10.0%,28.6%
Pedro Ramirez SHB,,+630,25,4.20,10,0,0,89.7,238.3,2,2,10.0%,-,10.0%,40.0%,30.0%,73.7,41.7%,41.7%,16.7%,92.3%,30.0%,20.0%,0.0%,10.0%,50.0%,60.0%,30.0%,10.0%,33.3%
Miguel Amaya RHB,—,N/A,18,3.00,10,0,0,90.5,272.5,3,1,-,-,30.0%,40.0%,30.0%,70.4,-,47.1%,5.9%,100.0%,60.0%,50.0%,0.0%,10.0%,30.0%,40.0%,30.0%,30.0%,42.9%
Tyrone Taylor RHB,—,N/A,37,2.80,10,0,0,85.5,289.6,2,0,-,-,30.0%,40.0%,30.0%,71.8,11.1%,55.6%,33.3%,75.0%,50.0%,20.0%,0.0%,30.0%,40.0%,70.0%,30.0%,-,37.5%
Nico Hoerner RHB,,+1100,14,4.00,10,0,0,91.7,281.7,3,1,-,-,10.0%,40.0%,50.0%,69.1,-,46.7%,6.7%,93.8%,70.0%,50.0%,0.0%,20.0%,30.0%,10.0%,20.0%,70.0%,44.4%
Seiya Suzuki RHB,,+450,31,4.60,10,0,1,82.1,246.6,3,1,-,-,20.0%,20.0%,-,74.0,55.6%,22.2%,11.1%,90.0%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,30.0%,30.0%,20.0%
Michael Busch LHB,,+500,25,4.60,10,0,0,92.2,255.7,3,1,10.0%,10.0%,20.0%,60.0%,60.0%,71.0,-,100.0%,50.0%,80.0%,70.0%,30.0%,0.0%,40.0%,20.0%,20.0%,50.0%,30.0%,50.0%
Gabriel Arias RHB,—,N/A,30,2.80,10,0,1,85.1,230.2,1,0,-,-,-,30.0%,30.0%,73.5,35.7%,28.6%,14.3%,93.3%,20.0%,10.0%,0.0%,10.0%,80.0%,50.0%,20.0%,30.0%,66.7%
Pete Crow-Armstrong LHB,,+290,25,4.40,10,0,0,82.1,291.4,4,1,10.0%,-,10.0%,20.0%,20.0%,74.3,47.1%,29.4%,5.9%,85.0%,60.0%,60.0%,0.0%,-,30.0%,20.0%,30.0%,50.0%,33.3%
