Matchup,COL @ WSH
Pitcher,Andrew Alvarez
Pitcher Team,WSH
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,80.0,339,0.238,0.301,0.349,0.111,1.34,4,0.45,10.6%,26.3%,21.8%,20.5%,11.7%,8.32,52.2%,6.5%,5.3%,42.5%,18.6%,9.5%,15.0%
vsLHB,23.0,97,0.239,0.303,0.386,0.148,1.30,2,0.78,9.3%,25.6%,20.6%,17.9%,11.3%,7.83,53.1%,7.6%,5.9%,42.6%,19.1%,15.4%,11.8%
vsRHB,56.0,242,0.238,0.300,0.333,0.095,1.38,2,0.32,11.2%,26.6%,22.3%,21.7%,11.8%,8.68,51.9%,6.0%,5.1%,42.4%,18.4%,6.9%,16.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willi Castro SHB,,+810,22,3.40,10,1,1,85.9,295.5,1,1,10.0%,10.0%,10.0%,50.0%,30.0%,73.6,30.8%,46.2%,30.8%,86.7%,30.0%,10.0%,100.0%,20.0%,70.0%,30.0%,70.0%,-,16.7%
Mickey Moniak LHB,,+710,14,4.20,10,1,1,86.9,244.5,3,2,-,-,10.0%,40.0%,10.0%,73.5,25.0%,18.8%,12.5%,100.0%,70.0%,60.0%,16.7%,10.0%,10.0%,10.0%,50.0%,40.0%,66.7%
Cole Carrigg SHB,,+880,28,4.40,10,0,0,82.7,111.5,0,0,-,-,10.0%,20.0%,20.0%,74.7,52.9%,23.5%,5.9%,100.0%,10.0%,-,-,10.0%,70.0%,60.0%,20.0%,20.0%,55.6%
TJ Rumfield LHB,,+900,13,3.80,10,0,1,85.4,274.0,1,1,10.0%,-,10.0%,20.0%,30.0%,70.1,18.8%,37.5%,6.2%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,50.0%
Connor Norby RHB,,+800,16,3.40,10,0,0,88.3,294.1,3,2,10.0%,-,20.0%,40.0%,30.0%,70.9,13.3%,40.0%,20.0%,93.8%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,30.0%,40.0%,55.6%
Jake McCarthy LHB,,+1120,16,4.40,10,0,0,81.7,234.6,1,0,-,-,10.0%,20.0%,30.0%,71.6,20.0%,20.0%,5.0%,95.2%,40.0%,20.0%,0.0%,20.0%,50.0%,40.0%,40.0%,20.0%,71.4%
Brett Sullivan LHB,,+600,4,3.40,10,0,0,75.9,176.9,1,0,-,-,10.0%,10.0%,20.0%,68.6,17.6%,17.6%,-,89.5%,20.0%,-,-,20.0%,50.0%,30.0%,20.0%,50.0%,30.0%
Troy Johnston LHB,—,N/A,12,3.40,10,0,0,84.3,297.5,3,2,-,-,-,20.0%,40.0%,69.9,-,23.1%,3.8%,96.3%,70.0%,50.0%,0.0%,20.0%,30.0%,20.0%,40.0%,40.0%,50.0%
Ezequiel Tovar RHB,,+890,21,2.40,10,0,1,85.3,292.3,3,1,10.0%,10.0%,30.0%,30.0%,50.0%,73.2,33.3%,38.9%,11.1%,94.7%,60.0%,50.0%,0.0%,10.0%,40.0%,50.0%,40.0%,10.0%,83.3%
Jordan Beck RHB,,+820,16,2.60,10,0,1,94.7,265.1,3,1,10.0%,-,50.0%,50.0%,40.0%,74.6,42.9%,42.9%,21.4%,93.3%,90.0%,60.0%,0.0%,30.0%,10.0%,60.0%,10.0%,30.0%,33.3%
Braxton Fulford RHB,,+830,11,2.20,10,0,0,87.7,271.2,2,1,20.0%,-,-,30.0%,20.0%,72.0,29.4%,29.4%,17.6%,94.4%,40.0%,30.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,42.9%
Zac Veen LHB,—,N/A,-,2.00,1,0,0,44.1,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0%,0.0%
