Matchup,SEA @ ATH
Pitcher,Gage Jump
Pitcher Team,ATH
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,96.2,425,0.266,0.330,0.411,0.145,1.49,10,0.93,10.6%,25.6%,24.9%,19.6%,12.4%,9.87,60.8%,8.2%,6.6%,39.1%,26.2%,14.1%,15.5%
vsLHB,24.1,111,0.272,0.327,0.348,0.076,1.60,2,0.74,12.6%,23.3%,21.6%,18.6%,11.1%,8.88,61.3%,7.6%,5.6%,36.1%,25.0%,11.1%,16.7%
vsRHB,71.2,314,0.264,0.332,0.432,0.168,1.47,8,1.00,9.9%,26.4%,26.1%,19.9%,12.8%,10.30,60.6%,8.4%,7.0%,40.2%,26.6%,15.1%,15.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
JP Crawford LHB,,+680,25,4.20,8,0,0,78.6,205.0,0,0,-,-,12.5%,25.0%,12.5%,69.6,8.3%,33.3%,8.3%,85.7%,25.0%,12.5%,0.0%,12.5%,50.0%,37.5%,37.5%,25.0%,25.0%
Weston Wilson RHB,,+700,26,2.40,8,0,0,85.9,256.7,0,0,-,-,-,37.5%,-,73.3,30.8%,30.8%,7.7%,92.9%,50.0%,50.0%,0.0%,-,50.0%,50.0%,37.5%,12.5%,57.1%
Josh Naylor LHB,,+650,21,3.80,8,0,0,77.6,190.9,1,0,-,-,37.5%,25.0%,50.0%,68.5,-,50.0%,25.0%,61.5%,37.5%,-,-,37.5%,25.0%,37.5%,25.0%,37.5%,62.5%
Taylor Ward RHB,,+573,20,2.00,8,0,0,83.5,227.9,1,0,-,-,12.5%,12.5%,25.0%,69.3,8.3%,33.3%,8.3%,85.7%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,25.0%
Brock Rodden SHB,,+725,3,2.40,8,0,2,92.0,261.1,2,2,-,-,37.5%,62.5%,50.0%,69.3,-,54.5%,36.4%,91.7%,50.0%,25.0%,0.0%,25.0%,50.0%,75.0%,25.0%,-,28.6%
Jhonny Pereda RHB,—,N/A,13,2.80,8,0,0,91.9,197.5,0,0,-,-,12.5%,50.0%,50.0%,72.1,11.1%,66.7%,22.2%,100.0%,50.0%,-,-,50.0%,37.5%,50.0%,50.0%,-,50.0%
Julio Rodriguez RHB,,+400,22,4.00,8,0,0,85.3,243.2,1,0,-,-,12.5%,50.0%,25.0%,75.4,45.5%,27.3%,27.3%,73.3%,25.0%,12.5%,0.0%,12.5%,75.0%,50.0%,12.5%,37.5%,14.3%
Cal Raleigh SHB,,+280,29,4.20,8,0,0,84.0,280.8,2,1,-,-,25.0%,25.0%,37.5%,75.6,66.7%,44.4%,22.2%,90.0%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,62.5%,-,16.7%
Randy Arozarena RHB,,+400,27,4.40,8,0,0,83.9,243.1,1,0,-,-,-,37.5%,25.0%,68.9,6.2%,31.2%,12.5%,94.1%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,25.0%,50.0%,28.6%
Victor Robles RHB,—,N/A,14,2.20,8,0,0,80.4,234.5,0,0,-,-,12.5%,25.0%,62.5%,67.4,-,57.1%,14.3%,77.8%,62.5%,12.5%,0.0%,50.0%,25.0%,25.0%,50.0%,25.0%,50.0%
Dominic Canzone LHB,,+426,20,4.40,8,0,1,99.2,321.1,4,2,25.0%,12.5%,25.0%,62.5%,75.0%,71.3,23.1%,61.5%,38.5%,72.2%,75.0%,37.5%,0.0%,37.5%,25.0%,25.0%,50.0%,25.0%,25.0%
Cole Young LHB,,+800,24,3.60,8,0,3,92.4,363.7,5,3,25.0%,12.5%,12.5%,62.5%,37.5%,69.8,12.5%,87.5%,37.5%,88.9%,62.5%,50.0%,0.0%,12.5%,37.5%,12.5%,75.0%,12.5%,37.5%
Lazaro Montes LHB,,+280,-,2.40,4,0,0,80.6,186.7,0,0,-,-,-,-,-,74.7,60.0%,-,-,100.0%,25.0%,25.0%,0.0%,-,50.0%,50.0%,25.0%,25.0%,75.0%
Michael Arroyo RHB,—,N/A,-,2.00,1,0,0,79.7,160.6,0,0,-,-,-,-,-,74.8,50.0%,-,-,100.0%,-,-,-,-,-,-,-,100.0%,100.0%
