Matchup,BAL @ TB
Pitcher,Brandon Young
Pitcher Team,BAL
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,113.2,485,0.249,0.305,0.381,0.132,1.32,12,0.95,8.5%,23.8%,19.0%,17.2%,11.8%,7.28,65.6%,7.7%,6.0%,40.7%,26.4%,13.0%,18.1%
vsLHB,68.2,287,0.222,0.297,0.361,0.139,1.27,7,0.92,10.8%,22.0%,15.3%,14.7%,10.8%,5.77,63.3%,7.6%,5.7%,41.0%,26.2%,12.7%,18.6%
vsRHB,45.0,198,0.285,0.318,0.409,0.124,1.40,5,1.00,5.1%,26.2%,24.2%,20.4%,13.3%,9.60,68.8%,7.9%,6.5%,40.3%,26.6%,13.5%,17.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Victor Mesa Jr. LHB,,+475,37,3.80,10,2,2,86.6,295.3,3,2,20.0%,10.0%,20.0%,30.0%,40.0%,77.2,80.0%,70.0%,30.0%,90.9%,80.0%,60.0%,33.3%,20.0%,10.0%,30.0%,40.0%,30.0%,33.3%
Taylor Walls SHB,,+1150,11,3.80,10,1,1,81.7,253.3,2,1,-,-,30.0%,20.0%,40.0%,68.4,-,50.0%,-,100.0%,60.0%,40.0%,25.0%,20.0%,30.0%,50.0%,40.0%,10.0%,57.1%
Nick Fortes RHB,—,N/A,18,3.00,10,1,1,82.0,300.6,3,3,10.0%,10.0%,30.0%,40.0%,30.0%,72.7,23.1%,46.2%,30.8%,100.0%,40.0%,10.0%,100.0%,30.0%,40.0%,50.0%,30.0%,20.0%,57.1%
Richie Palacios LHB,,+970,17,3.80,10,1,2,91.5,284.7,4,3,10.0%,10.0%,40.0%,60.0%,60.0%,69.0,7.7%,61.5%,30.8%,92.9%,70.0%,30.0%,33.3%,40.0%,20.0%,50.0%,10.0%,40.0%,66.7%
Jonny DeLuca RHB,,+469,18,4.20,10,1,1,84.7,272.2,2,1,10.0%,-,10.0%,40.0%,30.0%,73.4,45.5%,45.5%,27.3%,100.0%,30.0%,10.0%,100.0%,20.0%,50.0%,50.0%,30.0%,20.0%,44.4%
Junior Caminero RHB,,+373,36,4.40,10,1,1,91.2,322.1,1,1,10.0%,10.0%,20.0%,70.0%,10.0%,78.9,66.7%,58.3%,33.3%,92.3%,20.0%,10.0%,0.0%,10.0%,80.0%,70.0%,30.0%,-,37.5%
Jonathan Aranda LHB,,+548,22,4.80,10,0,0,89.6,250.4,2,1,-,-,30.0%,40.0%,50.0%,71.2,13.3%,33.3%,13.3%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,50.0%,50.0%,-,100.0%
Ryan Vilade RHB,—,N/A,20,2.40,10,0,0,75.1,256.2,3,1,-,-,20.0%,20.0%,40.0%,77.4,72.7%,27.3%,18.2%,78.6%,50.0%,30.0%,0.0%,20.0%,50.0%,50.0%,40.0%,10.0%,33.3%
Yandy Diaz RHB,,+660,23,5.00,10,0,0,88.9,208.9,0,0,-,-,-,40.0%,40.0%,72.6,30.0%,40.0%,-,83.3%,30.0%,-,-,30.0%,60.0%,30.0%,30.0%,40.0%,30.0%
Jorge Mateo RHB,—,N/A,27,2.40,10,0,0,82.7,282.8,4,1,-,-,10.0%,30.0%,50.0%,74.6,40.0%,26.7%,13.3%,93.8%,50.0%,10.0%,0.0%,40.0%,30.0%,50.0%,20.0%,30.0%,12.5%
Cedric Mullins LHB,,+680,15,4.40,10,0,1,88.9,212.0,1,1,-,-,10.0%,50.0%,30.0%,71.1,16.7%,66.7%,25.0%,92.3%,50.0%,10.0%,0.0%,40.0%,30.0%,20.0%,60.0%,20.0%,37.5%
Liam Hicks LHB,,+830,18,3.80,10,0,0,76.9,244.4,2,0,-,-,20.0%,10.0%,20.0%,65.9,-,26.7%,6.7%,93.8%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,30.0%,30.0%,50.0%
Chandler Simpson LHB,,+2500,5,4.80,10,0,0,86.7,253.2,2,0,-,-,-,10.0%,30.0%,63.8,-,88.9%,-,90.0%,50.0%,20.0%,0.0%,30.0%,50.0%,10.0%,60.0%,30.0%,37.5%
