Matchup,MIN @ DET
Pitcher,Keider Montero
Pitcher Team,DET
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.0,264,0.213,0.280,0.381,0.168,1.03,8,1.09,6.1%,16.7%,16.7%,16.7%,8.1%,6.00,63.6%,8.3%,9.4%,41.1%,29.2%,13.6%,20.8%
vsLHB,37.0,151,0.216,0.288,0.396,0.180,1.08,6,1.46,6.6%,14.9%,14.6%,13.5%,7.0%,5.35,60.3%,7.5%,11.0%,42.4%,35.6%,14.3%,21.2%
vsRHB,29.0,113,0.210,0.268,0.362,0.152,0.97,2,0.62,5.3%,19.4%,19.5%,22.0%,9.6%,6.83,68.1%,9.4%,7.1%,39.3%,20.2%,11.8%,20.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brooks Lee SHB,,+680,10,19,4.60,3,3,0.267,0.368,0.867,0.600,0.481,15.8%,37.1%,26.3%,22.0%,90.1,305.2,5,4,18.2%,18.2%,45.5%,36.4%,45.5%,70.9,12.9%,22.6%,6.5%,93.9%,54.5%,33.3%,27.3%,18.2%,63.6%,9.1%,27.3%,60.0%
Byron Buxton RHB,,+265,22,21,4.00,2,2,0.263,0.333,0.579,0.316,0.389,9.5%,18.4%,19.0%,11.2%,92.8,288.1,4,3,13.3%,6.7%,26.7%,46.7%,33.3%,74.3,41.3%,17.4%,13.0%,93.9%,26.7%,25.0%,33.3%,40.0%,53.3%,40.0%,6.7%,48.0%
Victor Caratini SHB,,+620,15,20,3.60,1,2,0.353,0.400,0.647,0.294,0.434,5.0%,22.6%,15.0%,9.2%,92.3,271.1,5,3,20.0%,13.3%,20.0%,53.3%,53.3%,70.2,-,45.8%,29.2%,77.4%,26.7%,25.0%,33.3%,33.3%,40.0%,46.7%,13.3%,21.1%
Josh Bell SHB,,+520,38,20,4.40,1,1,0.316,0.350,0.526,0.211,0.379,5.0%,8.1%,15.0%,4.8%,88.7,214.9,2,1,6.2%,-,18.8%,43.8%,31.2%,71.2,17.1%,31.4%,5.7%,97.2%,6.2%,0.0%,43.8%,37.5%,31.2%,31.2%,37.5%,64.3%
Ryan Kreidler RHB,—,N/A,20,20,2.20,1,1,0.158,0.200,0.421,0.263,0.263,5.0%,30.6%,25.0%,19.3%,88.9,295.8,4,2,7.1%,-,7.1%,42.9%,28.6%,73.9,38.9%,22.2%,11.1%,100.0%,35.7%,20.0%,14.3%,42.9%,28.6%,57.1%,14.3%,70.0%
Trevor Larnach LHB,,+630,25,19,3.00,1,1,0.235,0.316,0.471,0.235,0.343,5.3%,40.0%,31.6%,18.6%,86.2,312.6,5,2,9.1%,9.1%,18.2%,18.2%,45.5%,71.2,22.2%,11.1%,2.8%,90.0%,54.5%,16.7%,9.1%,36.4%,27.3%,54.5%,18.2%,26.3%
Kody Clemens LHB,,+334,24,16,3.60,1,3,0.400,0.438,0.867,0.467,0.543,6.2%,25.0%,6.2%,13.1%,96.0,297.5,5,3,21.4%,7.1%,21.4%,64.3%,42.9%,71.7,13.3%,40.0%,26.7%,93.8%,42.9%,16.7%,28.6%,21.4%,42.9%,28.6%,28.6%,41.2%
Austin Martin RHB,,+1240,15,28,3.80,0,0,0.154,0.214,0.192,0.038,0.187,7.1%,26.2%,25.0%,11.0%,86.1,217.4,0,0,-,-,10.5%,10.5%,21.1%,70.1,7.9%,28.9%,2.6%,90.5%,15.8%,0.0%,15.8%,63.2%,42.1%,31.6%,26.3%,25.9%
Luke Keaschall RHB,,+1200,15,23,3.40,0,0,0.333,0.348,0.333,-,0.302,-,21.9%,17.4%,9.6%,91.3,284.2,5,1,-,-,11.1%,44.4%,55.6%,69.8,6.5%,41.9%,12.9%,96.9%,22.2%,0.0%,44.4%,33.3%,33.3%,33.3%,33.3%,8.7%
Royce Lewis RHB,,+318,19,20,4.00,0,0,0.111,0.200,0.167,0.056,0.173,10.0%,32.4%,25.0%,16.9%,88.3,263.1,2,1,-,-,7.7%,38.5%,23.1%,74.9,54.5%,21.2%,6.1%,97.1%,23.1%,0.0%,15.4%,53.8%,30.8%,46.2%,23.1%,29.4%
Orlando Arcia RHB,—,N/A,9,19,3.20,0,0,0.412,0.474,0.471,0.059,0.416,10.5%,8.3%,5.3%,4.0%,89.8,267.4,2,1,-,-,6.2%,31.2%,37.5%,70.4,10.5%,52.6%,10.5%,82.6%,12.5%,0.0%,31.2%,56.2%,31.2%,50.0%,18.8%,44.4%
Tristan Gray LHB,,+564,26,17,2.20,0,0,0.312,0.294,0.438,0.125,0.306,-,22.7%,29.4%,13.7%,84.4,260.4,3,1,-,-,8.3%,33.3%,50.0%,72.8,35.9%,15.4%,2.6%,90.7%,25.0%,0.0%,41.7%,16.7%,25.0%,33.3%,41.7%,38.9%
Alex Jackson RHB,—,N/A,6,12,3.40,0,0,0.417,0.417,0.500,0.083,0.402,-,37.0%,25.0%,20.0%,82.9,240.8,1,0,-,-,-,44.4%,22.2%,73.2,30.8%,15.4%,11.5%,96.3%,11.1%,0.0%,22.2%,55.6%,33.3%,44.4%,22.2%,46.2%
