Matchup,BOS @ NYY
Pitcher,Brayan Bello
Pitcher Team,BOS
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,90.1,395,0.275,0.326,0.419,0.143,1.42,11,1.10,7.6%,24.8%,17.2%,16.3%,12.1%,6.77,64.5%,7.0%,8.2%,41.3%,21.5%,15.9%,20.5%
vsLHB,49.0,221,0.280,0.350,0.466,0.187,1.55,9,1.65,10.0%,22.7%,13.1%,13.6%,11.1%,5.33,64.8%,5.6%,10.1%,42.9%,25.0%,19.0%,25.6%
vsRHB,40.2,174,0.270,0.296,0.362,0.092,1.28,2,0.44,4.6%,27.4%,22.4%,19.1%,13.3%,8.63,64.0%,8.7%,5.6%,39.2%,16.8%,9.5%,13.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Luis Garcia Jr. LHB,—,N/A,16,4.60,8,2,2,86.9,267.6,2,2,12.5%,12.5%,37.5%,37.5%,50.0%,76.1,68.8%,25.0%,12.5%,100.0%,62.5%,25.0%,50.0%,37.5%,37.5%,75.0%,12.5%,12.5%,16.7%
Spencer Jones LHB,—,N/A,28,3.20,8,1,1,100.2,307.8,3,2,37.5%,25.0%,37.5%,62.5%,50.0%,79.2,81.8%,36.4%,36.4%,100.0%,75.0%,37.5%,33.3%,37.5%,25.0%,62.5%,25.0%,12.5%,60.0%
Cody Bellinger LHB,—,N/A,20,4.40,8,1,1,90.5,290.0,3,1,12.5%,12.5%,37.5%,37.5%,50.0%,70.1,-,31.2%,12.5%,94.1%,62.5%,25.0%,50.0%,37.5%,25.0%,62.5%,37.5%,-,57.1%
Trent Grisham LHB,—,N/A,12,4.40,8,1,1,91.2,258.4,3,2,12.5%,-,12.5%,62.5%,25.0%,72.2,33.3%,66.7%,22.2%,100.0%,50.0%,37.5%,33.3%,12.5%,25.0%,37.5%,50.0%,12.5%,50.0%
Ben Rice LHB,,N/A,25,4.60,8,1,1,89.6,284.5,3,1,25.0%,25.0%,37.5%,37.5%,62.5%,73.7,33.3%,33.3%,16.7%,92.3%,62.5%,37.5%,33.3%,25.0%,25.0%,50.0%,37.5%,12.5%,42.9%
Jazz Chisholm Jr. LHB,,N/A,26,3.60,8,0,0,82.4,258.4,2,1,-,-,12.5%,50.0%,37.5%,72.8,18.2%,36.4%,27.3%,91.7%,50.0%,12.5%,0.0%,37.5%,25.0%,25.0%,37.5%,37.5%,75.0%
Paul Goldschmidt RHB,—,N/A,19,2.80,8,0,0,91.0,227.5,1,1,12.5%,-,-,50.0%,37.5%,70.1,-,77.8%,11.1%,100.0%,62.5%,25.0%,0.0%,37.5%,25.0%,-,50.0%,50.0%,60.0%
Heliot Ramos RHB,,N/A,18,3.00,8,0,1,94.3,324.4,2,1,25.0%,-,-,50.0%,25.0%,74.1,50.0%,50.0%,40.0%,100.0%,37.5%,25.0%,0.0%,12.5%,62.5%,12.5%,62.5%,25.0%,0.0%
Amed Rosario RHB,,N/A,16,1.00,8,0,0,89.7,252.1,0,0,-,-,-,25.0%,25.0%,75.3,50.0%,50.0%,25.0%,88.9%,25.0%,-,-,25.0%,75.0%,37.5%,37.5%,25.0%,20.0%
George Lombard Jr. RHB,,N/A,12,4.00,8,0,0,85.1,213.1,0,0,-,-,-,25.0%,25.0%,72.6,12.5%,37.5%,12.5%,100.0%,25.0%,-,-,25.0%,75.0%,25.0%,25.0%,50.0%,42.9%
Ali Sanchez RHB,,N/A,15,1.40,8,0,0,84.4,200.9,0,0,-,-,-,37.5%,12.5%,69.4,-,55.6%,22.2%,90.0%,12.5%,12.5%,0.0%,-,75.0%,37.5%,37.5%,25.0%,42.9%
Austin Wells LHB,—,N/A,23,3.80,8,0,0,84.9,254.9,1,0,-,-,25.0%,50.0%,37.5%,74.7,37.5%,50.0%,25.0%,88.9%,62.5%,37.5%,0.0%,25.0%,25.0%,50.0%,37.5%,12.5%,25.0%
Jose Caballero RHB,—,N/A,12,3.60,8,0,0,80.1,272.2,2,2,-,-,12.5%,50.0%,37.5%,70.2,-,50.0%,30.0%,90.9%,37.5%,25.0%,0.0%,12.5%,25.0%,37.5%,50.0%,12.5%,40.0%
