Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Christian Walker","HOU","Walbert Urena","LAA","7","0.286","0.33","0.14","0.43","1","1","0","0","1","1","3","14.3","0.375","1"
"Marcus Semien","NYM","Michael King","SD","11","0.273","0.38","0.09","0.36","2","1","0","0","1","0","4","27.3","0.385","2"
"Mookie Betts","LAD","Kyle Freeland","COL","48","0.271","0.30","0.29","0.56","5","5","0","3","8","9","27","25.0","0.300","2"
"Ben Rice","NYY","Chris Bassitt","BAL","15","0.267","0.44","0.07","0.33","3","1","0","0","1","0","5","40.0","0.267","0"
"Max Muncy","LAD","Kyle Freeland","COL","30","0.267","0.29","0.13","0.40","6","1","0","1","2","5","12","16.7","0.313","1"
"Joey Ortiz","MIL","Logan Gilbert","SEA","4","0.250","0.33","0.25","0.50","0","1","0","0","1","1","2","25.0","0.250","0"
"Eli White","BOS","Brandon Pfaadt","ARI","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.400","1"
"Kazuma Okamoto","TOR","Drew Rasmussen","TB","8","0.250","0.50","0.38","0.63","1","0","0","1","1","1","5","62.5","0.250","0"
"Willson Contreras","BOS","Brandon Pfaadt","ARI","8","0.250","0.33","0.13","0.38","1","1","0","0","1","0","3","25.0","0.333","1"
"Austin Wells","NYY","Chris Bassitt","BAL","12","0.250","0.30","0.17","0.42","1","2","0","0","2","1","5","25.0","0.231","0"
"Freddie Freeman","LAD","Kyle Freeland","COL","44","0.250","0.34","0.09","0.34","7","4","0","0","4","3","15","31.8","0.300","3"
"Kyle Schwarber","PHI","Sandy Alcantara","MIA","42","0.238","0.37","0.07","0.31","7","3","0","0","3","2","13","35.7","0.373","8"
"Brandon Marsh","PHI","Sandy Alcantara","MIA","30","0.233","0.27","0.10","0.33","4","3","0","0","3","2","10","13.3","0.233","0"
"Gunnar Henderson","BAL","Will Warren","NYY","13","0.231","0.38","0.08","0.31","2","1","0","0","1","0","4","38.5","0.412","4"
"Ke'Bryan Hayes","CIN","Matthew Liberatore","STL","18","0.222","0.27","0.06","0.28","3","1","0","0","1","2","5","16.7","0.300","1"
"Enrique Hernandez","LAD","Kyle Freeland","COL","27","0.222","0.21","0.19","0.41","3","2","0","1","3","5","11","14.8","0.324","4"
"Bryson Stott","PHI","Sandy Alcantara","MIA","36","0.222","0.24","0.06","0.28","6","2","0","0","2","3","10","13.9","0.231","1"
"Sal Stewart","CIN","Matthew Liberatore","STL","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.200","0"
"Jake McCarthy","COL","Roki Sasaki","LAD","5","0.200","0.20","0.20","0.40","0","1","0","0","1","0","2","0.0","0.200","0"
"Pete Alonso","BAL","Will Warren","NYY","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.333","1"
"Andrew Vaughn","MIL","Logan Gilbert","SEA","10","0.200","0.22","0.10","0.30","1","1","0","0","1","0","3","10.0","0.200","0"
"Elly De La Cruz","CIN","Matthew Liberatore","STL","10","0.200","0.29","0.20","0.40","0","2","0","0","2","1","4","30.0","0.333","2"
"Trent Grisham","NYY","Chris Bassitt","BAL","20","0.200","0.15","0.30","0.50","2","0","0","2","2","3","10","25.0","0.385","6"
"Jazz Chisholm Jr.","NYY","Chris Bassitt","BAL","17","0.176","0.30","0.06","0.24","2","1","0","0","1","0","4","41.2","0.176","0"
"Gleyber Torres","DET","Paul Skenes","PIT","6","0.167","0.33","0.17","0.33","0","1","0","0","1","2","2","50.0","0.167","0"
"Teoscar Hernandez","LAD","Kyle Freeland","COL","12","0.167","0.13","0.25","0.42","1","0","0","1","1","1","5","25.0","0.167","0"
"George Springer","TOR","Drew Rasmussen","TB","24","0.167","0.16","0.21","0.38","1","2","0","1","3","1","9","16.7","0.276","4"
"Graham Pauley","MIA","Aaron Nola","PHI","7","0.143","0.00","0.43","0.57","0","0","0","1","1","2","4","28.6","0.143","0"
"Gary Sanchez","MIL","Logan Gilbert","SEA","8","0.125","0.20","0.13","0.25","0","1","0","0","1","0","2","37.5","0.125","0"
"Garrett Stubbs","PHI","Sandy Alcantara","MIA","11","0.091","0.10","0.09","0.18","0","1","0","0","1","0","2","9.1","0.091","0"
