Split,Season
Range,L10
Dates,="7/8/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,George Kirby,@,58.1,254,3.19,0.304,0.343,1.47,0.154,0.458,6,0.93,110,21.8%,22.0%,19.2%,11.4%,8.64,13,5.1%,63.8%,7.7%,184,42.4%,16,8.7%,24.5%,13.3%,9.2%
10:10 PM,Jose Cabrera,@,12.2,60,6.02,0.296,0.372,1.66,0.204,0.500,3,2.13,27,25.3%,16.7%,20.8%,11.2%,7.11,5,8.3%,56.7%,6.3%,44,43.2%,4,9.1%,25.0%,27.3%,20.5%
6:40 PM,Jeffrey Springs,@,49.2,226,7.17,0.286,0.398,1.59,0.315,0.601,17,3.08,122,22.4%,18.1%,15.9%,10.8%,7.43,21,9.3%,54.6%,6.5%,164,35.4%,17,10.4%,33.5%,21.8%,18.3%
7:40 PM,Connor Prielipp,vs,53.0,236,3.95,0.274,0.339,1.45,0.149,0.423,6,1.02,88,22.0%,22.9%,19.4%,10.5%,9.17,20,8.5%,63.0%,8.0%,157,37.6%,13,8.3%,24.2%,15.8%,12.7%
7:40 PM,Davis Martin,vs,51.2,228,3.62,0.271,0.327,1.47,0.128,0.399,4,0.70,81,27.0%,20.6%,17.7%,12.9%,8.19,21,9.2%,58.3%,6.8%,158,42.4%,8,5.1%,18.4%,13.8%,17.1%
6:35 PM,Colin Rea,@,49.1,229,5.84,0.269,0.360,1.54,0.209,0.478,9,1.64,96,18.1%,14.4%,12.6%,8.5%,6.02,22,9.6%,66.5%,8.0%,168,37.5%,21,12.5%,29.2%,10.2%,19.0%
6:40 PM,Tyler Phillips,vs,44.0,190,5.24,0.263,0.339,1.45,0.187,0.450,7,1.43,77,21.6%,14.2%,14.8%,10.1%,5.52,19,10.0%,64.6%,7.2%,144,46.5%,13,9.0%,27.1%,15.4%,10.4%
7:45 PM,Michael McGreevy,vs,55.1,230,4.44,0.259,0.314,1.27,0.167,0.426,8,1.30,92,20.2%,15.7%,13.7%,9.5%,5.86,14,6.1%,62.2%,6.6%,180,43.9%,14,7.8%,26.1%,17.0%,15.0%
7:40 PM,Slade Cecconi,@,54.1,225,3.52,0.258,0.298,1.25,0.129,0.388,5,0.83,81,20.5%,18.7%,14.9%,9.5%,6.96,14,6.2%,67.6%,7.1%,169,35.5%,10,5.9%,25.4%,9.3%,11.8%
6:40 PM,Jared Jones,vs,29.1,126,4.33,0.252,0.333,1.36,0.209,0.461,5,1.53,53,32.8%,24.6%,22.8%,15.5%,9.51,11,8.7%,51.2%,6.2%,84,40.5%,7,8.3%,23.8%,20.0%,21.4%
6:40 PM,Gerrit Cole,@,42.0,178,4.41,0.246,0.320,1.21,0.216,0.461,8,1.71,77,17.9%,23.0%,20.2%,8.6%,8.79,10,5.6%,69.4%,6.1%,126,36.5%,11,8.7%,31.0%,17.9%,15.1%
6:40 PM,Grant Holmes,@,45.0,196,5.37,0.240,0.335,1.38,0.205,0.444,9,1.80,76,26.8%,21.4%,18.6%,12.7%,8.40,21,10.7%,57.7%,6.9%,131,44.3%,13,9.9%,26.7%,20.0%,22.1%
10:10 PM,Michael King,vs,56.0,240,4.33,0.233,0.292,1.27,0.112,0.344,6,0.96,74,22.9%,17.5%,16.8%,10.6%,6.75,21,8.8%,64.3%,6.3%,172,36.0%,12,7.0%,24.4%,14.3%,12.8%
3:45 PM,Logan Webb,vs,62.1,250,3.28,0.231,0.274,1.07,0.115,0.346,5,0.72,81,20.4%,20.4%,18.1%,9.9%,7.36,13,5.2%,64.5%,4.7%,183,37.7%,10,5.5%,22.4%,12.2%,13.1%
7:10 PM,Christian Scott,vs,47.1,204,4.05,0.228,0.313,1.29,0.167,0.394,7,1.33,71,25.9%,28.9%,20.2%,12.7%,11.22,20,9.8%,60.8%,7.3%,121,35.5%,10,8.3%,30.6%,18.9%,22.3%
6:40 PM,Shane McClanahan,vs,51.0,211,3.53,0.227,0.283,1.16,0.129,0.356,5,0.88,69,26.2%,22.3%,22.7%,12.9%,8.29,15,7.1%,66.4%,8.5%,147,43.5%,13,8.8%,26.5%,12.8%,16.3%
7:40 PM,Jake Bennett,@,40.2,157,3.12,0.226,0.251,0.98,0.089,0.315,3,0.66,46,24.3%,19.7%,17.6%,13.2%,6.86,7,4.5%,65.4%,7.3%,118,35.6%,8,6.8%,22.0%,11.5%,11.0%
8:05 PM,MacKenzie Gore,vs,56.0,232,3.05,0.226,0.284,1.18,0.132,0.358,4,0.64,76,25.9%,24.1%,23.4%,12.8%,9.00,18,7.8%,59.1%,7.2%,157,44.6%,9,5.7%,26.1%,9.8%,18.5%
10:10 PM,Roki Sasaki,vs,52.0,221,4.83,0.226,0.325,1.23,0.231,0.457,10,1.73,91,26.8%,24.0%,18.2%,13.9%,9.17,19,8.6%,58.8%,8.3%,146,45.2%,21,14.4%,25.3%,24.3%,11.6%
6:45 PM,Foster Griffin,vs,57.2,230,4.40,0.225,0.295,1.02,0.178,0.404,11,1.72,86,25.1%,25.2%,18.1%,12.6%,9.05,11,4.8%,61.3%,6.4%,156,38.5%,15,9.6%,25.6%,25.0%,19.9%
7:45 PM,Kyle Harrison,@,50.0,204,3.08,0.219,0.276,1.06,0.156,0.375,7,1.26,72,30.5%,31.4%,22.0%,14.7%,11.52,11,5.4%,62.3%,7.7%,128,37.5%,8,6.2%,32.8%,16.7%,16.4%
7:10 PM,Steven Cruz,@,11.2,47,3.27,0.214,0.266,1.20,0.071,0.286,1,0.77,12,31.9%,27.7%,21.7%,16.5%,10.03,5,10.6%,74.5%,8.5%,29,27.6%,1,3.4%,24.1%,14.3%,10.3%
7:10 PM,Chase Burns,vs,55.2,228,3.19,0.214,0.286,1.13,0.171,0.386,7,1.13,81,31.4%,30.7%,23.3%,15.4%,11.32,18,7.9%,59.4%,6.9%,140,36.4%,13,9.3%,31.4%,15.9%,20.7%
6:45 PM,Spencer Arrighetti,@,53.2,230,5.00,0.211,0.303,1.23,0.151,0.362,9,1.51,72,25.8%,23.5%,22.6%,11.3%,9.06,24,10.4%,52.8%,7.2%,145,28.3%,10,6.9%,31.0%,17.8%,20.7%
8:05 PM,Walbert Urena,@,55.2,236,3.85,0.202,0.281,1.19,0.103,0.305,4,0.65,62,29.6%,22.5%,19.9%,13.0%,8.57,25,10.6%,56.8%,5.5%,151,33.8%,7,4.6%,21.2%,12.5%,13.2%
10:10 PM,Gabriel Hughes,@,3.1,11,3.40,0.200,0.222,0.90,-,0.200,0,-,2,20.0%,9.1%,5.0%,11.3%,2.70,1,9.1%,63.6%,1.9%,9,22.2%,0,-,22.2%,-,11.1%
6:35 PM,Dean Kremer,vs,16.2,64,5.26,0.197,0.296,0.90,0.279,0.475,5,2.70,29,31.6%,29.7%,27.5%,14.5%,10.26,3,4.7%,61.5%,6.7%,42,33.3%,5,11.9%,35.7%,33.3%,33.3%
3:45 PM,Dylan Cease,@,58.1,235,2.48,0.190,0.258,1.10,0.105,0.295,5,0.77,62,35.4%,37.4%,25.7%,16.4%,13.58,24,10.2%,67.6%,6.2%,122,32.8%,7,5.7%,26.2%,15.6%,22.1%
6:40 PM,Troy Melton,vs,43.2,167,4.54,0.162,0.241,0.80,0.169,0.331,7,1.44,51,23.4%,19.2%,20.1%,11.6%,6.60,10,6.0%,53.9%,6.8%,123,34.1%,7,5.7%,26.8%,12.1%,15.4%
