Matchup,LAD @ ATL
Pitcher,Yoshinobu Yamamoto
Pitcher Team,LAD
Opposing Team,ATL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,21.1,0.47,="8-71",.113,.225,0.112,2,2,0,3,37.0,2,.137,.362
Batting Second,18.0,1.00,="13-64",.203,.375,0.172,3,2,0,3,15.7,5,.271,.646
Batting Third,17.0,1.12,="13-63",.206,.270,0.064,1,1,0,3,25.7,6,.286,.556
Batting Fourth,16.0,1.31,="13-59",.220,.288,0.068,0,2,1,4,23.5,8,.324,.612
Batting Fifth,17.0,0.94,="12-60",.200,.333,0.133,2,2,0,8,22.7,4,.242,.575
Batting Sixth,16.1,0.92,="12-61",.197,.230,0.033,0,2,0,3,20.3,3,.234,.464
Batting Seventh,16.0,0.81,="10-56",.179,.268,0.089,0,5,0,3,25.0,3,.233,.501
Batting Eighth,16.0,0.63,="10-58",.172,.431,0.259,5,0,0,7,29.3,0,.172,.603
Batting Ninth,13.0,1.08,="10-47",.213,.404,0.191,2,3,0,5,24.1,4,.296,.700

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Ronald Acuna Jr. RHB,Batting First ​,="57-231",.247,.407,0.160,8,11,1,25,21.7,38,.362,.769
Ozzie Albies SHB,Batting Second ​,="27-146",.185,.356,0.171,6,7,0,15,23.4,9,.234,.590
Drake Baldwin LHB,Batting Second ​,="60-217",.276,.461,0.185,11,7,0,34,23.1,18,.340,.801
Matt Olson LHB,Batting Third ​,="108-426",.254,.521,0.267,30,24,0,65,24.5,49,.333,.854
Lane Thomas RHB,Batting Fourth ​,="16-62",.258,.516,0.258,3,7,0,7,26.1,7,.333,.849
Michael Harris II LHB,Batting Fourth ​,="44-152",.289,.421,0.132,2,12,1,16,17.1,4,.310,.731
Mauricio Dubon RHB,Batting Fifth ​,="38-140",.271,.414,0.143,4,6,1,27,13.0,10,.318,.732
Dominic Smith LHB,Batting Seventh ​,="27-86",.314,.442,0.128,3,2,0,17,12.8,3,.344,.786
Austin Riley RHB,Batting Seventh ​,="26-112",.232,.446,0.214,6,6,0,18,33.9,13,.323,.769
Mike Yastrzemski LHB,Batting Eighth ​,="19-102",.186,.294,0.108,3,2,0,10,21.4,12,.282,.576
Ha-Seong Kim RHB,Batting Eighth ​,="3-38",.079,.079,0.000,0,0,0,2,25.6,5,.186,.265
Sean Murphy RHB,Batting Ninth ​,="8-30",.267,.433,0.166,1,2,0,2,32.3,1,.290,.723
Brewer Hicklen RHB,Batting Ninth ​,="7-15",.467,.733,0.266,0,4,0,3,23.5,2,.529,1.262
