Matchup,HOU @ TOR
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.0,262,0.199,0.272,0.312,0.113,1.11,6,0.84,9.5%,24.5%,21.8%,17.9%,11.8%,8.02,61.5%,7.4%,6.3%,38.5%,34.5%,10.0%,13.2%
vsLHB,34.2,144,0.128,0.231,0.171,0.043,1.10,1,0.26,16.0%,29.8%,24.3%,20.0%,13.3%,9.09,54.2%,7.7%,2.4%,32.9%,32.9%,3.7%,13.4%
vsRHB,29.1,118,0.272,0.321,0.456,0.184,1.12,5,1.53,1.7%,18.8%,18.6%,15.4%,10.0%,6.75,70.3%,7.1%,9.8%,43.5%,35.9%,15.2%,13.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brandon Valenzuela SHB,—,N/A,21,22,4.00,3,6,0.429,0.455,0.905,0.476,0.576,4.5%,15.8%,18.2%,7.6%,93.7,300.2,7,5,23.5%,11.8%,41.2%,58.8%,52.9%,73.8,31.4%,31.4%,14.3%,94.6%,52.9%,33.3%,23.5%,23.5%,58.8%,35.3%,5.9%,45.8%
Kazuma Okamoto RHB,,+320,35,17,3.80,2,3,0.214,0.294,0.714,0.500,0.402,5.9%,41.9%,35.3%,20.3%,91.9,311.8,5,4,33.3%,11.1%,22.2%,66.7%,44.4%,72.5,34.5%,24.1%,10.3%,93.5%,66.7%,16.7%,11.1%,11.1%,33.3%,33.3%,33.3%,37.5%
Daulton Varsho LHB,,+470,20,21,2.80,1,1,0.222,0.286,0.444,0.222,0.307,9.5%,15.4%,28.6%,8.2%,84.8,245.6,2,1,7.7%,7.7%,30.8%,30.8%,30.8%,72.4,14.7%,17.6%,11.8%,94.4%,30.8%,25.0%,15.4%,46.2%,61.5%,23.1%,15.4%,61.5%
Jesus Sanchez LHB,,+490,31,18,3.80,1,2,0.250,0.333,0.438,0.188,0.337,11.1%,15.8%,16.7%,7.6%,90.8,241.6,3,2,23.1%,7.7%,23.1%,53.8%,23.1%,74.7,41.2%,20.6%,14.7%,89.5%,38.5%,20.0%,7.7%,38.5%,53.8%,38.5%,7.7%,24.0%
Vladimir Guerrero Jr. RHB,,+490,14,14,3.80,1,1,0.462,0.500,0.769,0.308,0.541,7.1%,14.3%,7.1%,6.1%,90.8,271.8,3,1,16.7%,-,-,50.0%,33.3%,76.8,80.0%,35.0%,25.0%,95.2%,33.3%,0.0%,25.0%,41.7%,25.0%,50.0%,25.0%,40.0%
Davis Schneider RHB,—,N/A,23,13,3.80,1,1,0.231,0.231,0.538,0.308,0.328,-,30.4%,30.8%,13.7%,82.5,208.8,3,2,11.1%,-,11.1%,44.4%,33.3%,71.1,4.8%,28.6%,14.3%,91.3%,44.4%,25.0%,11.1%,-,22.2%,33.3%,44.4%,31.2%
George Springer RHB,,+360,28,18,4.40,0,0,0.188,0.278,0.188,-,0.220,11.1%,16.7%,5.6%,7.9%,88.2,258.3,3,0,-,-,-,26.7%,33.3%,72.3,30.0%,30.0%,3.3%,100.0%,26.7%,0.0%,20.0%,53.3%,13.3%,53.3%,33.3%,40.0%
Alejandro Kirk RHB,,+490,23,16,3.60,0,0,0.286,0.375,0.286,-,0.304,12.5%,12.5%,6.2%,5.6%,86.5,262.3,2,1,-,-,-,46.2%,23.1%,69.6,7.7%,30.8%,19.2%,83.9%,15.4%,0.0%,15.4%,69.2%,30.8%,61.5%,7.7%,13.6%
Ernie Clement RHB,,+980,26,15,3.80,0,0,0.267,0.267,0.333,0.067,0.263,-,15.4%,13.3%,10.3%,84.7,244.9,3,1,-,-,7.7%,30.8%,30.8%,68.7,4.2%,41.7%,4.2%,92.3%,30.8%,0.0%,30.8%,23.1%,7.7%,53.8%,38.5%,47.4%
Nathan Lukes LHB,,+1040,24,13,3.00,0,0,0.182,0.308,0.182,-,0.237,15.4%,23.7%,23.1%,12.5%,87.0,292.1,1,0,-,-,12.5%,12.5%,25.0%,65.3,2.9%,20.0%,2.9%,92.1%,25.0%,0.0%,12.5%,62.5%,75.0%,25.0%,-,18.8%
Andres Gimenez LHB,,+920,14,13,3.40,0,0,0.167,0.231,0.250,0.083,0.222,-,35.5%,30.8%,20.8%,88.1,234.5,0,0,-,-,-,-,12.5%,67.4,6.9%,24.1%,-,93.5%,37.5%,0.0%,12.5%,37.5%,25.0%,12.5%,62.5%,26.7%
Myles Straw RHB,—,N/A,10,12,3.40,0,0,0.250,0.250,0.250,-,0.222,-,15.8%,16.7%,6.5%,87.6,160.9,0,0,-,-,-,30.0%,30.0%,68.2,-,47.1%,5.9%,89.5%,-,-,20.0%,60.0%,20.0%,40.0%,40.0%,14.3%
