Matchup,BOS @ TB
Pitcher,Nick Martinez
Pitcher Team,TB
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.2,291,0.259,0.296,0.387,0.128,1.19,6,0.76,4.5%,18.1%,14.4%,17.0%,9.0%,5.35,66.3%,7.2%,6.8%,32.5%,27.8%,9.2%,17.5%
vsLHB,40.2,170,0.244,0.283,0.362,0.119,1.20,3,0.66,5.9%,20.1%,15.3%,20.3%,9.5%,5.75,64.1%,7.1%,6.0%,33.6%,29.9%,7.5%,16.4%
vsRHB,29.0,121,0.281,0.315,0.421,0.140,1.21,3,0.93,2.5%,15.6%,13.2%,13.4%,8.3%,4.97,69.4%,7.4%,8.0%,31.0%,25.0%,12.0%,19.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jarren Duran LHB,,+598,11,28,4.20,3,4,0.360,0.393,0.720,0.360,0.465,3.6%,31.1%,21.4%,13.5%,92.9,269.1,6,4,21.1%,21.1%,31.6%,31.6%,52.6%,77.0,74.4%,25.6%,14.0%,95.6%,31.6%,50.0%,26.3%,26.3%,52.6%,31.6%,15.8%,6.9%
Wilyer Abreu LHB,,+540,27,23,4.20,1,1,0.182,0.174,0.318,0.136,0.207,-,16.7%,17.4%,8.6%,93.4,289.0,7,3,21.1%,10.5%,10.5%,57.9%,42.1%,74.2,48.6%,37.1%,17.1%,83.3%,52.6%,10.0%,15.8%,26.3%,26.3%,21.1%,52.6%,36.0%
Masataka Yoshida LHB,,+970,23,21,4.00,1,2,0.158,0.238,0.368,0.211,0.265,9.5%,17.9%,19.0%,8.2%,93.5,314.8,6,3,6.7%,6.7%,20.0%,46.7%,26.7%,70.1,14.3%,37.1%,14.3%,89.7%,40.0%,16.7%,13.3%,40.0%,26.7%,40.0%,33.3%,22.7%
Willson Contreras RHB,,+410,35,12,4.20,1,2,0.400,0.500,0.900,0.500,0.575,8.3%,15.4%,25.0%,8.9%,98.6,287.7,2,2,28.6%,28.6%,42.9%,71.4%,28.6%,78.7,88.5%,23.1%,19.2%,100.0%,28.6%,50.0%,28.6%,28.6%,71.4%,14.3%,14.3%,64.7%
Mickey Gasper SHB,,+920,13,24,4.20,0,2,0.381,0.417,0.524,0.143,0.397,8.3%,18.9%,16.7%,8.0%,94.0,301.6,6,3,5.6%,5.6%,16.7%,50.0%,38.9%,72.9,24.2%,39.4%,18.2%,89.2%,22.2%,0.0%,33.3%,44.4%,44.4%,33.3%,22.2%,34.8%
Isiah Kiner-Falefa RHB,,+1120,7,18,3.20,0,1,0.222,0.222,0.278,0.056,0.219,-,19.4%,16.7%,12.8%,83.8,252.6,2,2,6.7%,-,6.7%,33.3%,26.7%,69.2,3.3%,26.7%,10.0%,96.8%,20.0%,0.0%,13.3%,60.0%,46.7%,40.0%,13.3%,37.5%
Marcelo Mayer LHB,,+980,7,17,2.40,0,0,0.294,0.294,0.294,-,0.262,-,19.0%,11.8%,11.1%,80.8,255.2,1,1,-,-,6.7%,20.0%,20.0%,74.9,48.7%,12.8%,5.1%,92.9%,20.0%,0.0%,6.7%,66.7%,26.7%,53.3%,20.0%,37.5%
Caleb Durbin RHB,,+1040,11,16,3.60,0,0,0.312,0.312,0.562,0.250,0.373,-,14.8%,12.5%,8.0%,86.2,249.7,2,0,-,-,14.3%,35.7%,42.9%,69.2,4.3%,39.1%,17.4%,88.5%,7.1%,0.0%,42.9%,42.9%,35.7%,42.9%,21.4%,50.0%
Connor Wong RHB,—,N/A,17,14,3.80,0,0,0.308,0.357,0.462,0.154,0.355,7.1%,33.3%,28.6%,15.2%,83.1,189.7,0,0,-,-,22.2%,33.3%,22.2%,74.0,40.0%,15.0%,15.0%,95.2%,-,-,22.2%,77.8%,77.8%,22.2%,-,31.2%
Ceddanne Rafaela RHB,,+740,20,14,4.20,0,0,0.500,0.500,0.500,-,0.445,-,9.1%,-,5.3%,85.6,239.2,1,1,7.1%,-,14.3%,35.7%,42.9%,71.2,9.5%,42.9%,14.3%,95.5%,21.4%,0.0%,35.7%,42.9%,42.9%,35.7%,21.4%,50.0%
