Split,Season
Range,L10
Dates,="9/15/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Zac Gallen,vs,52.0,238,6.22,0.327,0.397,1.71,0.230,0.558,12,2.08,121,19.1%,11.3%,11.7%,8.8%,4.67,18,7.6%,63.6%,5.6%,191,43.5%,24,12.6%,27.7%,20.8%,19.9%
8:05 PM,Patrick Sandoval,@,49.2,234,4.21,0.319,0.378,1.83,0.152,0.471,6,1.09,96,26.2%,22.2%,23.9%,12.1%,9.42,26,11.1%,54.3%,7.0%,155,34.8%,11,7.1%,25.2%,15.4%,14.8%
6:40 PM,Antwone Kelly,vs,11.2,50,5.33,0.311,0.397,1.54,0.267,0.578,2,1.54,26,12.4%,12.0%,10.0%,6.5%,4.63,4,8.0%,72.0%,14.5%,40,45.0%,2,5.0%,25.0%,20.0%,17.5%
6:40 PM,Foster Griffin,vs,51.2,229,4.28,0.303,0.360,1.55,0.173,0.476,6,1.05,99,17.4%,16.2%,13.6%,8.4%,6.45,17,7.4%,61.1%,9.0%,173,38.2%,11,6.4%,25.4%,11.4%,12.7%
6:40 PM,Rhett Lowder,vs,50.1,223,4.67,0.295,0.363,1.49,0.217,0.512,8,1.43,106,15.9%,15.7%,12.5%,7.4%,6.26,14,6.3%,60.4%,7.0%,173,39.3%,18,10.4%,30.1%,13.5%,16.8%
7:40 PM,Kevin Gausman,vs,53.2,236,4.01,0.286,0.333,1.43,0.159,0.445,9,1.51,98,26.4%,23.3%,18.3%,12.9%,9.22,14,5.9%,65.7%,7.3%,167,37.1%,8,4.8%,24.0%,22.5%,12.6%
6:40 PM,Jack Perkins,@,45.2,209,5.66,0.280,0.372,1.64,0.231,0.511,10,1.97,93,26.3%,22.5%,21.5%,12.3%,9.26,24,11.5%,58.0%,7.5%,135,34.1%,13,9.6%,34.1%,21.7%,18.5%
7:10 PM,Sean Manaea,vs,57.0,253,4.99,0.278,0.362,1.40,0.229,0.507,11,1.74,115,23.4%,20.6%,21.5%,12.0%,8.21,17,6.7%,65.6%,8.9%,178,43.3%,26,14.6%,35.4%,14.3%,19.1%
6:45 PM,Jackson Kent,vs,27.2,129,4.08,0.275,0.345,1.81,0.110,0.385,1,0.33,42,24.7%,17.8%,15.3%,11.2%,7.48,20,15.5%,55.8%,6.0%,86,40.7%,7,8.1%,20.9%,5.6%,20.9%
8:40 PM,Kyle Freeland,vs,58.1,250,4.42,0.275,0.348,1.32,0.237,0.513,10,1.54,121,23.0%,18.4%,17.8%,11.6%,7.10,12,4.8%,66.3%,8.0%,191,40.3%,23,12.0%,28.8%,18.2%,17.3%
9:40 PM,Janson Junk,@,40.2,176,3.62,0.272,0.306,1.33,0.099,0.370,2,0.44,60,9.8%,12.5%,11.6%,4.6%,4.87,10,5.7%,60.7%,8.2%,141,36.2%,9,6.4%,22.7%,6.2%,14.9%
6:45 PM,Cristopher Sanchez,@,60.1,252,2.77,0.254,0.292,1.26,0.091,0.345,4,0.60,80,31.2%,26.2%,24.6%,15.0%,9.85,17,6.7%,63.2%,6.1%,166,34.3%,6,3.6%,9.6%,18.8%,9.6%
7:40 PM,Bailey Ober,vs,51.1,217,4.04,0.249,0.304,1.29,0.149,0.398,6,1.05,80,20.7%,18.0%,15.1%,10.1%,6.84,16,7.4%,59.0%,8.1%,162,40.7%,16,9.9%,32.7%,11.3%,21.0%
