Matchup,SD @ ARI
Pitcher,Randy Vasquez
Pitcher Team,SD
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,95.0,414,0.293,0.357,0.485,0.192,1.47,14,1.33,7.2%,19.8%,15.5%,13.1%,9.9%,6.06,63.1%,9.1%,11.7%,45.9%,29.7%,12.8%,19.6%
vsLHB,50.2,239,0.317,0.378,0.523,0.206,1.72,7,1.24,7.5%,19.8%,16.3%,14.4%,9.8%,6.93,61.3%,10.1%,9.4%,45.9%,28.7%,9.6%,22.7%
vsRHB,43.1,175,0.261,0.329,0.433,0.172,1.22,7,1.45,6.9%,19.9%,14.3%,11.5%,10.1%,5.19,65.5%,7.8%,14.8%,45.9%,31.1%,16.7%,15.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
James McCann RHB,,+830,19,4.60,10,2,2,92.4,291.8,2,2,20.0%,20.0%,30.0%,50.0%,50.0%,71.0,7.7%,53.8%,38.5%,92.9%,50.0%,20.0%,100.0%,30.0%,50.0%,50.0%,20.0%,30.0%,12.5%
Geraldo Perdomo SHB,,+1000,17,4.40,10,1,1,87.0,333.5,4,3,20.0%,10.0%,10.0%,30.0%,40.0%,65.5,-,63.6%,18.2%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,40.0%,50.0%,10.0%,42.9%
Gabriel Moreno RHB,—,N/A,23,4.80,10,1,2,90.1,324.9,5,4,10.0%,-,-,50.0%,40.0%,70.7,18.8%,31.2%,18.8%,100.0%,80.0%,50.0%,20.0%,30.0%,20.0%,10.0%,50.0%,40.0%,10.0%
Tim Tawa RHB,,+750,30,4.00,10,1,2,86.5,266.1,2,2,20.0%,10.0%,20.0%,50.0%,20.0%,74.6,46.2%,46.2%,38.5%,92.9%,30.0%,30.0%,33.3%,-,40.0%,40.0%,50.0%,10.0%,50.0%
Nolan Arenado RHB,,+600,22,4.20,10,0,0,84.2,191.8,0,0,-,-,20.0%,40.0%,20.0%,71.9,16.7%,33.3%,8.3%,92.3%,20.0%,10.0%,0.0%,10.0%,70.0%,70.0%,10.0%,20.0%,20.0%
Max Kepler LHB,,+600,30,4.20,10,0,0,84.4,269.8,3,0,10.0%,10.0%,20.0%,40.0%,20.0%,71.4,33.3%,41.7%,16.7%,85.7%,40.0%,20.0%,0.0%,20.0%,50.0%,50.0%,40.0%,10.0%,66.7%
Ildemaro Vargas SHB,,+1100,19,2.80,10,0,0,97.0,250.7,1,1,-,-,20.0%,70.0%,30.0%,67.3,-,75.0%,33.3%,100.0%,40.0%,-,-,40.0%,60.0%,40.0%,40.0%,20.0%,33.3%
Ryan Waldschmidt RHB,,+1150,13,3.40,10,0,1,90.7,296.1,4,1,10.0%,-,10.0%,50.0%,50.0%,71.8,27.3%,72.7%,36.4%,78.6%,70.0%,30.0%,0.0%,40.0%,20.0%,20.0%,70.0%,10.0%,11.1%
Adrian Del Castillo LHB,—,N/A,29,3.00,10,0,0,82.5,275.6,4,1,-,-,10.0%,20.0%,40.0%,72.0,13.3%,20.0%,6.7%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,11.1%
Ketel Marte SHB,,+425,22,4.40,10,0,0,77.6,203.1,0,0,10.0%,10.0%,40.0%,20.0%,10.0%,72.0,18.2%,27.3%,9.1%,84.6%,30.0%,20.0%,0.0%,10.0%,40.0%,80.0%,-,20.0%,28.6%
Lars Nootbaar LHB,,+725,26,3.80,10,0,0,89.4,251.8,2,0,-,-,-,50.0%,30.0%,71.0,7.7%,53.8%,30.8%,92.9%,30.0%,-,-,30.0%,60.0%,30.0%,50.0%,20.0%,12.5%
Jorge Barrosa SHB,—,N/A,22,1.60,10,0,0,72.6,292.8,3,1,-,-,10.0%,10.0%,10.0%,70.8,-,71.4%,-,77.8%,50.0%,40.0%,0.0%,10.0%,20.0%,30.0%,20.0%,50.0%,0.0%
Corbin Carroll LHB,,+469,29,4.60,10,0,0,97.1,266.0,4,0,-,-,30.0%,70.0%,50.0%,76.3,80.0%,90.0%,40.0%,100.0%,80.0%,40.0%,0.0%,40.0%,10.0%,40.0%,30.0%,30.0%,14.3%
Tyler Locklear RHB,—,N/A,3,3.20,10,0,0,79.4,184.6,0,0,-,-,-,20.0%,20.0%,73.2,20.0%,26.7%,13.3%,93.8%,20.0%,-,-,20.0%,70.0%,40.0%,40.0%,20.0%,40.0%
