Split,vsRHB
Range,L10
Dates,="8/14/2026"
Games,14

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:15 PM,Shane Bieber,vs,19.2,92,5.03,0.349,0.396,1.83,0.186,0.535,4,1.83,46,25.5%,17.4%,21.6%,12.1%,7.32,6,6.5%,60.9%,6.8%,70,41.4%,6,8.6%,18.6%,30.8%,18.6%
2:20 PM,Matthew Liberatore,@,35.2,161,5.09,0.301,0.386,1.51,0.253,0.555,8,2.02,81,22.9%,22.4%,19.6%,10.9%,9.08,10,6.2%,59.3%,6.3%,112,37.5%,10,8.9%,30.4%,17.6%,24.1%
10:10 PM,Robert Gasser,@,37.0,163,4.51,0.294,0.352,1.41,0.196,0.490,7,1.70,75,18.9%,20.2%,17.1%,10.0%,8.03,7,4.3%,68.1%,8.4%,121,33.1%,8,6.6%,29.8%,16.7%,21.5%
10:15 PM,Kyle Freeland,@,39.1,170,4.37,0.284,0.365,1.32,0.278,0.562,7,1.60,91,22.1%,18.2%,16.8%,11.1%,7.09,6,3.5%,68.8%,7.6%,132,48.5%,16,12.1%,34.8%,15.2%,15.9%
8:10 PM,George Kirby,@,26.2,112,3.48,0.278,0.320,1.24,0.167,0.444,4,1.35,48,26.5%,24.1%,21.8%,14.6%,9.11,3,2.7%,65.5%,9.3%,81,37.0%,10,12.3%,24.7%,15.0%,11.1%
6:10 PM,Sandy Alcantara,@,26.0,112,3.68,0.276,0.314,1.31,0.133,0.410,3,1.04,43,23.6%,18.8%,17.9%,12.5%,7.27,5,4.5%,66.4%,8.6%,85,41.2%,3,3.5%,18.8%,18.8%,18.8%
7:15 PM,Gerrit Cole,@,20.2,87,2.04,0.274,0.298,1.26,0.119,0.393,1,0.44,33,17.8%,25.3%,25.9%,8.5%,9.58,3,3.4%,64.0%,10.8%,62,48.4%,7,11.3%,14.5%,11.1%,21.0%
7:10 PM,Chris Bassitt,@,20.1,88,2.66,0.272,0.292,1.28,0.049,0.321,0,-,26,20.9%,17.0%,21.4%,9.4%,6.64,4,4.5%,59.6%,8.1%,66,31.8%,0,-,13.6%,-,10.6%
6:10 PM,Chase Burns,vs,14.1,65,1.98,0.271,0.313,1.53,0.102,0.373,0,-,22,25.9%,26.2%,19.3%,12.6%,10.67,6,9.2%,50.8%,8.7%,42,31.0%,1,2.4%,28.6%,-,14.3%
9:38 PM,Seth Lugo,@,20.0,83,4.85,0.260,0.330,1.30,0.164,0.425,3,1.35,31,19.3%,16.9%,17.1%,8.8%,6.30,7,8.4%,67.5%,7.8%,61,42.6%,4,6.6%,26.2%,18.8%,14.8%
7:10 PM,Robert Stock,vs,3.0,13,3.43,0.250,0.284,1.33,0.083,0.333,0,-,4,24.1%,7.7%,7.1%,13.7%,3.00,1,7.7%,71.4%,7.8%,11,27.3%,0,-,18.2%,-,18.2%
7:10 PM,Andrew Alvarez,@,32.2,144,2.92,0.250,0.300,1.41,0.065,0.315,0,-,39,26.1%,20.8%,21.1%,11.8%,8.27,15,10.4%,55.9%,5.5%,96,41.7%,3,3.1%,22.9%,-,15.6%
7:15 PM,Chris Sale,vs,43.0,172,1.82,0.241,0.258,1.09,0.062,0.302,2,0.42,49,32.4%,31.4%,21.8%,16.5%,11.30,8,4.7%,64.0%,7.1%,109,42.2%,5,4.6%,27.5%,6.7%,14.7%
9:38 PM,Grayson Rodriguez,vs,22.1,95,5.52,0.241,0.359,1.21,0.277,0.518,5,2.01,43,23.2%,23.2%,17.2%,11.6%,8.87,7,7.4%,60.0%,9.0%,62,45.2%,10,16.1%,29.0%,22.2%,24.2%
10:15 PM,Landen Roupp,vs,22.2,97,4.25,0.241,0.315,1.32,0.172,0.414,3,1.19,36,28.0%,20.6%,18.2%,12.6%,7.94,9,9.3%,55.1%,4.1%,68,25.0%,5,7.4%,27.9%,15.8%,22.1%
8:10 PM,Peter Lambert,vs,27.0,115,3.43,0.238,0.290,1.22,0.114,0.352,3,1.00,37,25.1%,26.1%,22.6%,11.8%,10.00,8,7.0%,59.1%,7.6%,75,26.7%,4,5.3%,36.0%,11.1%,17.3%
7:15 PM,Brandon Pfaadt,@,20.1,87,3.40,0.228,0.263,1.18,0.051,0.278,0,-,22,16.0%,10.3%,11.2%,7.6%,3.98,6,6.9%,65.5%,10.1%,70,31.4%,6,8.6%,22.9%,-,15.7%
6:40 PM,Bubba Chandler,vs,23.1,93,2.89,0.226,0.251,1.11,0.012,0.238,0,-,20,20.5%,17.2%,15.5%,10.1%,6.17,7,7.5%,64.5%,8.3%,68,36.8%,1,1.5%,22.1%,-,7.4%
6:40 PM,Sean Newcomb,@,7.1,32,5.42,0.222,0.296,1.23,0.185,0.407,1,1.23,11,18.6%,12.5%,10.0%,8.9%,4.91,3,9.4%,67.7%,5.7%,24,33.3%,3,12.5%,41.7%,10.0%,8.3%
7:10 PM,Gavin Williams,vs,21.1,86,3.76,0.222,0.290,1.03,0.185,0.407,5,2.11,33,34.0%,38.4%,22.4%,17.5%,13.92,4,4.7%,61.6%,6.9%,48,52.1%,5,10.4%,25.0%,41.7%,10.4%
9:40 PM,Kumar Rocker,@,26.2,105,3.62,0.216,0.288,0.98,0.196,0.412,4,1.35,40,30.9%,26.7%,30.1%,15.8%,9.45,5,4.8%,59.4%,7.0%,71,35.2%,4,5.6%,19.7%,14.3%,23.9%
6:40 PM,Jake Bennett,@,44.2,175,3.21,0.214,0.247,0.90,0.107,0.321,4,0.81,54,25.1%,19.4%,21.4%,13.6%,6.85,4,2.3%,65.7%,8.6%,134,35.8%,8,6.0%,29.1%,10.3%,10.4%
7:10 PM,Michael King,@,22.0,90,3.51,0.198,0.268,0.95,0.123,0.321,2,0.82,26,29.2%,24.4%,18.3%,14.4%,9.00,5,5.6%,74.4%,6.6%,59,33.9%,4,6.8%,33.9%,10.0%,13.6%
2:20 PM,Clay Holmes,vs,23.1,92,3.14,0.183,0.231,1.03,0.037,0.220,1,0.39,18,22.8%,22.8%,18.8%,12.0%,8.10,9,9.8%,65.6%,7.4%,61,32.8%,3,4.9%,24.6%,6.7%,11.5%
10:10 PM,Yoshinobu Yamamoto,vs,31.2,124,3.61,0.168,0.232,0.92,0.124,0.292,3,0.85,33,24.1%,22.6%,20.3%,12.2%,7.96,10,8.1%,62.9%,7.0%,85,29.4%,5,5.9%,27.1%,13.0%,22.4%
7:10 PM,Steven Matz,vs,8.2,31,4.72,0.167,0.234,0.58,0.233,0.400,2,2.08,12,18.4%,19.4%,22.2%,8.7%,6.23,0,-,61.3%,6.7%,25,32.0%,3,12.0%,32.0%,25.0%,28.0%
