Matchup,BOS @ LAD
Pitcher,Jake Bennett
Pitcher Team,BOS
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,65.2,256,0.221,0.249,0.312,0.092,0.97,5,0.69,4.3%,23.8%,18.0%,18.4%,12.7%,6.30,66.3%,8.0%,5.6%,36.0%,24.9%,10.2%,11.7%
vsLHB,17.2,63,0.150,0.158,0.150,-,0.68,0,-,4.8%,20.4%,22.2%,21.9%,9.9%,7.13,68.3%,6.7%,-,17.4%,13.0%,-,13.0%
vsRHB,48.0,193,0.244,0.279,0.367,0.122,1.08,5,0.94,4.1%,24.9%,16.6%,17.2%,13.6%,6.00,65.6%,8.4%,7.3%,41.7%,28.5%,11.6%,11.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Shohei Ohtani LHB,,+250,30,4.60,10,1,1,88.5,291.2,3,1,10.0%,10.0%,20.0%,50.0%,30.0%,71.6,26.7%,46.7%,33.3%,88.2%,50.0%,30.0%,33.3%,20.0%,50.0%,50.0%,30.0%,20.0%,16.7%
Max Muncy LHB,,+223,22,3.80,10,1,1,89.2,243.3,2,1,10.0%,10.0%,30.0%,40.0%,30.0%,72.0,23.1%,46.2%,15.4%,86.7%,40.0%,20.0%,50.0%,20.0%,50.0%,50.0%,30.0%,20.0%,37.5%
Alex Call RHB,—,N/A,11,1.60,10,1,1,89.6,286.3,3,2,10.0%,10.0%,20.0%,30.0%,20.0%,64.0,4.8%,38.1%,9.5%,95.5%,40.0%,30.0%,33.3%,10.0%,50.0%,20.0%,60.0%,20.0%,57.1%
Kyle Tucker LHB,,+500,21,4.00,10,1,2,89.8,271.4,3,2,20.0%,10.0%,20.0%,50.0%,50.0%,73.0,25.0%,50.0%,33.3%,100.0%,50.0%,40.0%,25.0%,10.0%,40.0%,50.0%,20.0%,30.0%,42.9%
Enrique Hernandez RHB,—,N/A,-,2.25,2,1,1,102.9,371.0,1,1,50.0%,50.0%,50.0%,100.0%,-,69.9,-,100.0%,100.0%,100.0%,50.0%,50.0%,100.0%,-,50.0%,50.0%,50.0%,-,0.0%
Freddie Freeman LHB,,+470,22,4.20,10,0,1,97.0,262.8,2,1,10.0%,10.0%,20.0%,70.0%,50.0%,70.5,-,50.0%,22.2%,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,50.0%,20.0%,28.6%
Mookie Betts RHB,,+480,22,4.20,10,0,1,92.8,289.5,2,1,10.0%,-,10.0%,50.0%,60.0%,70.7,-,55.6%,11.1%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,50.0%,10.0%,50.0%
Teoscar Hernandez RHB,,+400,19,4.00,10,0,0,91.4,282.7,3,0,-,-,-,30.0%,10.0%,72.3,31.2%,43.8%,12.5%,88.9%,70.0%,70.0%,0.0%,-,30.0%,-,50.0%,50.0%,44.4%
Miguel Rojas RHB,,N/A,15,2.60,10,0,0,83.5,257.1,3,0,-,-,20.0%,10.0%,40.0%,68.8,6.7%,40.0%,6.7%,100.0%,50.0%,30.0%,0.0%,20.0%,30.0%,30.0%,30.0%,40.0%,57.1%
Tommy Edman SHB,,+480,11,4.00,10,0,0,92.1,173.1,0,0,-,-,10.0%,50.0%,10.0%,74.0,36.4%,54.5%,45.5%,100.0%,30.0%,10.0%,0.0%,20.0%,70.0%,60.0%,30.0%,10.0%,60.0%
Andy Pages RHB,,+400,13,4.60,10,0,0,95.7,279.6,4,1,10.0%,-,10.0%,60.0%,70.0%,74.2,50.0%,64.3%,28.6%,100.0%,90.0%,20.0%,0.0%,70.0%,10.0%,10.0%,60.0%,30.0%,62.5%
Dalton Rushing LHB,,+520,17,3.20,10,0,1,92.9,237.0,2,1,20.0%,20.0%,50.0%,60.0%,40.0%,73.9,50.0%,42.9%,35.7%,87.5%,80.0%,40.0%,0.0%,40.0%,10.0%,50.0%,30.0%,20.0%,55.6%
Eliezer Alfonzo SHB,—,N/A,-,2.20,3,0,0,73.7,329.6,1,0,-,-,-,-,33.3%,69.3,-,66.7%,-,100.0%,33.3%,33.3%,0.0%,-,33.3%,66.7%,33.3%,-,100.0%
