Matchup,CWS @ CHC
Pitcher,José Urquidy
Pitcher Team,CWS
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,10.0,52,0.400,0.443,0.620,0.220,2.20,2,1.80,3.8%,27.8%,17.3%,17.6%,14.8%,8.10,67.3%,7.7%,7.3%,34.1%,26.8%,18.2%,29.3%
vsLHB,6.1,27,0.308,0.326,0.423,0.115,1.42,0,-,3.7%,22.7%,18.5%,23.8%,11.9%,7.11,70.4%,6.0%,-,33.3%,33.3%,-,28.6%
vsRHB,3.2,25,0.500,0.568,0.833,0.333,3.55,2,4.91,4.0%,32.1%,16.0%,13.3%,17.2%,9.82,64.0%,9.1%,15.0%,35.0%,20.0%,50.0%,30.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Seiya Suzuki RHB,,N/A,34,4.60,10,2,2,80.1,318.2,5,3,30.0%,10.0%,10.0%,40.0%,30.0%,72.3,40.0%,60.0%,30.0%,90.9%,60.0%,50.0%,40.0%,10.0%,30.0%,30.0%,30.0%,40.0%,20.0%
Pete Crow-Armstrong LHB,,N/A,43,4.80,10,2,2,90.7,313.8,4,3,20.0%,20.0%,40.0%,50.0%,50.0%,75.7,73.3%,40.0%,26.7%,93.8%,70.0%,50.0%,40.0%,20.0%,30.0%,70.0%,20.0%,10.0%,55.6%
Miguel Amaya RHB,,N/A,21,2.80,10,1,2,95.0,334.4,5,4,20.0%,10.0%,30.0%,70.0%,60.0%,71.0,6.7%,60.0%,33.3%,93.8%,70.0%,40.0%,25.0%,30.0%,30.0%,40.0%,40.0%,20.0%,50.0%
Tyrone Taylor RHB,—,N/A,54,1.80,10,1,1,84.0,312.6,2,2,20.0%,10.0%,30.0%,40.0%,20.0%,73.1,22.2%,55.6%,33.3%,81.8%,50.0%,40.0%,25.0%,10.0%,40.0%,70.0%,30.0%,-,30.0%
Michael Conforto LHB,,N/A,34,3.00,10,1,1,89.1,296.8,4,3,20.0%,20.0%,30.0%,50.0%,30.0%,72.5,42.9%,28.6%,7.1%,100.0%,60.0%,40.0%,25.0%,20.0%,30.0%,60.0%,30.0%,10.0%,57.1%
Pedro Ramirez SHB,,N/A,17,4.00,10,0,0,90.8,267.2,1,0,-,-,-,40.0%,50.0%,71.3,25.0%,43.8%,18.8%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,50.0%,20.0%,33.3%
Alex Bregman RHB,,N/A,23,4.40,10,0,0,87.7,259.8,1,1,-,-,10.0%,20.0%,50.0%,68.8,-,61.5%,7.7%,92.9%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,60.0%,20.0%,25.0%
Carson Kelly RHB,—,N/A,22,3.80,10,0,0,78.3,240.1,1,0,-,-,20.0%,10.0%,30.0%,72.0,20.0%,30.0%,-,71.4%,30.0%,10.0%,0.0%,20.0%,60.0%,50.0%,40.0%,10.0%,44.4%
Nico Hoerner RHB,,N/A,20,4.20,10,0,0,86.2,208.1,0,0,-,-,10.0%,20.0%,60.0%,69.4,-,54.5%,-,91.7%,70.0%,10.0%,0.0%,60.0%,30.0%,30.0%,50.0%,20.0%,22.2%
Ian Happ SHB,,N/A,31,3.80,10,0,0,93.0,306.9,3,2,10.0%,-,10.0%,60.0%,20.0%,70.9,5.0%,40.0%,20.0%,100.0%,40.0%,30.0%,0.0%,10.0%,60.0%,60.0%,30.0%,10.0%,50.0%
Michael Busch LHB,,N/A,37,4.00,10,0,2,89.0,219.5,2,2,-,-,10.0%,40.0%,10.0%,68.7,7.7%,46.2%,7.7%,92.9%,50.0%,40.0%,0.0%,10.0%,30.0%,30.0%,20.0%,50.0%,57.1%
Kevin Alcantara RHB,—,N/A,-,1.80,2,0,0,98.5,336.5,2,0,-,-,50.0%,50.0%,100.0%,76.8,75.0%,50.0%,25.0%,100.0%,100.0%,-,-,100.0%,-,50.0%,50.0%,-,100.0%
