Matchup,MIN @ HOU
Pitcher,Zebby Matthews
Pitcher Team,MIN
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,48.1,204,0.253,0.324,0.458,0.205,1.22,10,1.86,5.4%,23.0%,19.1%,19.5%,10.7%,7.26,68.1%,8.6%,11.2%,37.5%,33.6%,19.6%,19.7%
vsLHB,27.0,119,0.269,0.348,0.481,0.213,1.37,6,2.00,6.7%,21.1%,19.3%,20.9%,9.9%,7.67,64.7%,8.5%,12.8%,39.5%,39.5%,17.6%,23.3%
vsRHB,21.1,85,0.232,0.291,0.427,0.195,1.03,4,1.69,3.5%,25.7%,18.8%,17.8%,11.8%,6.75,72.9%,8.7%,9.1%,34.8%,25.8%,23.5%,15.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jeremy Pena RHB,,+595,19,19,4.00,3,3,0.562,0.632,1.125,0.562,0.715,15.8%,28.2%,15.8%,16.7%,91.2,250.2,3,2,7.7%,7.7%,38.5%,38.5%,61.5%,72.1,14.3%,25.7%,11.4%,89.7%,76.9%,15.4%,50.0%,61.5%,23.1%,53.8%,23.1%,23.1%,50.0%
Taylor Trammell LHB,,+940,17,16,2.20,2,2,0.267,0.312,0.733,0.467,0.438,6.2%,34.3%,37.5%,17.4%,92.1,297.9,4,3,22.2%,22.2%,33.3%,44.4%,44.4%,76.3,69.7%,12.1%,9.1%,97.1%,77.8%,55.6%,40.0%,22.2%,11.1%,33.3%,44.4%,22.2%,31.2%
Yainer Diaz RHB,,+630,15,26,4.00,1,1,0.320,0.346,0.480,0.160,0.360,3.8%,11.6%,11.5%,7.0%,90.5,273.7,4,3,9.1%,4.5%,27.3%,36.4%,45.5%,73.0,30.8%,41.0%,15.4%,90.7%,54.6%,27.3%,16.7%,27.3%,40.9%,50.0%,50.0%,-,31.6%
Jose Altuve RHB,,+620,14,24,4.60,1,2,0.208,0.208,0.417,0.208,0.268,-,26.8%,20.8%,13.3%,83.2,261.6,3,1,10.5%,5.3%,15.8%,21.1%,36.8%,67.4,5.6%,27.8%,8.3%,87.8%,47.4%,21.1%,25.0%,26.3%,52.6%,52.6%,31.6%,15.8%,34.8%
Yordan Alvarez LHB,,+226,39,22,4.40,1,1,0.250,0.318,0.500,0.250,0.351,9.1%,19.1%,22.7%,8.7%,90.8,295.6,5,3,13.3%,6.7%,13.3%,46.7%,33.3%,76.3,64.4%,22.2%,8.9%,95.7%,73.3%,53.3%,12.5%,20.0%,20.0%,26.7%,33.3%,40.0%,47.8%
Joey Loperfido LHB,,+840,14,22,2.60,1,2,0.150,0.227,0.400,0.250,0.270,9.1%,19.4%,13.6%,9.7%,88.0,288.0,7,2,11.8%,5.9%,11.8%,35.3%,35.3%,70.5,9.7%,41.9%,16.1%,91.2%,70.6%,47.1%,12.5%,23.5%,17.6%,23.5%,52.9%,23.5%,50.0%
Cam Smith RHB,,+690,25,17,3.80,1,1,0.200,0.235,0.467,0.267,0.289,5.9%,26.7%,17.6%,10.5%,93.1,302.1,5,3,7.7%,-,30.8%,53.8%,53.8%,77.0,81.5%,25.9%,18.5%,93.1%,69.3%,30.8%,25.0%,38.5%,23.1%,46.2%,46.2%,7.7%,33.3%
Christian Walker RHB,,+359,24,20,4.60,0,0,0.176,0.300,0.235,0.059,0.250,15.0%,23.5%,25.0%,12.5%,87.5,254.2,3,1,-,-,25.0%,41.7%,8.3%,73.5,33.3%,13.3%,11.1%,88.2%,41.6%,33.3%,0.0%,8.3%,41.7%,50.0%,16.7%,33.3%,31.8%
Isaac Paredes RHB,,+465,26,20,4.60,0,1,0.316,0.350,0.474,0.158,0.356,5.0%,25.5%,20.0%,11.2%,85.2,252.7,6,2,-,-,20.0%,26.7%,46.7%,68.5,8.3%,27.8%,2.8%,80.0%,53.3%,33.3%,0.0%,20.0%,33.3%,26.7%,66.7%,6.7%,23.1%
Jake Meyers RHB,—,N/A,18,15,2.60,0,0,0.077,0.200,0.077,-,0.146,13.3%,19.2%,33.3%,7.8%,89.4,308.6,4,0,-,-,-,37.5%,25.0%,65.7,-,26.1%,8.7%,92.0%,62.5%,37.5%,0.0%,25.0%,37.5%,-,87.5%,12.5%,25.0%
