Matchup,SF @ ARI
Pitcher,Tyler Mahle
Pitcher Team,SF
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,52.0,228,0.257,0.333,0.436,0.178,1.44,9,1.56,10.1%,20.3%,22.8%,23.0%,9.0%,9.00,56.3%,6.6%,7.2%,36.6%,30.7%,12.8%,10.5%
vsLHB,30.0,118,0.213,0.289,0.407,0.194,1.03,5,1.50,6.8%,19.2%,25.4%,23.8%,8.8%,9.00,59.7%,6.2%,3.8%,28.7%,36.2%,13.8%,13.8%
vsRHB,22.0,110,0.309,0.380,0.468,0.160,2.00,4,1.64,13.6%,21.6%,20.0%,22.0%,9.2%,9.00,52.7%,7.0%,11.0%,45.2%,24.7%,11.1%,6.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Adrian Del Castillo LHB,,+386,20,16,3.20,1,1,0.125,0.125,0.312,0.188,0.187,-,25.0%,25.0%,14.8%,93.2,264.1,5,2,-,-,8.3%,41.7%,33.3%,73.2,30.0%,33.3%,6.7%,96.8%,66.7%,41.7%,20.0%,25.0%,16.7%,16.7%,66.7%,16.7%,52.6%
Gabriel Moreno RHB,,+800,19,16,4.20,1,1,0.333,0.375,0.533,0.200,0.394,6.2%,18.9%,6.2%,8.8%,92.8,265.5,1,1,-,-,-,57.1%,21.4%,70.8,8.8%,26.5%,8.8%,94.4%,21.4%,7.1%,100.0%,14.3%,71.4%,35.7%,21.4%,42.9%,20.0%
Tommy Troy RHB,,+900,18,14,3.80,1,2,0.308,0.357,0.615,0.308,0.414,7.1%,34.8%,14.3%,15.4%,84.7,282.6,3,2,27.3%,-,9.1%,45.5%,45.5%,72.2,25.0%,30.0%,25.0%,100.0%,45.5%,18.2%,50.0%,27.3%,36.4%,18.2%,45.5%,36.4%,25.0%
Jorge Barrosa SHB,—,N/A,12,12,2.00,1,2,0.167,0.167,0.500,0.333,0.281,-,26.1%,16.7%,12.0%,82.1,263.1,4,1,10.0%,10.0%,40.0%,30.0%,10.0%,69.3,5.3%,31.6%,10.5%,90.5%,60.0%,60.0%,16.7%,-,-,40.0%,40.0%,20.0%,15.4%
Pavin Smith LHB,,+725,10,19,4.00,0,1,0.062,0.211,0.062,-,0.149,15.8%,14.8%,10.5%,7.5%,82.3,200.7,2,0,-,-,21.4%,21.4%,21.4%,71.1,7.7%,26.9%,7.7%,96.3%,28.5%,7.1%,0.0%,21.4%,57.1%,50.0%,28.6%,21.4%,37.5%
Corbin Carroll LHB,,+401,22,18,4.20,0,1,0.176,0.222,0.235,0.059,0.206,5.6%,31.7%,27.8%,18.1%,87.3,236.9,1,1,8.3%,8.3%,8.3%,33.3%,16.7%,75.8,62.5%,17.5%,10.0%,97.6%,41.7%,25.0%,0.0%,16.7%,41.7%,33.3%,16.7%,50.0%,31.2%
Geraldo Perdomo SHB,,+900,9,17,4.40,0,2,0.133,0.235,0.200,0.067,0.203,11.8%,14.3%,11.8%,5.3%,81.6,270.1,2,2,7.7%,-,7.7%,30.8%,15.4%,66.9,-,32.0%,8.0%,89.3%,46.2%,38.5%,0.0%,7.7%,46.2%,38.5%,23.1%,38.5%,22.2%
LuJames Groover RHB,—,N/A,10,16,3.60,0,0,0.154,0.312,0.231,0.077,0.257,18.8%,24.0%,25.0%,10.0%,86.7,228.6,3,1,11.1%,-,11.1%,33.3%,33.3%,70.7,9.1%,27.3%,9.1%,88.0%,44.4%,11.1%,0.0%,33.3%,33.3%,22.2%,44.4%,33.3%,50.0%
Ketel Marte SHB,,+390,22,15,4.40,0,1,0.308,0.400,0.462,0.154,0.375,13.3%,11.1%,-,6.2%,97.4,302.7,4,3,23.1%,-,23.1%,69.2%,30.8%,73.3,34.6%,42.3%,30.8%,100.0%,53.9%,30.8%,0.0%,23.1%,38.5%,38.5%,53.8%,7.7%,33.3%
Nolan Arenado RHB,,+650,25,14,4.00,0,0,0.143,0.143,0.143,-,0.127,-,13.8%,14.3%,6.2%,83.2,258.4,2,1,-,-,-,41.7%,25.0%,71.1,16.0%,16.0%,4.0%,92.6%,41.7%,16.7%,0.0%,25.0%,41.7%,8.3%,83.3%,8.3%,37.5%
Lourdes Gurriel Jr. RHB,,+725,11,12,4.40,0,0,0.250,0.250,0.250,-,0.222,-,31.0%,41.7%,17.3%,90.5,218.8,0,0,-,-,14.3%,42.9%,14.3%,70.6,7.4%,22.2%,3.7%,93.1%,28.6%,14.3%,0.0%,14.3%,57.1%,42.9%,28.6%,28.6%,31.2%
Ildemaro Vargas SHB,—,N/A,14,8,2.80,0,0,-,0.250,-,-,0.162,25.0%,5.9%,12.5%,2.1%,85.2,280.2,1,0,-,-,-,-,60.0%,71.8,20.0%,13.3%,-,88.2%,80.0%,40.0%,0.0%,40.0%,20.0%,20.0%,20.0%,60.0%,33.3%
Max Kepler LHB,,+620,-,2,2.50,0,1,-,-,-,-,-,-,0.0%,-,-,99.7,339.9,1,1,50.0%,-,-,100.0%,50.0%,71.8,-,66.7%,33.3%,100.0%,100.0%,100.0%,0.0%,-,-,-,100.0%,-,0.0%
