Split,Season
Range,Season
Dates,="9/3/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
10:10 PM,Quinn Mathews,@,19.2,89,3.10,0.295,0.329,1.58,0.077,0.372,1,0.46,29,27.3%,22.5%,13.9%,12.7%,9.15,8,9.0%,64.0%,4.8%,60,33.3%,1,1.7%,25.0%,6.7%,11.7%
2:10 PM,Luis Castillo,@,122.0,545,4.91,0.278,0.347,1.44,0.199,0.477,23,1.70,237,24.4%,19.3%,14.4%,12.7%,7.75,38,7.0%,69.9%,7.4%,395,42.5%,38,9.6%,28.6%,20.4%,19.2%
9:40 PM,Jack Perkins,@,95.1,433,4.87,0.264,0.350,1.49,0.203,0.467,18,1.70,177,27.1%,25.2%,22.1%,13.1%,10.29,42,9.7%,63.8%,6.8%,273,36.6%,24,8.8%,35.2%,18.8%,16.8%
7:15 PM,Kevin Gausman,vs,155.1,656,3.62,0.255,0.307,1.27,0.152,0.407,20,1.16,247,27.0%,23.8%,18.7%,13.4%,9.04,43,6.6%,62.6%,6.4%,456,38.4%,33,7.2%,25.0%,15.8%,16.2%
7:15 PM,Brandon Young,vs,130.1,554,4.34,0.255,0.315,1.34,0.147,0.402,17,1.17,202,22.8%,18.4%,16.5%,11.4%,7.04,46,8.3%,66.7%,7.4%,403,39.5%,27,6.7%,25.3%,15.7%,18.1%
7:40 PM,Sandy Alcantara,@,189.2,783,3.79,0.242,0.290,1.19,0.123,0.365,18,0.85,264,21.3%,17.5%,17.3%,10.8%,6.50,50,6.4%,64.0%,7.5%,587,34.8%,30,5.1%,24.0%,11.3%,14.7%
12:35 PM,Blade Tidwell,@,37.2,154,4.37,0.239,0.306,1.22,0.145,0.384,5,1.19,53,23.1%,20.1%,14.6%,10.6%,7.41,13,8.4%,66.2%,6.9%,108,37.0%,10,9.3%,24.1%,19.2%,21.3%
1:10 PM,Tanner Bibee,vs,162.1,664,4.58,0.234,0.302,1.16,0.168,0.402,26,1.44,244,23.8%,19.1%,17.2%,11.2%,7.04,46,6.9%,65.2%,7.6%,484,39.9%,39,8.1%,28.7%,16.5%,20.7%
9:40 PM,Kade Anderson,vs,10.0,41,5.60,0.229,0.336,1.30,0.229,0.457,2,1.80,16,22.4%,19.5%,14.3%,11.4%,7.20,5,12.2%,61.0%,10.2%,28,32.1%,2,7.1%,42.9%,16.7%,10.7%
7:40 PM,Michael Wacha,vs,170.2,686,4.04,0.228,0.293,1.10,0.171,0.399,22,1.16,254,21.4%,19.7%,18.2%,10.4%,7.12,42,6.1%,64.0%,8.4%,502,36.5%,34,6.8%,29.9%,12.7%,18.3%
8:05 PM,Cal Quantrill,vs,89.2,367,4.08,0.228,0.282,1.10,0.136,0.364,11,1.10,123,19.8%,18.5%,16.2%,9.6%,6.83,22,6.0%,62.4%,6.3%,273,35.2%,21,7.7%,27.8%,13.2%,15.0%
1:10 PM,Jose Soriano,@,151.1,630,3.81,0.227,0.288,1.28,0.101,0.327,14,0.83,182,30.1%,23.3%,20.0%,14.0%,8.74,67,10.6%,58.2%,6.0%,408,38.5%,32,7.8%,21.8%,15.7%,12.7%
7:15 PM,Jake Bennett,@,93.2,373,3.16,0.226,0.256,1.04,0.095,0.321,7,0.67,112,24.6%,19.8%,19.5%,13.0%,7.11,18,4.8%,64.7%,7.8%,278,36.7%,18,6.5%,25.9%,9.7%,12.9%
2:10 PM,Hunter Brown,vs,81.0,340,4.36,0.210,0.299,1.30,0.134,0.344,10,1.11,100,25.4%,25.3%,20.6%,10.6%,9.56,44,12.9%,57.6%,5.9%,206,37.4%,13,6.3%,22.3%,19.6%,11.2%
10:10 PM,Tarik Skubal,vs,126.2,495,2.53,0.209,0.259,0.94,0.137,0.346,12,0.85,162,31.9%,30.9%,24.4%,17.1%,10.87,21,4.2%,67.9%,7.6%,316,36.1%,24,7.6%,25.3%,12.5%,15.8%
8:05 PM,Shane McClanahan,@,113.0,465,3.45,0.206,0.263,1.11,0.109,0.314,9,0.72,133,27.3%,21.9%,21.3%,13.3%,8.12,38,8.2%,62.9%,8.2%,320,40.9%,28,8.8%,26.9%,10.5%,17.8%
12:35 PM,Lake Bachar,vs,75.1,307,4.65,0.192,0.283,1.09,0.170,0.362,13,1.55,98,29.2%,25.1%,20.4%,13.3%,9.20,30,9.8%,59.7%,7.1%,196,34.7%,17,8.7%,34.7%,17.6%,21.4%
7:15 PM,Logan Henderson,@,76.1,285,3.34,0.181,0.245,0.83,0.163,0.344,11,1.30,93,26.9%,29.8%,22.1%,14.3%,10.02,14,4.9%,66.9%,10.3%,185,38.4%,16,8.6%,30.8%,15.8%,24.9%
