Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-14,Las Vegas Ballpark,COL @ ATH,3:05,+88%,+18%,+15%,+54%,+1.98,+0.62,+1.65,+4.75,+73%,+13%,+1%,+35%,+1.63,+0.47,+0.16,+3.11,+15%,+4%,+14%,+19%,+0.34,+0.15,+1.49,+1.63
2026-06-14,Fenway Park,TEX @ BOS,7:20,+7%,+35%,+5%,+20%,+0.16,+1.21,+0.52,+1.73,-7%,+24%,+7%,+10%,-0.16,+0.83,+0.75,+0.91,+15%,+11%,-2%,+9%,+0.33,+0.38,-0.23,+0.82
2026-06-14,Nationals Park,SEA @ WAS,1:35,+15%,-2%,+10%,+11%,+0.34,-0.06,+1.02,+0.97,+2%,+5%,+3%,+4%,+0.05,+0.17,+0.36,+0.31,+13%,-6%,+6%,+8%,+0.29,-0.22,+0.66,+0.66
2026-06-14,Oriole Park,SD  @ BAL,1:35,+3%,+9%,+9%,+11%,+0.07,+0.32,+0.97,+0.94,-4%,+7%,+6%,+5%,-0.09,+0.25,+0.68,+0.40,+7%,+2%,+3%,+6%,+0.16,+0.07,+0.29,+0.54
2026-06-14,Great American BP,ARI @ CIN,1:40,+19%,-1%,-1%,+10%,+0.43,-0.03,-0.14,+0.87,+13%,+2%,-1%,+9%,+0.30,+0.08,-0.10,+0.81,+6%,-3%,0%,+1%,+0.13,-0.12,-0.04,+0.05
2026-06-14,Angel Stadium,TB  @ LAA,4:07,+4%,-4%,+6%,+4%,+0.09,-0.12,+0.60,+0.37,+7%,-4%,+1%,+2%,+0.16,-0.15,+0.12,+0.17,-3%,+1%,+5%,+2%,-0.07,+0.02,+0.48,+0.20
2026-06-14,Oracle Park,CHC @ SF,3:10,-11%,+16%,+6%,+4%,-0.25,+0.57,+0.65,+0.34,-15%,+12%,+6%,+1%,-0.34,+0.41,+0.68,+0.07,+4%,+4%,0%,+3%,+0.09,+0.15,-0.04,+0.27
2026-06-14,PNC Park,MIA @ PIT,12:15,-5%,+5%,+1%,+1%,-0.10,+0.19,+0.06,+0.12,-15%,+11%,+0%,-1%,-0.33,+0.37,+0.02,-0.07,+10%,-5%,+0%,+2%,+0.23,-0.18,+0.04,+0.19
2026-06-14,Rogers Centre,NYY @ TOR,1:37,-3%,-2%,+6%,+1%,-0.06,-0.08,+0.64,+0.07,+6%,-2%,-2%,-2%,+0.13,-0.07,-0.23,-0.15,-9%,0%,+8%,+2%,-0.20,-0.01,+0.87,+0.22
2026-06-14,Rate Field,LAD @ CHW,2:10,+7%,-12%,-1%,-2%,+0.16,-0.43,-0.09,-0.19,+3%,-9%,+3%,+0%,+0.06,-0.32,+0.31,+0.02,+4%,-3%,-4%,-2%,+0.10,-0.11,-0.40,-0.21
2026-06-14,Progressive Field,DET @ CLE,1:40,-5%,+0%,-3%,-3%,-0.12,+0.01,-0.35,-0.24,-2%,+1%,-3%,-1%,-0.05,+0.02,-0.27,-0.06,-3%,0%,-1%,-2%,-0.07,-0.02,-0.08,-0.18
2026-06-14,Target Field,STL @ MIN,2:10,0%,-10%,0%,-4%,-0.01,-0.34,-0.02,-0.33,-7%,+2%,+2%,+1%,-0.16,+0.07,+0.25,+0.05,+7%,-12%,-3%,-4%,+0.15,-0.41,-0.27,-0.38
2026-06-14,Citi Field,ATL @ NYM,1:40,+5%,-18%,-4%,-5%,+0.10,-0.62,-0.41,-0.42,-2%,-18%,-4%,-8%,-0.03,-0.64,-0.47,-0.68,+6%,+1%,+1%,+3%,+0.14,+0.02,+0.06,+0.26
2026-06-14,American Family Fld,PHI @ MIL,2:10,+3%,-18%,-7%,-8%,+0.08,-0.63,-0.78,-0.67,+9%,-10%,-9%,-3%,+0.21,-0.36,-0.91,-0.27,-6%,-8%,+1%,-5%,-0.13,-0.27,+0.13,-0.40
2026-06-14,Kauffman Stadium,HOU @ KC,2:10,-17%,+8%,-5%,-9%,-0.39,+0.26,-0.56,-0.82,+12%,+3%,-1%,+4%,+0.27,+0.09,-0.10,+0.34,-29%,+5%,-4%,-13%,-0.65,+0.17,-0.47,-1.16
