Matchup,COL @ CHC
Pitcher,Michael Lorenzen
Pitcher Team,COL
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,65.2,320,0.348,0.406,0.548,0.200,1.90,11,1.51,7.5%,20.8%,17.2%,16.7%,9.3%,7.54,61.9%,6.8%,9.2%,45.0%,23.5%,19.6%,17.6%
vsLHB,27.2,151,0.404,0.490,0.713,0.309,2.46,8,2.60,8.6%,21.0%,17.9%,17.4%,9.1%,8.78,64.9%,6.5%,14.5%,44.5%,25.5%,28.6%,19.1%
vsRHB,37.2,169,0.299,0.331,0.403,0.104,1.51,3,0.72,6.5%,20.5%,16.6%,16.1%,9.5%,6.69,59.2%,7.0%,4.7%,45.3%,21.9%,10.7%,16.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Seiya Suzuki RHB,,+410,29,30,3.80,2,3,0.357,0.400,0.643,0.286,0.446,6.7%,33.3%,26.7%,15.0%,91.4,268.0,5,4,15.0%,10.0%,25.0%,45.0%,45.0%,73.6,34.8%,30.4%,17.4%,85.2%,20.0%,50.0%,40.0%,40.0%,60.0%,35.0%,5.0%,23.3%
Alex Bregman RHB,,+540,23,36,4.40,1,2,0.226,0.306,0.387,0.161,0.302,8.3%,16.9%,13.9%,8.1%,85.8,263.0,7,1,3.7%,3.7%,33.3%,25.9%,33.3%,70.2,4.9%,27.9%,6.6%,95.3%,29.6%,12.5%,22.2%,33.3%,48.1%,44.4%,7.4%,16.7%
Miguel Amaya RHB,—,N/A,22,26,2.60,1,3,0.136,0.269,0.364,0.227,0.284,7.7%,21.2%,19.2%,10.0%,84.4,257.2,3,3,17.6%,11.8%,17.6%,29.4%,35.3%,70.8,19.1%,19.1%,8.5%,95.9%,41.2%,14.3%,11.8%,35.3%,35.3%,47.1%,17.6%,29.6%
Michael Busch LHB,,+322,21,24,4.40,1,3,0.250,0.250,0.458,0.208,0.305,-,27.1%,33.3%,14.4%,92.3,279.1,4,3,12.5%,6.2%,12.5%,56.2%,43.8%,69.9,9.8%,29.3%,14.6%,87.2%,37.5%,16.7%,25.0%,31.2%,37.5%,43.8%,18.8%,57.1%
Ian Happ SHB,,+340,38,23,4.40,1,2,0.222,0.348,0.556,0.333,0.369,17.4%,23.9%,26.1%,11.6%,87.1,296.9,4,1,-,-,23.1%,30.8%,38.5%,72.5,27.3%,20.5%,2.3%,95.7%,53.8%,14.3%,15.4%,30.8%,30.8%,46.2%,23.1%,35.0%
Matt Shaw RHB,—,N/A,5,19,1.80,1,1,0.167,0.211,0.333,0.167,0.238,5.3%,23.8%,15.8%,11.8%,82.2,261.6,5,2,-,-,6.7%,53.3%,40.0%,68.4,5.6%,25.0%,13.9%,85.7%,20.0%,33.3%,26.7%,26.7%,20.0%,46.7%,33.3%,20.0%
Nico Hoerner RHB,,+1200,13,35,4.20,0,0,0.156,0.200,0.188,0.031,0.175,5.7%,14.0%,2.9%,5.8%,85.2,257.0,7,2,-,-,12.5%,21.9%,31.2%,68.7,-,42.3%,9.6%,92.9%,15.6%,0.0%,28.1%,46.9%,31.2%,43.8%,25.0%,20.6%
Carson Kelly RHB,,+630,8,28,2.80,0,0,0.115,0.179,0.115,-,0.142,7.1%,16.7%,10.7%,8.1%,83.2,231.9,5,1,-,-,30.4%,26.1%,43.5%,71.0,5.0%,32.5%,2.5%,83.3%,13.0%,0.0%,34.8%,39.1%,39.1%,39.1%,21.7%,42.9%
Dansby Swanson RHB,,+579,24,27,3.60,0,0,0.167,0.259,0.208,0.042,0.218,11.1%,42.2%,33.3%,17.4%,81.9,208.3,0,0,-,-,20.0%,20.0%,26.7%,71.1,21.1%,15.8%,7.9%,86.4%,26.7%,0.0%,13.3%,40.0%,40.0%,33.3%,26.7%,28.0%
Pete Crow-Armstrong LHB,,+289,17,24,4.40,0,1,0.292,0.292,0.500,0.208,0.338,-,32.1%,37.5%,17.7%,85.7,295.8,6,3,-,-,13.3%,40.0%,53.3%,75.2,55.6%,17.8%,13.3%,88.2%,46.7%,0.0%,20.0%,33.3%,26.7%,66.7%,6.7%,47.6%
Moisés Ballesteros LHB,,+508,22,20,3.00,0,1,0.150,0.150,0.200,0.050,0.152,-,27.3%,30.0%,14.1%,82.2,238.0,3,0,-,-,38.5%,30.8%,30.8%,74.1,32.1%,21.4%,10.7%,87.5%,15.4%,0.0%,30.8%,46.2%,76.9%,7.7%,15.4%,22.2%
Michael Conforto LHB,,+223,32,18,2.60,0,1,0.118,0.167,0.176,0.059,0.156,5.6%,41.2%,44.4%,20.3%,90.6,303.2,3,1,11.1%,-,11.1%,55.6%,22.2%,73.0,33.3%,11.1%,7.4%,93.1%,33.3%,0.0%,11.1%,55.6%,44.4%,22.2%,33.3%,35.7%
Pedro Ramirez SHB,,+710,19,17,3.60,0,0,0.267,0.353,0.333,0.067,0.308,11.8%,8.0%,5.9%,4.1%,94.3,276.6,1,0,-,-,-,57.1%,14.3%,72.8,30.4%,43.5%,26.1%,92.0%,7.1%,0.0%,14.3%,78.6%,42.9%,57.1%,-,33.3%
