Matchup,CHC @ MIL
Pitcher,Kyle Harrison
Pitcher Team,MIL
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,54.0,213,0.209,0.259,0.343,0.134,0.98,6,1.00,5.2%,30.3%,32.4%,22.5%,15.4%,11.50,66.2%,7.2%,6.8%,33.3%,30.3%,15.0%,15.9%
vsLHB,17.2,67,0.200,0.224,0.292,0.092,0.85,1,0.51,3.0%,24.4%,28.4%,20.9%,11.9%,9.68,67.2%,8.7%,4.3%,23.9%,23.9%,9.1%,15.2%
vsRHB,36.1,146,0.213,0.275,0.368,0.154,1.05,5,1.24,6.2%,32.8%,34.2%,23.1%,16.9%,12.39,65.8%,6.6%,8.1%,38.4%,33.7%,17.2%,16.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dansby Swanson RHB,,+600,20,14,4.20,1,1,0.214,0.214,0.571,0.357,0.331,-,25.0%,28.6%,13.5%,88.1,254.6,2,1,-,-,10.0%,30.0%,30.0%,70.9,5.0%,25.0%,15.0%,100.0%,20.0%,50.0%,30.0%,40.0%,40.0%,20.0%,40.0%,33.3%
Matt Shaw RHB,,+720,10,11,4.40,1,1,0.300,0.364,0.800,0.500,0.478,9.1%,28.6%,27.3%,15.8%,90.2,237.8,2,1,-,-,14.3%,42.9%,28.6%,69.6,5.0%,20.0%,15.0%,95.2%,14.3%,100.0%,28.6%,28.6%,42.9%,14.3%,42.9%,0.0%
Seiya Suzuki RHB,,+491,31,10,4.80,1,2,0.571,0.600,1.143,0.571,0.645,20.0%,15.8%,30.0%,5.6%,98.7,311.3,3,2,20.0%,20.0%,60.0%,60.0%,100.0%,73.0,28.6%,35.7%,14.3%,73.7%,40.0%,50.0%,60.0%,-,60.0%,40.0%,-,20.0%
Ian Happ SHB,,+427,15,7,4.60,1,1,0.286,0.286,0.714,0.429,0.427,-,41.7%,42.9%,17.9%,82.7,295.4,1,1,25.0%,25.0%,25.0%,25.0%,25.0%,72.4,33.3%,8.3%,8.3%,100.0%,75.0%,33.3%,-,25.0%,50.0%,-,50.0%,28.6%
Miguel Amaya RHB,—,N/A,6,15,4.00,0,0,0.154,0.267,0.154,-,0.205,13.3%,23.1%,26.7%,11.3%,87.5,271.4,2,1,-,-,11.1%,44.4%,22.2%,71.0,9.5%,23.8%,14.3%,91.3%,55.6%,0.0%,11.1%,33.3%,33.3%,44.4%,22.2%,33.3%
Nico Hoerner RHB,,+1160,13,15,4.40,0,0,0.200,0.200,0.267,0.067,0.203,-,3.1%,-,2.0%,87.4,212.0,3,0,-,-,13.3%,33.3%,26.7%,68.3,-,36.7%,13.3%,96.8%,20.0%,0.0%,40.0%,26.7%,33.3%,46.7%,20.0%,50.0%
Pete Crow-Armstrong LHB,,+423,14,9,5.00,0,0,0.375,0.444,0.375,-,0.369,11.1%,35.7%,22.2%,18.5%,78.1,208.7,0,0,-,-,-,33.3%,50.0%,75.3,46.2%,15.4%,7.7%,92.9%,16.7%,0.0%,-,50.0%,33.3%,-,66.7%,42.9%
Alex Bregman RHB,,+610,19,8,4.60,0,0,0.143,0.250,0.143,-,0.192,12.5%,0.0%,-,-,83.5,178.2,1,0,-,-,-,14.3%,14.3%,71.1,5.9%,17.6%,-,85.0%,14.3%,0.0%,14.3%,42.9%,28.6%,57.1%,14.3%,50.0%
Carson Kelly RHB,,+588,21,8,4.00,0,1,0.250,0.250,0.375,0.125,0.270,-,19.0%,12.5%,9.8%,96.4,264.7,2,0,-,-,-,71.4%,57.1%,71.1,-,30.0%,10.0%,95.2%,42.9%,0.0%,42.9%,14.3%,-,57.1%,42.9%,50.0%
Michael Busch LHB,,+593,24,5,4.80,0,0,-,0.200,-,-,0.130,20.0%,7.1%,20.0%,2.3%,94.5,337.6,1,0,33.3%,-,-,33.3%,33.3%,67.2,-,21.4%,-,100.0%,33.3%,0.0%,-,66.7%,66.7%,-,33.3%,12.5%
Pedro Ramirez SHB,—,N/A,4,3,3.00,0,0,-,-,-,-,-,-,16.7%,-,10.0%,88.9,296.6,1,0,-,-,-,-,66.7%,70.2,-,28.6%,-,58.3%,-,-,66.7%,33.3%,-,66.7%,33.3%,40.0%
