Matchup,TEX @ KC
Pitcher,Kumar Rocker
Pitcher Team,TEX
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,61.0,262,0.237,0.300,0.358,0.121,1.33,6,0.89,9.9%,22.5%,18.7%,17.7%,10.7%,7.23,53.8%,6.9%,8.1%,42.2%,22.2%,12.2%,11.9%
vsLHB,33.0,145,0.254,0.330,0.413,0.159,1.48,4,1.09,11.7%,21.7%,20.0%,17.8%,10.2%,7.91,53.1%,7.5%,10.1%,52.5%,26.3%,11.5%,14.1%
vsRHB,27.2,117,0.217,0.264,0.292,0.075,1.16,2,0.65,7.7%,23.5%,17.1%,17.5%,11.4%,6.51,54.7%,6.2%,5.8%,30.2%,17.4%,13.3%,9.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Michael Massey LHB,,+610,15,23,3.40,2,2,0.364,0.391,0.682,0.318,0.460,4.3%,15.9%,17.4%,8.5%,91.0,262.0,7,2,5.6%,5.6%,38.9%,50.0%,44.4%,72.4,10.0%,32.5%,12.5%,90.9%,44.4%,25.0%,33.3%,11.1%,50.0%,38.9%,11.1%,23.8%
Vinnie Pasquantino LHB,,+470,23,28,4.20,1,1,0.320,0.393,0.520,0.200,0.394,10.7%,14.8%,21.4%,6.6%,93.3,291.3,8,4,10.5%,5.3%,21.1%,57.9%,57.9%,71.1,15.7%,27.5%,11.8%,96.2%,36.8%,14.3%,42.1%,15.8%,26.3%,52.6%,21.1%,7.7%
Carter Jensen LHB,,+450,18,23,4.40,1,3,0.048,0.087,0.190,0.143,0.120,4.3%,27.5%,34.8%,11.8%,92.5,300.9,6,3,14.3%,-,14.3%,42.9%,21.4%,72.8,25.0%,27.8%,13.9%,90.0%,64.3%,11.1%,7.1%,21.4%,28.6%,35.7%,35.7%,33.3%
Starling Marte RHB,—,N/A,15,5,3.00,1,1,0.600,0.600,1.400,0.800,0.852,-,14.3%,-,7.1%,96.4,342.0,1,1,20.0%,-,-,60.0%,20.0%,75.4,83.3%,66.7%,50.0%,85.7%,40.0%,50.0%,-,60.0%,60.0%,40.0%,-,25.0%
Isaac Collins SHB,,+850,16,26,4.00,0,2,0.158,0.385,0.211,0.053,0.292,26.9%,20.0%,23.1%,7.3%,83.5,283.8,4,3,7.7%,-,7.7%,30.8%,23.1%,73.3,36.4%,21.2%,9.1%,94.3%,38.5%,0.0%,23.1%,15.4%,15.4%,46.2%,38.5%,24.0%
Jac Caglianone LHB,,+532,29,24,3.60,0,2,0.316,0.458,0.368,0.053,0.374,20.8%,30.4%,33.3%,15.9%,105.9,297.4,2,2,18.2%,-,-,90.9%,18.2%,77.5,84.1%,22.7%,20.5%,95.7%,18.2%,0.0%,36.4%,45.5%,27.3%,63.6%,9.1%,43.5%
Maikel Garcia RHB,,+930,11,14,3.80,0,0,0.083,0.214,0.083,-,0.156,14.3%,13.0%,14.3%,5.9%,86.6,244.8,1,0,-,-,10.0%,40.0%,30.0%,71.2,10.0%,30.0%,10.0%,87.0%,10.0%,0.0%,30.0%,60.0%,60.0%,40.0%,-,15.4%
Salvador Perez RHB,,+430,14,13,4.60,0,0,-,0.077,-,-,0.050,7.7%,16.7%,15.4%,9.3%,82.7,259.1,1,1,10.0%,-,30.0%,20.0%,30.0%,70.7,13.6%,22.7%,4.5%,91.7%,30.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,42.9%
Bobby Witt Jr. RHB,,+418,15,12,4.40,0,1,0.083,0.083,0.083,-,0.074,-,43.8%,58.3%,17.9%,101.2,330.8,3,2,40.0%,-,20.0%,80.0%,60.0%,74.5,46.2%,23.1%,23.1%,86.7%,60.0%,0.0%,20.0%,20.0%,20.0%,80.0%,-,33.3%
Lane Thomas RHB,—,N/A,15,8,3.00,0,0,0.250,0.250,0.375,0.125,0.270,-,23.1%,25.0%,8.3%,86.6,193.3,0,0,-,-,-,33.3%,33.3%,72.5,18.2%,27.3%,9.1%,84.6%,-,-,16.7%,83.3%,33.3%,66.7%,-,18.2%
Nick Loftin RHB,—,N/A,13,6,4.00,0,0,-,0.167,-,-,0.108,16.7%,40.0%,16.7%,16.7%,82.1,302.2,1,0,-,-,25.0%,-,25.0%,68.1,-,18.2%,-,78.6%,-,-,25.0%,75.0%,100.0%,-,-,9.1%
