Matchup,HOU @ TOR
Pitcher,Trey Yesavage
Pitcher Team,TOR
Opposing Team,HOU

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.0,0.75,="2-25",.080,.160,0.080,0,2,0,0,20.7,4,.207,.367
Batting Second,6.0,1.83,="6-23",.261,.348,0.087,0,2,0,1,27.6,5,.393,.741
Batting Third,6.1,1.11,="4-21",.190,.381,0.191,1,1,0,5,15.4,3,.269,.650
Batting Fourth,6.2,0.90,="6-25",.240,.480,0.240,1,3,0,6,32.0,0,.240,.720
Batting Fifth,5.2,1.24,="4-21",.190,.238,0.048,0,1,0,1,24.0,3,.320,.558
Batting Sixth,4.1,2.77,="9-22",.409,.818,0.409,2,3,0,5,16.0,3,.480,1.298
Batting Seventh,6.2,0.75,="3-20",.150,.400,0.250,1,2,0,2,17.4,2,.227,.627
Batting Eighth,6.1,0.63,="1-19",.053,.053,0.000,0,0,0,0,27.3,3,.182,.235
Batting Ninth,5.0,1.20,="4-18",.222,.333,0.111,0,2,0,0,35.0,2,.300,.633

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jose Altuve RHB,Batting First ​,="25-85",.294,.494,0.200,4,5,0,7,21.9,9,.365,.859
Jeremy Pena RHB,Batting First ​,="45-156",.288,.462,0.174,6,9,0,16,14.5,12,.349,.811
Yordan Alvarez LHB,Batting Second ​,="84-252",.333,.631,0.298,20,15,0,48,16.2,44,.440,1.071
Isaac Paredes RHB,Batting Third ​,="30-114",.263,.377,0.114,2,7,0,15,15.4,13,.354,.731
Christian Walker RHB,Batting Fourth ​,="29-133",.218,.466,0.248,10,3,0,23,21.8,12,.286,.752
Yainer Diaz RHB,Batting Sixth ​,="11-49",.224,.286,0.062,0,3,0,3,15.7,2,.255,.541
Joey Loperfido LHB,Batting Sixth ​,="8-30",.267,.367,0.100,0,3,0,4,22.2,5,.389,.756
Cam Smith RHB,Batting Sixth ​,="20-109",.183,.303,0.120,3,4,0,7,27.8,13,.272,.575
Taylor Trammell LHB,Batting Seventh ​,="7-19",.368,.579,0.211,1,1,0,2,25.0,1,.400,.979
Jake Meyers RHB,Batting Seventh ​,="11-40",.275,.475,0.200,2,2,0,4,13.3,4,.333,.808
Brice Matthews RHB,Batting Eighth ​,="10-58",.172,.241,0.069,1,1,0,4,31.7,3,.213,.454
Christian Vazquez RHB,Batting Ninth ​,="26-110",.236,.345,0.109,2,6,0,17,15.6,9,.294,.639
Raynel Delgado LHB,Batting Ninth ​,="4-11",.364,.364,0.000,0,0,0,2,0.0,0,.364,.728
