Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Spencer Horwitz,LHB,PIT,J.T. Ginn,R,42.6,8.3,15.7,8.9,14.1
Brett Baty,LHB,NYM,Chase Burns,R,28.5,9.1,12.8,16.8,14.1
Spencer Torkelson,RHB,DET,Kai-Wei Teng,R,46,8,11.2,18.5,15.4
Bryan Reynolds,SHB,PIT,J.T. Ginn,R,24.6,6.4,9.9,24.6,13.8
Noelvi Marte,RHB,CIN,Tobias Myers,R,33.8,9.2,9.2,24.6,15.5
Kyle Higashioka,RHB,TEX,Mike Paredes,R,39.6,13.2,8.2,18,15.5
Joc Pederson,LHB,TEX,Mike Paredes,R,18.3,18.6,,28.4,15.4
Carter Jensen,LHB,KC,Andrew Alvarez,L,34.5,11.2,,31.7,15.3
Freddie Freeman,LHB,LAD,Nick Martinez,R,9.5,9.8,15.8,23.4,15
Jose Fermin,RHB,STL,Wandy Peralta,L,16.2,,12.7,36.8,14.6
TJ Rumfield,LHB,COL,Shota Imanaga,L,49.8,,9,27.4,14.5
Alec Burleson,LHB,STL,Wandy Peralta,L,33.5,7.9,7.9,26.9,15.2
Xavier Edwards,SHB,MIA,Zack Wheeler,R,34.9,13.7,7.8,14.5,14.2
James Outman,LHB,DET,Kai-Wei Teng,R,33.1,7.5,7.5,24.7,14.4
Isaac Collins,SHB,KC,Andrew Alvarez,L,30.9,7.3,7.3,24.8,14
Ketel Marte,SHB,ARI,Walbert Urena,R,28.6,13.5,6.8,22.4,15.2
Carlos Cortes,LHB,ATH,Jared Jones,R,40.9,6.4,6.7,26.4,14.9
Brooks Lee,SHB,MIN,MacKenzie Gore,L,16.6,16.8,6.5,23.3,15.3
Nicky Lopez,LHB,TEX,Mike Paredes,R,20,,,51.4,14.8
Donovan Walton,LHB,LAA,Ryne Nelson,R,35.7,9.6,,29.1,14.2
Alex Call,RHB,LAD,Nick Martinez,R,51.7,10.2,,21.6,14.1
Ildemaro Vargas,SHB,ARI,Walbert Urena,R,27,4.8,,38.1,13.9
Henry Bolte,RHB,ATH,Jared Jones,R,65.7,,,28.6,13.7
Jacob Young,RHB,WSH,Mitch Spence,R,35.6,3.7,,34.2,13.4
Nick Madrigal,RHB,LAA,Ryne Nelson,R,52.2,,,32,13.2
Jordan Lawlar,RHB,ARI,Walbert Urena,R,42.5,7.6,7.6,15.6,13.1
Nico Hoerner,RHB,CHC,Michael Lorenzen,R,27.3,,5.6,34.9,13.1
Jonah Heim,SHB,ATH,Jared Jones,R,25.6,,,41.7,13
Christopher Morel,RHB,MIA,Zack Wheeler,R,39.8,,,35.5,12.9
Daylen Lile,LHB,WSH,Mitch Spence,R,45.5,6.7,7.3,14.5,12.7
Heriberto Hernandez,RHB,MIA,Zack Wheeler,R,17.1,11,,28.1,12.6
Tyler Callihan,LHB,PIT,J.T. Ginn,R,37.8,7.5,7.5,15.7,12.6
Wenceel Perez,SHB,DET,Kai-Wei Teng,R,28.4,11.4,,22.8,12.5
Nick Gonzales,RHB,PIT,J.T. Ginn,R,23.4,7.5,7.5,21.3,12.5
Pavin Smith,LHB,ARI,Walbert Urena,R,44.3,6.8,,22.2,12.4
Alika Williams,RHB,ATH,Jared Jones,R,30,,10,25.4,12.4
Miguel Rojas,RHB,LAD,Nick Martinez,R,59.8,9.1,,12.5,12.3
Connor Norby,RHB,MIA,Zack Wheeler,R,40.7,6.6,5.9,15.5,12
Adrian Del Castillo,LHB,ARI,Walbert Urena,R,14.1,6.8,5.2,26.6,12
Jared Triolo,RHB,PIT,J.T. Ginn,R,36.9,7.4,,21.3,11.6
Austin Martin,RHB,MIN,MacKenzie Gore,L,26,9.1,,23.2,11.6
Ryan Ward,LHB,LAD,Nick Martinez,R,29.9,5.6,11.2,10.9,11
Henry Davis,RHB,PIT,J.T. Ginn,R,28.5,11.7,5.2,11.7,11.4
Jorge Barrosa,SHB,ARI,Walbert Urena,R,32.7,6.8,,21.2,11
Hao-Yu  Lee,RHB,DET,Kai-Wei Teng,R,42.8,8,,15.2,10.9
Justin Crawford,LHB,PHI,Ryan Gusto,R,24.3,5.4,,22.6,10
Jake Mangum,SHB,PIT,J.T. Ginn,R,22.7,,,30.8,10
Jose Siri,RHB,LAA,Ryne Nelson,R,35.7,10.2,,10.2,9.7
Edmundo Sosa,RHB,PHI,Ryan Gusto,R,24.6,9.4,9.4,4.3,9.6
Geraldo Perdomo,SHB,ARI,Walbert Urena,R,11.1,2.6,,30.3,9.6
Dane Myers,RHB,CIN,Tobias Myers,R,40.6,9.2,,9.2,9.6
Drew Millas,SHB,WSH,Mitch Spence,R,21.1,7.1,10.9,6.5,9.5
Joe Mack,LHB,MIA,Zack Wheeler,R,38.8,3.9,8.1,6.4,9.3
Jake McCarthy,LHB,COL,Shota Imanaga,L,42.9,6.9,,10.5,9.3
Cedric Mullins,LHB,TB,Eric Lauer,L,40.3,,,20.5,9.2
Keibert Ruiz,SHB,WSH,Mitch Spence,R,15.3,4.6,,23.9,9.1
Jake Rogers,RHB,DET,Kai-Wei Teng,R,31,6,,15.1,9
Ezequiel Tovar,RHB,COL,Shota Imanaga,L,11.7,9.7,,17.9,9
Zack Short,RHB,NYM,Chase Burns,R,35.8,,,21.2,8.9
Nolan Arenado,RHB,ARI,Walbert Urena,R,28.5,3.2,4.4,14.2,8.8
Jose Trevino,RHB,CIN,Tobias Myers,R,25.4,,,25.1,8.8
Edwin Arroyo,SHB,CIN,Tobias Myers,R,35.2,,,20.9,8.7
Taylor Trammell,LHB,HOU,Troy Melton,R,25.7,2.9,,20.6,8.7
Javier Sanoja,RHB,MIA,Zack Wheeler,R,23.8,,,25.3,8.7
Troy Johnston,LHB,COL,Shota Imanaga,L,28.6,4.4,,16.9,8.6
Tommy Troy,RHB,ARI,Walbert Urena,R,65.7,,,7.9,8.5
Josh Bell,SHB,MIN,MacKenzie Gore,L,16.1,9.1,,14.8,8.5
Joey Loperfido,LHB,HOU,Troy Melton,R,38.7,,,18.2,8.4
Garrett Stubbs,LHB,PHI,Ryan Gusto,R,45.2,,,15.3,8.3
Carson Kelly,RHB,CHC,Michael Lorenzen,R,32.9,,,19.3,8.1
Alejandro Osuna,LHB,TEX,Mike Paredes,R,22.2,,,23.4,8.1
Taylor Walls,SHB,TB,Eric Lauer,L,20.8,,,22.3,7.7
Nick Loftin,RHB,KC,Andrew Alvarez,L,24.8,,,21,7.7
Pedro Pages,RHB,STL,Wandy Peralta,L,24.6,,,20.1,7.5
Esmerlyn Valdez,RHB,PIT,J.T. Ginn,R,10.5,10.5,,10.5,7.4
Nelson Velazquez,RHB,STL,Wandy Peralta,L,37.3,,,14.3,7.3
Collin Price,RHB,HOU,Troy Melton,R,30.7,,,14.7,6.7
Sung-Mun Song,LHB,SD,Dustin May,R,41.5,,,10,6.6
Brett Sullivan,LHB,COL,Shota Imanaga,L,31.2,,,13.8,6.6
Jakob Marsee,LHB,MIA,Zack Wheeler,R,20,5.3,3.5,6,6.4
Santiago Espinal,RHB,LAD,Nick Martinez,R,35.6,,,10.8,6.3
Chandler Simpson,LHB,TB,Eric Lauer,L,63.4,,,,6.3
Nathan Church,LHB,STL,Wandy Peralta,L,23.2,,,14.6,6
Jose Tena,LHB,WSH,Mitch Spence,R,17.4,,3.3,13,6
Nasim Nuñez,SHB,WSH,Mitch Spence,R,32.6,,,10.8,6
Starling Marte,RHB,KC,Andrew Alvarez,L,27.9,3.7,,6.8,5.8
Esteury Ruiz,RHB,MIA,Zack Wheeler,R,36.2,,,8.3,5.7
Victor Caratini,SHB,MIN,MacKenzie Gore,L,36,,,7.8,5.6
Austin Slater,RHB,TB,Eric Lauer,L,13.7,,,15.8,5.3
Masyn Winn,RHB,STL,Wandy Peralta,L,32.8,,,7.9,5.3
Matt Shaw,RHB,CHC,Michael Lorenzen,R,16.7,,,14.6,5.3
Cole Carrigg,SHB,COL,Shota Imanaga,L,31.4,,,8.2,5.2
Trevor Larnach,LHB,MIN,MacKenzie Gore,L,14.3,,,13.9,4.9
LuJames Groover,RHB,ARI,Walbert Urena,R,25.6,,,7.9,4.5
Richie Palacios,LHB,TB,Eric Lauer,L,43.9,,,,4.4
Jahmai Jones,RHB,DET,Kai-Wei Teng,R,11.2,,,11.2,3.9
Edouard Julien,LHB,COL,Shota Imanaga,L,7.9,,,12,3.8
Sterlin Thompson,LHB,COL,Shota Imanaga,L,7.9,,,10.5,3.4
Braxton Fulford,RHB,COL,Shota Imanaga,L,28.2,,,,2.8
Tristan Gray,LHB,MIN,MacKenzie Gore,L,18.3,,,,1.8
Bryan Torres,LHB,STL,Wandy Peralta,L,12.9,,,,1.3
Elias Diaz,RHB,TEX,Mike Paredes,R,9.8,,,,1
Jase Bowen,RHB,SD,Dustin May,R,10.4,,,,1
Will Wagner,LHB,SD,Dustin May,R,9.1,,,,0.9
Cody Freeman,RHB,TEX,Mike Paredes,R,4.1,,,,0.4
Chuckie Robinson,RHB,LAD,Nick Martinez,R,,,,,
Blake Hunt,RHB,SD,Dustin May,R,,,,,
Jimmy Crooks,LHB,STL,Wandy Peralta,L,,,,,
Andres Chaparro,RHB,WSH,Mitch Spence,R,,,,,
Kyler Fedko,RHB,MIN,MacKenzie Gore,L,,,,,
Blaze Jordan,RHB,STL,Wandy Peralta,L,,,,,
Raynel Delgado,LHB,HOU,Troy Melton,R,,,,,
Denzer Guzman,RHB,LAA,Ryne Nelson,R,,,,,
Gabriel Rincones Jr.,LHB,PHI,Ryan Gusto,R,,,,,
Vidal Brujan,SHB,NYM,Chase Burns,R,,,,,
Nick Solak,RHB,SD,Dustin May,R,,,,,
John Rave,LHB,KC,Andrew Alvarez,L,,,,,
Lars Nootbaar,LHB,STL,Wandy Peralta,L,,,,,
Logan Porter,RHB,LAA,Ryne Nelson,R,,,,,
Kameron Misner,LHB,KC,Andrew Alvarez,L,,,,,
Trey Mancini,RHB,LAA,Ryne Nelson,R,,,,,
Alex Jackson,RHB,MIN,MacKenzie Gore,L,,,,,
Hunter Feduccia,LHB,TB,Eric Lauer,L,,,,,
Eric Wagaman,RHB,NYM,Chase Burns,R,,,,,
Victor Mesa Jr.,LHB,TB,Eric Lauer,L,,,,,
Tyler Tolbert,RHB,KC,Andrew Alvarez,L,,,,,
Colby Thomas,RHB,ATH,Jared Jones,R,,,,,
Billy Cook,RHB,PIT,J.T. Ginn,R,,,,,
