Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Adam Frazier","LAA","Cristian Javier","HOU","11","0.273","0.33","0.09","0.36","2","1","0","0","1","0","4","18.2","0.385","2"
"Jose Caballero","NYY","Shane Baz","BAL","4","0.250","0.00","0.75","1.00","0","0","0","1","1","2","4","0.0","0.250","0"
"James McCann","ARI","Ranger Suarez","BOS","8","0.250","0.25","0.13","0.38","1","1","0","0","1","0","3","0.0","0.250","0"
"Gunnar Henderson","BAL","Carlos Rodon","NYY","12","0.250","0.14","0.50","0.75","1","0","0","2","2","3","9","25.0","0.250","0"
"Hunter Goodman","COL","Eric Lauer","LAD","9","0.222","0.25","0.33","0.56","1","0","0","1","1","1","5","44.4","0.222","0"
"CJ Abrams","WSH","Cal Quantrill","TEX","9","0.222","0.17","0.44","0.67","0","1","0","1","2","1","6","22.2","0.300","1"
"Luis Torrens","NYM","Robbie Ray","SD","14","0.214","0.33","0.07","0.29","2","1","0","0","1","1","4","35.7","0.214","0"
"Andrew Benintendi","CWS","Kevin Gausman","CHC","19","0.211","0.24","0.05","0.26","3","1","0","0","1","3","5","15.8","0.238","1"
"Michael Busch","CHC","Bryan Hudson","CWS","5","0.200","0.20","0.40","0.60","0","0","1","0","1","0","3","0.0","0.200","0"
"Heriberto Hernandez","MIA","Zack Wheeler","PHI","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","60.0","0.200","0"
"Pete Alonso","BAL","Carlos Rodon","NYY","10","0.200","0.25","0.30","0.50","1","0","0","1","1","2","5","50.0","0.273","1"
"Alec Burleson","STL","Andrew Abbott","CIN","15","0.200","0.23","0.07","0.27","2","1","0","0","1","0","4","13.3","0.200","0"
"Jakob Marsee","MIA","Zack Wheeler","PHI","6","0.167","0.50","0.17","0.33","0","1","0","0","1","1","2","66.7","0.167","0"
"Tyler Stephenson","CIN","Kyle Leahy","STL","6","0.167","0.17","0.17","0.33","0","1","0","0","1","3","2","0.0","0.167","0"
"Cristian Pache","NYM","Robbie Ray","SD","12","0.167","0.20","0.33","0.50","0","1","0","1","2","2","6","50.0","0.167","0"
"Masyn Winn","STL","Andrew Abbott","CIN","19","0.158","0.18","0.05","0.21","2","1","0","0","1","1","4","10.5","0.238","2"
"Zach Neto","LAA","Cristian Javier","HOU","13","0.154","0.22","0.08","0.23","1","1","0","0","1","1","3","30.8","0.267","2"
"Xavier Edwards","MIA","Zack Wheeler","PHI","13","0.154","0.18","0.08","0.23","1","1","0","0","1","1","3","15.4","0.214","1"
"Marcus Semien","NYM","Robbie Ray","SD","13","0.154","0.20","0.08","0.23","1","1","0","0","1","2","3","30.8","0.143","0"
"Griffin Conine","MIA","Zack Wheeler","PHI","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","71.4","0.143","0"
"Francisco Lindor","NYM","Robbie Ray","SD","9","0.111","0.00","0.33","0.44","0","0","0","1","1","1","4","33.3","0.333","3"
"Randal Grichuk","CWS","Kevin Gausman","CHC","9","0.111","0.00","0.33","0.44","0","0","0","1","1","1","4","22.2","0.200","1"
"Shohei Ohtani","LAD","Ryan Feltner","COL","10","0.100","0.11","0.10","0.20","0","1","0","0","1","3","2","10.0","0.182","1"
"Luis Robert","NYM","Robbie Ray","SD","11","0.091","0.00","0.27","0.36","0","0","0","1","1","1","4","36.4","0.167","1"
