Matchup,LAA @ ATH
Pitcher,Jeffrey Springs
Pitcher Team,ATH
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,79.0,340,0.260,0.347,0.506,0.247,1.32,19,2.16,6.8%,22.3%,20.0%,17.4%,10.5%,7.75,61.0%,6.7%,9.3%,35.6%,32.0%,17.7%,18.2%
vsLHB,24.1,97,0.247,0.328,0.527,0.280,1.03,6,2.22,2.1%,19.8%,18.6%,19.6%,9.5%,6.66,61.2%,7.5%,9.1%,35.1%,33.8%,15.4%,14.3%
vsRHB,53.2,243,0.265,0.355,0.498,0.233,1.47,13,2.18,8.6%,23.2%,20.6%,16.7%,10.8%,8.39,60.9%,6.5%,9.4%,35.9%,31.2%,18.9%,20.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Zach Neto RHB,,+294,26,15,4.40,2,2,0.231,0.333,0.692,0.462,0.426,13.3%,28.6%,13.3%,15.1%,86.0,299.2,5,2,18.2%,9.1%,27.3%,27.3%,36.4%,72.7,26.9%,23.1%,7.7%,92.9%,63.6%,28.6%,9.1%,18.2%,36.4%,36.4%,27.3%,33.3%
Vaughn Grissom RHB,,+600,16,18,4.40,0,0,0.125,0.222,0.125,-,0.171,11.1%,19.5%,11.1%,9.5%,89.5,260.4,4,1,-,-,21.4%,28.6%,57.1%,71.9,18.9%,21.6%,8.1%,94.9%,28.6%,0.0%,50.0%,14.3%,28.6%,57.1%,14.3%,14.3%
Nolan Schanuel LHB,—,N/A,12,15,3.80,0,0,0.308,0.400,0.385,0.077,0.349,13.3%,20.8%,20.0%,7.8%,82.6,260.3,2,0,-,-,10.0%,30.0%,50.0%,69.9,27.3%,27.3%,-,91.7%,30.0%,0.0%,40.0%,30.0%,30.0%,60.0%,10.0%,18.8%
Jo Adell RHB,,+290,27,14,4.40,0,0,0.308,0.357,0.308,-,0.301,7.1%,19.5%,7.1%,12.7%,88.7,251.0,2,0,-,-,8.3%,41.7%,33.3%,78.0,69.2%,12.8%,7.7%,95.1%,33.3%,0.0%,8.3%,50.0%,33.3%,25.0%,41.7%,53.8%
Tyler Heineman SHB,—,N/A,9,14,3.40,0,0,0.143,0.143,0.143,-,0.127,-,25.0%,21.4%,13.3%,82.4,210.6,1,0,-,-,18.2%,18.2%,9.1%,65.2,-,25.0%,-,87.5%,9.1%,0.0%,9.1%,72.7%,45.5%,45.5%,9.1%,41.2%
Logan O'Hoppe RHB,,+450,14,14,3.80,0,1,0.286,0.286,0.357,0.071,0.281,-,21.4%,21.4%,11.3%,89.8,279.6,2,1,9.1%,9.1%,9.1%,45.5%,18.2%,74.9,54.2%,25.0%,12.5%,88.9%,36.4%,0.0%,18.2%,45.5%,27.3%,45.5%,27.3%,57.1%
Oswald Peraza RHB,,+525,15,13,3.40,0,0,0.308,0.308,0.462,0.154,0.332,-,26.5%,30.8%,16.1%,86.5,267.8,2,0,-,-,11.1%,44.4%,44.4%,73.2,36.4%,18.2%,9.1%,97.1%,11.1%,0.0%,33.3%,44.4%,11.1%,77.8%,11.1%,35.7%
Denzer Guzman RHB,,+581,1,10,4.00,0,0,0.111,0.200,0.222,0.111,0.192,10.0%,40.9%,50.0%,25.0%,89.5,363.3,1,1,-,-,-,50.0%,-,74.4,47.6%,14.3%,4.8%,95.5%,25.0%,0.0%,-,75.0%,50.0%,50.0%,-,37.5%
Jose Siri RHB,,+425,19,8,2.40,0,1,0.286,0.375,0.286,-,0.304,12.5%,20.0%,25.0%,9.5%,96.1,291.1,1,1,-,-,20.0%,60.0%,-,73.5,33.3%,16.7%,11.1%,94.7%,60.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,50.0%
Wade Meckler LHB,—,N/A,2,8,2.60,0,0,-,0.125,-,-,0.081,12.5%,36.4%,37.5%,18.2%,83.5,250.5,1,0,-,-,-,25.0%,25.0%,67.0,-,11.1%,-,81.8%,25.0%,0.0%,25.0%,50.0%,50.0%,50.0%,-,16.7%
Nick Madrigal RHB,,+1620,-,8,4.20,0,0,0.167,0.375,0.167,-,0.274,25.0%,0.0%,-,-,92.2,291.7,0,0,-,-,16.7%,50.0%,16.7%,65.7,-,25.0%,10.0%,95.2%,33.3%,0.0%,-,66.7%,33.3%,66.7%,-,20.0%
Christian Moore RHB,,+493,-,3,4.00,0,0,0.333,0.333,0.333,-,0.297,-,55.6%,66.7%,33.3%,95.8,224.7,0,0,-,-,-,100.0%,100.0%,75.1,55.6%,11.1%,-,100.0%,-,-,100.0%,-,-,100.0%,-,50.0%
Donovan Walton LHB,—,N/A,-,2,3.20,0,0,-,-,-,-,-,-,0.0%,-,-,66.7,197.9,0,0,-,-,-,-,-,68.0,-,100.0%,-,50.0%,50.0%,0.0%,-,-,-,50.0%,50.0%,50.0%
