Matchup,SEA @ NYY
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,NYY

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,16.1,1.35,="19-68",.279,.632,0.353,6,6,0,8,18.3,3,.310,.942
Batting Second,17.2,0.91,="15-66",.227,.485,0.258,4,5,0,5,29.0,1,.261,.746
Batting Third,13.2,2.05,="18-58",.310,.414,0.104,1,3,0,5,13.0,10,.406,.820
Batting Fourth,17.0,1.00,="10-56",.179,.304,0.125,1,4,0,4,30.8,7,.277,.581
Batting Fifth,16.2,0.72,="11-60",.183,.317,0.134,1,5,0,8,23.8,1,.206,.523
Batting Sixth,15.0,0.93,="12-55",.218,.345,0.127,2,1,0,7,36.2,2,.246,.591
Batting Seventh,14.0,0.86,="10-50",.200,.400,0.200,2,4,0,7,32.1,2,.245,.645
Batting Eighth,15.0,0.47,="4-46",.087,.152,0.065,0,3,0,0,29.4,3,.143,.295
Batting Ninth,13.0,0.85,="8-47",.170,.340,0.170,2,2,0,5,30.0,3,.220,.560

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Paul Goldschmidt RHB,Batting First ​,="29-106",.274,.528,0.254,7,4,1,16,21.3,15,.369,.897
Trent Grisham LHB,Batting First ​,="52-260",.200,.377,0.177,10,14,1,30,16.2,39,.301,.678
Luis Garcia Jr. LHB,Batting Second ​,="83-277",.300,.610,0.310,20,16,5,65,17.4,10,.324,.934
Ben Rice LHB,Batting Second ​,="67-271",.247,.506,0.259,17,13,3,44,24.8,33,.330,.836
Amed Rosario RHB,Batting Third ​,="10-43",.233,.326,0.093,1,1,0,1,32.6,0,.233,.559
Heliot Ramos RHB,Batting Third ​,="15-69",.217,.232,0.015,0,1,0,5,27.8,9,.316,.548
Jazz Chisholm Jr. LHB,Batting Sixth ​,="35-157",.223,.376,0.153,5,7,1,18,30.9,16,.297,.673
Spencer Jones LHB,Batting Sixth ​,="9-39",.231,.359,0.128,1,2,0,3,37.0,7,.348,.707
George Lombard Jr. RHB,Batting Seventh ​,="1-8",.125,.125,0.000,0,0,0,0,22.2,1,.222,.347
Ryan McMahon LHB,Batting Eighth ​,="28-113",.248,.416,0.168,4,7,0,16,28.9,6,.289,.705
Jose Caballero RHB,Batting Eighth ​,="29-114",.254,.412,0.158,4,6,0,12,26.8,7,.303,.715
Ali Sanchez RHB,Batting Ninth ​,="12-46",.261,.370,0.109,1,2,0,7,26.0,1,.300,.670
Austin Wells LHB,Batting Ninth ​,="23-141",.163,.291,0.128,5,3,0,9,26.9,12,.239,.530
