Matchup,MIL @ LAD
Pitcher,Yoshinobu Yamamoto
Pitcher Team,LAD
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,139.1,533,0.186,0.241,0.311,0.125,0.89,15,0.97,6.0%,25.8%,23.8%,20.1%,12.7%,8.20,61.2%,6.7%,6.5%,34.9%,24.6%,14.3%,17.8%
vsLHB,73.2,276,0.176,0.228,0.281,0.105,0.84,7,0.86,6.2%,22.6%,22.5%,17.4%,10.8%,7.57,61.2%,6.3%,6.2%,33.8%,23.1%,15.6%,14.9%
vsRHB,65.0,257,0.197,0.255,0.343,0.146,0.95,8,1.11,5.8%,29.3%,25.3%,23.6%,14.8%,9.00,61.2%,7.1%,6.9%,36.0%,26.3%,13.0%,21.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gary Sanchez RHB,,+473,27,3.60,10,1,1,87.3,286.2,3,1,10.0%,10.0%,10.0%,40.0%,40.0%,69.8,20.0%,40.0%,13.3%,88.2%,60.0%,40.0%,25.0%,20.0%,40.0%,40.0%,50.0%,10.0%,22.2%
Christian Yelich LHB,,+870,23,3.80,10,1,1,84.1,239.6,1,1,10.0%,-,-,40.0%,40.0%,71.1,15.4%,46.2%,30.8%,86.7%,40.0%,10.0%,100.0%,30.0%,60.0%,20.0%,40.0%,40.0%,33.3%
Luis Lara SHB,,+1200,15,3.20,10,0,0,86.9,269.6,3,1,10.0%,-,-,30.0%,80.0%,71.7,20.0%,26.7%,20.0%,93.8%,90.0%,20.0%,0.0%,70.0%,10.0%,10.0%,50.0%,40.0%,28.6%
Garrett Mitchell LHB,,+680,23,3.80,10,0,0,84.3,235.9,2,1,-,-,-,40.0%,20.0%,77.5,78.6%,35.7%,7.1%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,50.0%,20.0%,16.7%
Jake Bauers LHB,,+476,18,4.60,10,0,1,95.3,278.6,5,2,10.0%,-,20.0%,60.0%,30.0%,77.4,91.7%,66.7%,25.0%,100.0%,90.0%,70.0%,0.0%,20.0%,-,20.0%,30.0%,50.0%,42.9%
William Contreras RHB,,+593,19,4.40,10,0,1,93.4,305.0,4,2,20.0%,-,-,40.0%,30.0%,75.6,56.2%,43.8%,18.8%,100.0%,60.0%,40.0%,0.0%,20.0%,30.0%,30.0%,30.0%,40.0%,40.0%
Brandon Lockridge RHB,—,N/A,13,2.00,10,0,0,76.8,186.3,0,0,-,-,-,20.0%,30.0%,73.5,40.0%,20.0%,13.3%,88.2%,30.0%,20.0%,0.0%,10.0%,50.0%,20.0%,40.0%,40.0%,25.0%
David Hamilton LHB,,+1260,7,4.00,10,0,0,88.0,244.2,1,0,-,-,20.0%,50.0%,40.0%,69.5,-,42.9%,14.3%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,40.0%,50.0%,10.0%,25.0%
Brice Turang LHB,—,N/A,11,4.80,10,0,0,97.9,298.0,4,1,-,-,20.0%,70.0%,50.0%,72.2,26.7%,66.7%,33.3%,93.8%,70.0%,30.0%,0.0%,40.0%,30.0%,20.0%,40.0%,40.0%,57.1%
Andrew Vaughn RHB,,+630,20,3.40,10,0,0,83.5,238.3,1,0,-,-,10.0%,30.0%,20.0%,71.3,33.3%,33.3%,16.7%,85.7%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,50.0%,30.0%,22.2%
Joey Ortiz RHB,,+1080,18,3.60,10,0,0,91.1,265.7,2,1,10.0%,-,-,30.0%,30.0%,74.0,41.2%,35.3%,11.8%,94.4%,50.0%,30.0%,0.0%,20.0%,50.0%,20.0%,40.0%,40.0%,50.0%
Jackson Chourio RHB,,+408,25,4.40,10,0,0,84.6,220.1,0,0,-,-,-,40.0%,20.0%,74.1,50.0%,50.0%,30.0%,90.9%,40.0%,30.0%,0.0%,10.0%,60.0%,-,70.0%,30.0%,50.0%
