Matchup,LAD @ CIN
Pitcher,Rhett Lowder
Pitcher Team,CIN
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,119.1,539,0.274,0.344,0.454,0.179,1.53,17,1.28,9.1%,18.6%,17.4%,16.0%,8.3%,7.09,58.6%,7.8%,9.7%,38.8%,28.1%,14.5%,16.8%
vsLHB,71.1,333,0.266,0.355,0.469,0.203,1.64,12,1.51,12.0%,19.7%,18.3%,16.8%,8.4%,7.70,51.9%,7.1%,11.7%,40.4%,35.7%,14.6%,17.0%
vsRHB,48.0,206,0.287,0.326,0.431,0.144,1.35,5,0.94,4.4%,16.9%,16.0%,14.8%,8.1%,6.19,69.2%,9.0%,6.8%,36.4%,17.3%,14.3%,16.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Max Muncy LHB,,+359,28,4.60,8,1,1,91.8,299.8,3,2,12.5%,-,12.5%,50.0%,-,72.1,30.0%,50.0%,20.0%,100.0%,62.5%,50.0%,25.0%,12.5%,37.5%,37.5%,37.5%,25.0%,57.1%
Enrique Hernandez RHB,—,N/A,18,3.20,8,1,1,94.3,302.1,2,1,12.5%,12.5%,25.0%,75.0%,37.5%,73.2,33.3%,66.7%,55.6%,100.0%,50.0%,12.5%,100.0%,37.5%,50.0%,62.5%,37.5%,-,33.3%
Tommy Edman SHB,,+549,14,3.60,8,1,1,84.0,338.7,3,1,-,-,12.5%,37.5%,12.5%,69.5,-,45.5%,18.2%,91.7%,37.5%,37.5%,33.3%,-,62.5%,50.0%,25.0%,25.0%,14.3%
Josue De Paula LHB,,+540,9,3.50,5,1,1,90.9,325.8,1,1,20.0%,20.0%,40.0%,40.0%,20.0%,75.1,45.5%,27.3%,9.1%,100.0%,60.0%,40.0%,50.0%,20.0%,40.0%,60.0%,20.0%,20.0%,66.7%
Freddie Freeman LHB,,+440,25,4.20,8,0,0,87.1,234.7,0,0,-,-,25.0%,25.0%,25.0%,70.6,-,33.3%,-,85.7%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,25.0%,12.5%,50.0%
Mookie Betts RHB,,+440,20,4.60,8,0,1,97.0,301.1,4,2,12.5%,-,25.0%,50.0%,37.5%,71.4,15.4%,46.2%,15.4%,86.7%,62.5%,50.0%,0.0%,12.5%,25.0%,37.5%,50.0%,12.5%,12.5%
Teoscar Hernandez RHB,,+390,24,3.80,8,0,0,89.6,251.7,1,0,-,-,-,37.5%,50.0%,72.4,30.0%,50.0%,30.0%,90.9%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,20.0%
Eliezer Alfonzo SHB,—,N/A,2,2.80,8,0,0,88.5,263.4,1,1,-,-,25.0%,25.0%,25.0%,68.8,7.1%,35.7%,7.1%,93.3%,50.0%,37.5%,0.0%,12.5%,37.5%,37.5%,62.5%,-,28.6%
Alex Call RHB,—,N/A,13,2.80,8,0,0,79.6,215.0,2,0,-,-,12.5%,-,25.0%,66.4,-,30.0%,-,90.9%,50.0%,37.5%,0.0%,12.5%,37.5%,25.0%,25.0%,50.0%,33.3%
Kyle Tucker LHB,,+436,16,4.40,8,0,0,90.1,294.8,5,0,-,-,-,-,37.5%,70.8,-,63.6%,-,100.0%,75.0%,50.0%,0.0%,25.0%,12.5%,12.5%,37.5%,50.0%,50.0%
Alex Freeland SHB,,+920,20,3.20,8,0,0,97.5,214.9,2,0,-,-,-,75.0%,50.0%,71.3,7.1%,42.9%,21.4%,100.0%,50.0%,-,-,50.0%,37.5%,12.5%,50.0%,37.5%,40.0%
Miguel Rojas RHB,—,N/A,17,2.00,8,0,0,79.0,253.6,0,0,-,-,25.0%,12.5%,50.0%,69.7,8.3%,16.7%,8.3%,92.3%,62.5%,25.0%,0.0%,37.5%,37.5%,50.0%,25.0%,25.0%,57.1%
Will Smith RHB,,+375,27,3.60,8,0,1,92.1,255.7,3,2,12.5%,-,25.0%,62.5%,62.5%,70.8,-,50.0%,25.0%,100.0%,100.0%,62.5%,0.0%,37.5%,-,25.0%,62.5%,12.5%,20.0%
Hunter Feduccia LHB,—,N/A,16,3.20,8,0,0,85.1,294.9,2,2,12.5%,12.5%,12.5%,37.5%,37.5%,70.4,11.1%,33.3%,11.1%,90.0%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,37.5%,25.0%,33.3%
