Matchup,STL @ CIN
Pitcher,Rhett Lowder
Pitcher Team,CIN
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,94.1,422,0.265,0.332,0.424,0.159,1.48,12,1.14,9.5%,20.3%,18.2%,17.5%,9.1%,7.35,57.8%,8.2%,9.3%,37.9%,27.9%,14.3%,16.3%
vsLHB,57.2,270,0.265,0.357,0.474,0.209,1.65,11,1.72,12.2%,20.2%,18.9%,18.1%,8.7%,7.96,52.0%,7.3%,13.0%,41.3%,37.0%,16.2%,17.4%
vsRHB,36.2,152,0.266,0.287,0.343,0.077,1.23,1,0.25,4.6%,20.4%,17.1%,16.2%,10.0%,6.38,68.0%,9.9%,3.4%,32.5%,13.7%,6.2%,14.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alec Burleson LHB,—,N/A,14,4.00,10,2,2,99.5,316.9,4,3,20.0%,10.0%,30.0%,80.0%,50.0%,74.6,46.7%,53.3%,33.3%,93.8%,70.0%,30.0%,66.7%,40.0%,30.0%,40.0%,40.0%,20.0%,75.0%
Everson Pereira RHB,—,N/A,27,3.20,10,1,1,86.4,291.7,2,1,10.0%,-,-,40.0%,20.0%,74.9,53.8%,46.2%,23.1%,92.9%,20.0%,20.0%,50.0%,-,70.0%,30.0%,60.0%,10.0%,22.2%
JJ Wetherholt LHB,—,N/A,10,4.60,10,0,1,88.8,283.2,2,1,-,-,10.0%,30.0%,30.0%,68.8,-,42.9%,14.3%,82.4%,60.0%,30.0%,0.0%,30.0%,40.0%,20.0%,60.0%,20.0%,10.0%
Jimmy Crooks LHB,—,N/A,18,4.20,10,0,0,86.2,264.4,2,0,10.0%,10.0%,20.0%,20.0%,30.0%,73.2,29.4%,29.4%,5.9%,100.0%,60.0%,40.0%,0.0%,20.0%,30.0%,40.0%,10.0%,50.0%,71.4%
Blaze Jordan RHB,—,N/A,19,3.20,10,0,2,89.0,249.1,2,0,10.0%,-,20.0%,60.0%,40.0%,73.6,28.6%,35.7%,21.4%,82.4%,40.0%,30.0%,0.0%,10.0%,50.0%,40.0%,10.0%,50.0%,55.6%
Bryan Torres LHB,—,N/A,16,2.60,10,0,0,81.8,282.7,2,1,-,-,10.0%,30.0%,30.0%,66.2,-,36.8%,-,95.0%,50.0%,20.0%,0.0%,30.0%,50.0%,60.0%,30.0%,10.0%,11.1%
Nathan Church LHB,—,N/A,20,4.20,10,0,0,84.6,251.4,1,1,-,-,20.0%,20.0%,30.0%,71.0,-,46.2%,-,86.7%,70.0%,30.0%,0.0%,40.0%,20.0%,30.0%,20.0%,50.0%,10.0%
Ivan Herrera RHB,—,N/A,19,4.60,10,0,1,95.8,288.6,1,1,10.0%,-,20.0%,60.0%,40.0%,73.2,16.7%,66.7%,41.7%,92.3%,60.0%,30.0%,0.0%,30.0%,40.0%,20.0%,60.0%,20.0%,37.5%
Jose Fermin RHB,—,N/A,19,3.40,10,0,0,84.8,236.0,2,1,-,-,20.0%,40.0%,40.0%,68.3,-,42.9%,7.1%,93.3%,60.0%,10.0%,0.0%,50.0%,30.0%,40.0%,40.0%,20.0%,25.0%
Jordan Walker RHB,—,N/A,29,4.00,10,0,1,89.7,225.5,1,1,10.0%,-,10.0%,50.0%,20.0%,82.1,90.9%,45.5%,45.5%,100.0%,30.0%,20.0%,0.0%,10.0%,60.0%,30.0%,50.0%,20.0%,44.4%
Pedro Pages RHB,—,N/A,33,3.00,10,0,0,78.7,187.0,0,0,-,-,20.0%,40.0%,40.0%,72.4,38.5%,30.8%,23.1%,76.5%,40.0%,20.0%,0.0%,20.0%,30.0%,20.0%,30.0%,50.0%,55.6%
Masyn Winn RHB,—,N/A,24,3.80,10,0,1,92.9,268.9,1,1,10.0%,-,10.0%,60.0%,30.0%,73.1,25.0%,43.8%,25.0%,100.0%,30.0%,-,-,30.0%,60.0%,30.0%,50.0%,20.0%,11.1%
Joshua Baez RHB,,N/A,-,4.50,1,0,0,95.6,373.0,1,1,-,-,-,100.0%,100.0%,80.5,100.0%,100.0%,-,100.0%,100.0%,100.0%,0.0%,-,-,-,100.0%,-,0.0%
