Matchup,LAD @ CHC
Pitcher,Shota Imanaga
Pitcher Team,CHC
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,127.2,510,0.226,0.297,0.419,0.193,1.07,24,1.69,5.7%,29.1%,23.3%,19.3%,15.0%,8.39,59.1%,6.0%,9.5%,35.1%,30.9%,19.8%,20.1%
vsLHB,35.0,140,0.202,0.297,0.434,0.233,1.06,8,2.06,7.9%,30.4%,27.9%,26.0%,14.5%,10.03,60.0%,7.6%,12.2%,36.7%,34.4%,25.8%,21.1%
vsRHB,91.1,370,0.236,0.297,0.414,0.178,1.09,16,1.58,4.9%,28.6%,21.6%,17.2%,15.1%,7.88,58.8%,5.5%,8.6%,34.6%,29.7%,17.5%,19.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Shohei Ohtani LHB,,+220,20,4.40,10,1,1,88.6,270.0,3,1,10.0%,-,20.0%,50.0%,40.0%,72.5,33.3%,50.0%,41.7%,85.7%,70.0%,30.0%,33.3%,40.0%,30.0%,30.0%,50.0%,20.0%,28.6%
Max Muncy LHB,,+344,23,3.60,10,1,1,90.3,244.0,3,1,10.0%,10.0%,50.0%,40.0%,50.0%,73.5,20.0%,70.0%,30.0%,83.3%,70.0%,30.0%,33.3%,40.0%,10.0%,50.0%,10.0%,40.0%,50.0%
Teoscar Hernandez RHB,,+448,30,3.80,10,1,2,93.6,308.6,4,2,10.0%,10.0%,10.0%,40.0%,10.0%,73.1,46.7%,46.7%,13.3%,93.8%,80.0%,80.0%,12.5%,-,20.0%,10.0%,40.0%,50.0%,60.0%
Kyle Tucker LHB,,+515,17,3.00,10,1,3,90.5,305.6,4,4,40.0%,20.0%,30.0%,50.0%,60.0%,71.7,15.4%,46.2%,38.5%,100.0%,60.0%,30.0%,33.3%,30.0%,30.0%,50.0%,30.0%,20.0%,100.0%
Tommy Edman SHB,,+450,17,3.80,10,1,1,92.9,275.0,2,2,20.0%,10.0%,20.0%,40.0%,30.0%,73.1,37.5%,37.5%,25.0%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,60.0%,10.0%,30.0%,83.3%
Enrique Hernandez RHB,—,N/A,3,2.40,4,1,1,96.9,296.2,2,1,25.0%,25.0%,25.0%,75.0%,-,69.1,16.7%,66.7%,33.3%,100.0%,50.0%,50.0%,50.0%,-,25.0%,25.0%,25.0%,50.0%,100.0%
Freddie Freeman LHB,,+460,16,3.80,10,0,0,84.5,308.7,3,3,-,-,10.0%,40.0%,20.0%,69.7,-,33.3%,5.6%,100.0%,40.0%,30.0%,0.0%,10.0%,60.0%,30.0%,70.0%,-,80.0%
Mookie Betts RHB,,+439,15,3.20,10,0,1,89.9,324.8,3,2,10.0%,-,-,30.0%,30.0%,69.5,10.0%,60.0%,-,100.0%,50.0%,50.0%,0.0%,-,50.0%,30.0%,60.0%,10.0%,55.6%
Alex Call RHB,—,N/A,12,1.00,10,0,1,75.2,199.6,2,1,-,-,10.0%,10.0%,50.0%,66.6,-,27.8%,5.6%,90.0%,50.0%,-,-,50.0%,20.0%,20.0%,40.0%,40.0%,25.0%
Miguel Rojas RHB,,+650,12,2.60,10,0,0,90.5,288.3,5,1,-,-,30.0%,40.0%,50.0%,70.6,-,60.0%,10.0%,100.0%,60.0%,40.0%,0.0%,20.0%,30.0%,30.0%,50.0%,20.0%,40.0%
Andy Pages RHB,,+366,14,4.40,10,0,0,86.6,259.5,3,0,-,-,10.0%,40.0%,30.0%,73.1,40.0%,46.7%,13.3%,93.8%,60.0%,30.0%,0.0%,30.0%,30.0%,10.0%,50.0%,40.0%,57.1%
Hunter Feduccia LHB,,+800,9,2.80,9,0,1,93.4,302.5,4,3,22.2%,11.1%,33.3%,44.4%,22.2%,72.5,18.2%,63.6%,27.3%,91.7%,77.8%,66.7%,0.0%,11.1%,11.1%,44.4%,44.4%,11.1%,66.7%
