Matchup,LAD @ NYY
Pitcher,Cam Schlittler
Pitcher Team,NYY
Opposing Team,LAD

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.0,1.00,="12-57",.211,.316,0.105,1,3,0,5,14.5,3,.258,.574
Batting Second,15.2,0.96,="12-57",.211,.316,0.105,1,3,0,2,33.3,3,.250,.566
Batting Third,14.2,0.82,="12-55",.218,.491,0.273,4,3,0,6,33.9,0,.218,.709
Batting Fourth,14.1,0.63,="8-53",.151,.340,0.189,3,1,0,7,38.9,1,.167,.507
Batting Fifth,15.0,0.47,="5-49",.102,.102,0.000,0,0,0,1,38.5,2,.135,.237
Batting Sixth,10.2,1.59,="13-45",.289,.511,0.222,2,2,1,4,20.4,4,.347,.858
Batting Seventh,10.1,1.65,="11-41",.268,.341,0.073,0,3,0,3,21.3,6,.362,.703
Batting Eighth,10.0,1.40,="10-39",.256,.333,0.077,0,1,1,1,22.2,4,.341,.674
Batting Ninth,12.2,0.47,="4-39",.103,.179,0.076,1,0,0,3,40.9,2,.163,.342

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Shohei Ohtani LHB,Batting First ​,="98-338",.290,.544,0.254,22,16,2,58,22.7,60,.400,.944
Kyle Tucker LHB,Batting Second ​,="20-84",.238,.333,0.095,2,2,0,11,24.7,12,.330,.663
Andy Pages RHB,Batting Second ​,="43-168",.256,.440,0.184,6,11,1,20,19.3,19,.339,.779
Freddie Freeman LHB,Batting Third ​,="64-202",.317,.579,0.262,13,14,0,33,18.2,35,.417,.996
Mookie Betts RHB,Batting Fourth ​,="43-158",.272,.456,0.184,7,8,0,21,11.0,14,.331,.787
Max Muncy LHB,Batting Fifth ​,="33-121",.273,.521,0.248,7,7,1,20,19.6,21,.385,.906
Tommy Edman SHB,Batting Sixth ​,="7-20",.350,.550,0.200,0,2,1,3,27.3,2,.409,.959
Teoscar Hernandez RHB,Batting Seventh ​,="17-58",.293,.466,0.173,3,1,0,16,25.4,4,.349,.815
Alex Call RHB,Batting Eighth ​,="9-37",.243,.270,0.027,0,1,0,8,15.6,5,.356,.626
Dalton Rushing LHB,Batting Eighth ​,="21-86",.244,.477,0.233,5,5,0,11,29.6,9,.327,.804
Miguel Rojas RHB,Batting Ninth ​,="12-48",.250,.333,0.083,1,1,0,4,14.8,3,.315,.648
Eliezer Alfonzo SHB,Batting Ninth ​,="0-7",.000,.000,0.000,0,0,0,0,0.0,0,.000,.000
Alex Freeland SHB,Batting Ninth ​,="35-134",.261,.381,0.120,3,7,0,17,26.3,16,.340,.721
