Matchup,NYY @ CWS
Pitcher,Sean Burke
Pitcher Team,CWS
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,118.1,482,0.222,0.289,0.368,0.146,1.12,13,0.99,7.3%,25.2%,27.0%,20.5%,12.3%,9.89,64.0%,7.4%,7.1%,35.0%,29.4%,11.0%,20.4%
vsLHB,71.2,292,0.216,0.289,0.379,0.163,1.13,9,1.13,8.2%,24.6%,26.7%,21.2%,11.9%,9.80,64.4%,7.1%,7.4%,36.7%,31.4%,13.6%,19.7%
vsRHB,45.2,190,0.231,0.289,0.353,0.121,1.12,4,0.79,5.8%,26.1%,27.4%,19.5%,12.8%,10.25,63.4%,7.8%,6.6%,32.2%,26.4%,6.2%,21.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ben Rice LHB,,+310,37,4.80,10,3,3,97.8,356.6,4,4,40.0%,20.0%,20.0%,70.0%,40.0%,75.9,81.8%,63.6%,45.5%,100.0%,50.0%,50.0%,60.0%,-,50.0%,70.0%,10.0%,20.0%,20.0%
Jazz Chisholm Jr. LHB,,+484,22,4.40,10,2,2,97.0,270.4,4,2,30.0%,20.0%,30.0%,70.0%,50.0%,75.3,52.6%,42.1%,26.3%,100.0%,70.0%,30.0%,66.7%,40.0%,20.0%,40.0%,40.0%,20.0%,27.3%
Austin Wells LHB,,+600,24,3.00,10,2,2,90.7,270.3,5,2,20.0%,10.0%,30.0%,70.0%,50.0%,73.6,54.5%,72.7%,36.4%,100.0%,60.0%,30.0%,66.7%,30.0%,20.0%,50.0%,40.0%,10.0%,100.0%
Trent Grisham LHB,,+420,19,3.80,10,1,2,89.6,292.0,3,2,20.0%,10.0%,20.0%,30.0%,50.0%,71.4,5.3%,36.8%,10.5%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,50.0%,50.0%,-,62.5%
Ryan McMahon LHB,,+540,21,2.60,10,1,1,95.8,264.5,2,1,10.0%,10.0%,20.0%,60.0%,30.0%,75.6,60.0%,35.0%,20.0%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,60.0%,10.0%,30.0%,55.6%
Amed Rosario RHB,—,N/A,30,2.60,10,1,1,91.0,266.4,1,1,10.0%,10.0%,10.0%,30.0%,50.0%,75.8,33.3%,33.3%,22.2%,75.0%,70.0%,20.0%,0.0%,50.0%,30.0%,30.0%,10.0%,60.0%,42.9%
Max Schuemann RHB,—,N/A,14,2.80,10,1,1,86.4,286.8,5,3,20.0%,10.0%,30.0%,50.0%,60.0%,70.3,-,54.5%,18.2%,91.7%,80.0%,40.0%,0.0%,40.0%,-,40.0%,30.0%,30.0%,50.0%
Paul Goldschmidt RHB,,+497,26,4.80,10,0,0,84.3,299.6,3,1,10.0%,-,10.0%,30.0%,40.0%,70.5,-,40.0%,6.7%,93.8%,50.0%,50.0%,0.0%,-,50.0%,30.0%,60.0%,10.0%,37.5%
Spencer Jones LHB,,+509,26,2.60,10,0,1,94.3,242.0,3,0,-,-,20.0%,60.0%,30.0%,79.1,93.8%,37.5%,25.0%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,30.0%,40.0%,30.0%,37.5%
Ali Sanchez RHB,,+662,3,2.80,10,0,0,85.1,261.5,1,0,-,-,20.0%,20.0%,20.0%,68.8,-,41.2%,-,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,20.0%
Jose Caballero RHB,,+880,22,4.00,10,0,0,80.2,206.1,0,0,-,-,20.0%,40.0%,20.0%,65.0,4.0%,24.0%,8.0%,89.3%,30.0%,10.0%,0.0%,20.0%,60.0%,40.0%,30.0%,30.0%,12.5%
Anthony Volpe RHB,—,N/A,19,3.20,10,0,0,85.0,226.3,1,0,-,-,30.0%,30.0%,20.0%,71.2,15.8%,26.3%,10.5%,95.0%,30.0%,20.0%,0.0%,10.0%,60.0%,70.0%,30.0%,-,57.1%
Jasson Dominguez SHB,,+600,17,4.60,10,0,0,87.5,238.2,3,2,10.0%,-,-,50.0%,20.0%,76.0,58.3%,50.0%,33.3%,92.3%,60.0%,40.0%,0.0%,20.0%,10.0%,-,80.0%,20.0%,50.0%
