Matchup,BAL @ COL
Pitcher,Kyle Bradish
Pitcher Team,BAL
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,143.0,610,0.259,0.326,0.411,0.152,1.41,16,1.01,10.2%,24.1%,21.6%,19.1%,10.9%,8.31,56.2%,6.1%,8.0%,38.0%,23.2%,15.6%,12.1%
vsLHB,84.2,370,0.261,0.333,0.426,0.164,1.48,10,1.06,10.5%,22.5%,21.6%,20.3%,10.3%,8.50,56.8%,5.8%,6.8%,39.2%,23.6%,15.3%,14.4%
vsRHB,56.1,240,0.256,0.315,0.389,0.133,1.37,6,0.96,9.6%,26.5%,21.7%,17.6%,11.6%,8.31,55.4%,6.4%,9.8%,36.2%,22.7%,16.2%,8.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake McCarthy LHB,,+920,27,4.80,5,1,1,93.4,321.1,2,1,20.0%,20.0%,40.0%,60.0%,80.0%,72.0,14.3%,42.9%,42.9%,100.0%,80.0%,20.0%,100.0%,60.0%,20.0%,40.0%,40.0%,20.0%,80.0%
Hunter Goodman RHB,,+335,21,4.00,5,1,2,91.5,423.1,2,2,40.0%,20.0%,20.0%,60.0%,20.0%,77.1,66.7%,50.0%,50.0%,85.7%,40.0%,40.0%,50.0%,-,60.0%,80.0%,20.0%,-,80.0%
Cole Carrigg SHB,,+525,33,4.40,5,0,0,80.5,248.7,1,1,-,-,-,20.0%,-,73.0,28.6%,14.3%,14.3%,87.5%,20.0%,20.0%,0.0%,-,60.0%,40.0%,40.0%,20.0%,66.7%
TJ Rumfield LHB,,+830,20,4.80,5,0,0,81.6,236.4,1,0,-,-,-,20.0%,20.0%,67.2,16.7%,50.0%,16.7%,85.7%,20.0%,-,-,20.0%,40.0%,20.0%,40.0%,40.0%,0.0%
Willi Castro SHB,,+640,27,4.60,5,0,0,90.3,269.7,1,0,-,-,60.0%,40.0%,80.0%,73.2,40.0%,20.0%,20.0%,90.9%,80.0%,20.0%,0.0%,60.0%,20.0%,80.0%,20.0%,-,100.0%
Connor Norby RHB,,+750,12,4.40,5,0,0,94.3,208.1,0,0,-,-,20.0%,60.0%,40.0%,71.2,-,50.0%,37.5%,100.0%,40.0%,-,-,40.0%,60.0%,60.0%,40.0%,-,40.0%
Brett Sullivan LHB,—,N/A,21,3.80,5,0,1,85.3,214.2,1,0,-,-,20.0%,20.0%,-,71.1,12.5%,50.0%,-,88.9%,40.0%,40.0%,0.0%,-,40.0%,40.0%,40.0%,20.0%,40.0%
Mickey Moniak LHB,,+469,24,4.40,5,0,0,90.0,218.3,1,0,-,-,40.0%,40.0%,40.0%,72.7,28.6%,57.1%,14.3%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,60.0%,40.0%,-,0.0%
Troy Johnston LHB,,+1140,13,2.60,5,0,0,89.7,248.1,0,0,-,-,20.0%,40.0%,20.0%,68.2,-,50.0%,16.7%,85.7%,40.0%,20.0%,0.0%,20.0%,60.0%,80.0%,-,20.0%,33.3%
Ezequiel Tovar RHB,,+1040,14,3.40,5,0,0,91.8,329.8,2,1,-,-,-,20.0%,-,71.4,-,55.6%,11.1%,100.0%,40.0%,40.0%,0.0%,-,60.0%,40.0%,60.0%,-,50.0%
Jordan Beck RHB,—,N/A,9,2.60,5,0,0,91.1,253.8,1,0,20.0%,-,-,40.0%,40.0%,75.3,50.0%,16.7%,16.7%,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,20.0%,60.0%,20.0%,33.3%
Zac Veen LHB,,+1060,26,1.80,5,0,0,95.7,279.2,1,1,-,-,-,60.0%,-,71.7,28.6%,57.1%,42.9%,100.0%,40.0%,40.0%,0.0%,-,60.0%,40.0%,40.0%,20.0%,75.0%
Ryan Ritter RHB,—,N/A,-,2.40,2,0,0,87.4,291.9,0,0,-,-,-,-,-,71.3,-,100.0%,-,100.0%,50.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,-
