HR Split,Overall
Dates,="8/31/2026"
Games,12

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,6:40 PM,Ian Seymour,vs,1.30,0.90,0.88,1.70,9.3%,27.3%,35.7%,26.6%,9.8%,811
2,9:40 PM,Aaron Nola,@,1.23,0.75,0.90,1.94,8.4%,22.7%,42.1%,26.4%,5.4%,1146
3,6:40 PM,Brady Singer,vs,0.87,0.83,0.04,1.52,9.8%,18.3%,44.1%,25.2%,5.8%,1459
4,8:40 PM,Tanner Gordon,vs,0.83,0.53,0.79,1.64,8.1%,13.4%,41.4%,35.7%,8.0%,810
5,7:40 PM,Kyle Harrison,@,0.61,-0.94,1.02,1.50,8.0%,18.4%,38.3%,28.4%,8.4%,678
6,6:45 PM,Will Dion,vs,0.55,0.87,0.07,1.44,7.8%,15.2%,34.3%,41.1%,7.3%,191
7,6:45 PM,Ryan Gusto,@,0.44,-0.17,0.92,1.31,8.7%,14.4%,43.2%,24.2%,8.7%,838
8,6:05 PM,Anthony Molina,@,0.33,-0.14,1.72,1.44,7.5%,15.5%,37.4%,28.3%,7.7%,228
9,8:10 PM,Anthony Kay,@,0.27,-1.39,0.79,1.26,8.0%,19.4%,40.0%,21.9%,7.5%,709
10,7:40 PM,Taj Bradley,vs,0.24,0.78,-0.63,1.12,8.3%,14.6%,43.4%,30.0%,7.1%,1355
11,6:40 PM,Michael King,@,0.06,0.26,-0.33,1.31,8.3%,14.9%,29.6%,28.7%,6.8%,1068
12,6:05 PM,Bryce Elder,vs,-0.09,-0.10,0.13,1.29,6.4%,15.2%,38.6%,26.5%,6.0%,1411
13,6:45 PM,Payton Tolle,vs,-0.17,0.35,0.01,1.22,5.4%,17.8%,34.9%,27.3%,8.8%,696
14,7:40 PM,Jackson Jobe,@,-0.18,0.69,-1.65,1.05,9.2%,9.9%,39.6%,21.5%,6.1%,378
15,6:40 PM,Robert Stock,@,-0.18,-0.02,-0.74,1.05,9.0%,11.3%,29.4%,28.9%,7.5%,221
16,8:05 PM,Jacob deGrom,vs,-0.42,0.10,-0.68,0.88,7.3%,13.1%,40.6%,27.0%,5.6%,1303
17,8:10 PM,Peter Lambert,vs,-0.66,-0.30,-0.62,0.81,7.4%,10.6%,32.4%,29.4%,6.7%,655
18,8:05 PM,Gage Jump,@,-0.68,-0.88,-0.10,0.80,6.6%,12.2%,33.8%,26.4%,8.8%,503
19,6:45 PM,George Kirby,@,-0.74,-0.15,-0.60,0.91,5.4%,12.6%,40.2%,22.7%,6.7%,1340
20,9:38 PM,Elmer Rodríguez,@,-0.80,0.10,-0.82,0.79,6.8%,12.5%,35.6%,21.9%,6.2%,208
21,7:40 PM,Clay Holmes,vs,-1.31,-0.74,-0.83,0.46,5.9%,9.2%,41.1%,18.3%,7.1%,1119
22,9:38 PM,Walbert Urena,vs,-1.50,-1.33,-0.26,0.46,5.0%,7.8%,37.3%,22.9%,6.9%,599
