Matchup,NYM @ ATL
Pitcher,Christian Scott
Pitcher Team,NYM
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,44.2,196,0.229,0.313,0.371,0.141,1.34,5,1.01,10.7%,24.9%,27.0%,19.6%,11.9%,10.68,59.4%,7.5%,6.0%,33.3%,29.1%,14.7%,22.2%
vsLHB,30.0,123,0.207,0.283,0.360,0.153,1.17,4,1.20,9.8%,24.3%,28.5%,19.6%,12.1%,10.50,61.8%,8.0%,6.6%,30.3%,27.6%,19.0%,21.1%
vsRHB,14.2,73,0.271,0.362,0.390,0.119,1.70,1,0.61,12.3%,26.1%,24.7%,19.6%,11.6%,11.05,55.4%,6.6%,4.9%,39.0%,31.7%,7.7%,24.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ozzie Albies SHB,,+560,21,9,4.40,1,1,0.375,0.444,0.750,0.375,0.503,11.1%,26.7%,11.1%,11.8%,89.0,271.2,3,1,-,-,28.6%,14.3%,42.9%,69.8,7.7%,30.8%,-,86.7%,100.0%,71.4%,20.0%,28.6%,-,28.6%,28.6%,42.9%,38.5%
Austin Riley RHB,,+440,32,18,3.80,0,0,0.167,0.167,0.167,-,0.148,-,48.4%,50.0%,30.0%,93.0,252.8,3,1,-,-,-,55.6%,33.3%,75.6,64.3%,17.9%,3.6%,93.3%,44.4%,11.1%,0.0%,33.3%,44.4%,22.2%,44.4%,33.3%,37.5%
Mauricio Dubon RHB,,+900,27,15,4.00,0,0,0.308,0.400,0.385,0.077,0.349,13.3%,16.7%,6.7%,8.3%,81.3,247.2,1,1,-,-,8.3%,25.0%,50.0%,66.4,-,42.1%,-,79.2%,50.0%,16.7%,0.0%,33.3%,33.3%,16.7%,50.0%,33.3%,37.5%
Dominic Smith LHB,,+700,31,14,2.60,0,1,0.500,0.500,0.643,0.143,0.499,-,34.8%,28.6%,14.3%,91.5,227.6,2,1,10.0%,10.0%,40.0%,70.0%,50.0%,69.8,11.8%,47.1%,23.5%,77.3%,60.0%,-,-,60.0%,40.0%,60.0%,40.0%,-,23.1%
Jorge Mateo RHB,,+830,39,11,2.40,0,0,0.200,0.273,0.300,0.100,0.255,9.1%,20.7%,9.1%,12.0%,84.7,218.1,3,1,-,-,11.1%,33.3%,33.3%,73.8,32.1%,10.7%,7.1%,96.6%,44.4%,11.1%,0.0%,33.3%,22.2%,22.2%,33.3%,44.4%,40.0%
Joey Bart RHB,—,N/A,13,11,3.40,0,0,0.364,0.364,0.364,-,0.324,-,16.7%,18.2%,9.1%,87.3,210.3,1,0,-,-,22.2%,33.3%,44.4%,76.2,57.1%,21.4%,14.3%,87.5%,55.5%,11.1%,0.0%,44.4%,33.3%,44.4%,33.3%,22.2%,30.0%
Eli White RHB,—,N/A,7,10,3.00,0,1,-,-,-,-,-,-,30.0%,40.0%,16.7%,81.3,349.2,3,2,-,-,16.7%,16.7%,50.0%,72.6,23.5%,17.6%,-,85.0%,50.0%,33.3%,0.0%,16.7%,50.0%,33.3%,66.7%,-,28.6%
Michael Harris II LHB,,+346,29,10,4.20,0,1,0.111,0.200,0.111,-,0.154,10.0%,18.2%,30.0%,8.9%,83.9,243.0,1,1,16.7%,-,-,33.3%,50.0%,73.7,36.8%,15.8%,10.5%,86.4%,50.0%,16.7%,0.0%,33.3%,50.0%,33.3%,50.0%,16.7%,20.0%
Ha-Seong Kim RHB,—,N/A,9,8,3.20,0,0,-,-,-,-,-,-,36.4%,75.0%,17.4%,83.7,183.6,0,0,-,-,-,-,50.0%,70.7,9.1%,-,-,100.0%,50.0%,-,-,50.0%,-,-,100.0%,-,22.2%
Matt Olson LHB,,+280,33,7,4.20,0,0,0.200,0.429,0.400,0.200,0.367,28.6%,30.8%,14.3%,13.8%,103.8,351.6,3,1,25.0%,-,25.0%,100.0%,50.0%,73.7,47.8%,17.4%,13.0%,92.0%,75.0%,25.0%,0.0%,50.0%,25.0%,50.0%,25.0%,25.0%,9.1%
Drake Baldwin LHB,,+373,35,7,4.40,0,0,0.143,0.143,0.143,-,0.127,-,43.5%,28.6%,24.4%,80.0,198.7,0,0,-,-,-,-,20.0%,75.0,50.0%,5.0%,-,87.0%,20.0%,-,-,20.0%,60.0%,20.0%,60.0%,20.0%,16.7%
Jim Jarvis LHB,,+573,-,5,3.00,0,0,0.200,0.200,0.200,-,0.178,-,7.7%,20.0%,4.5%,90.2,308.6,1,0,-,-,-,25.0%,25.0%,71.5,9.1%,27.3%,-,84.6%,25.0%,25.0%,0.0%,-,75.0%,50.0%,25.0%,25.0%,33.3%
Mike Yastrzemski LHB,,+750,22,3,2.80,0,0,-,-,-,-,-,-,10.0%,-,2.6%,98.7,358.6,1,1,-,-,-,100.0%,33.3%,71.0,10.0%,30.0%,10.0%,100.0%,33.3%,-,-,33.3%,66.7%,66.7%,33.3%,-,0.0%
